TRN_REF_NO,TRN_DT,TXN_BRANCH,PRODUCT_CODE,VALUE_DATE,AC_BRANCH,ACCOUNT_NO,TRN_CODE,LCY_AMOUNT,AMOUNT,DRCR_IND,MODULE,INSTRUMENT_NO,EXTENDED_CODE,RELATED_CUSTOMER,TXN_INIT_DATE,EXTRACTION_DATE,AC_ENTRY_SR_NO,EVENT,AMOUNT_TAG,OFS_ACC,OFS_BRANCH,EVENT_SR_NO,AC_CCY,GROUP_TXN_COUNT,HIDE_TXN_IN_STMT,AUTH_STAT,PERIOD_CODE,TXN_ID,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,REAL_DT_TIME,SOURCE_CODE
TRN000000000370,2026-01-05,020,TD01,2026-01-05,020,100000000370,DEP,5143.700,2675.400,C,MOD,INSTRUMENT_NO_37,380372,CUST000370,2026-01-05,2026-01-05,847152,EVEN,AMOUNT_TAG_370,100000000370,020,114501,PEN,5,N,A,PER,TXN0000000000000370,EXT_OFSTXN_CODE,DATA_1_370,DATA_2_370,DATA_3_370,DATA_4_370,DATA_5_370,DATA_6_370,DATA_7_370,DATA_8_370,DATA_9_370,C,BATCH_REF_NO_370,DEP,2026-01-05 09:03:00,SOURCE_CODE_370
TRN000000000371,2026-01-06,021,CARD,2026-01-06,021,100000000371,WDR,133241.600,82532.800,D,MOD,INSTRUMENT_NO_37,712377,CUST000371,2026-01-06,2026-01-06,406099,EVEN,AMOUNT_TAG_371,100000000371,021,457801,EUR,7,N,A,PER,TXN0000000000000371,EXT_OFSTXN_CODE,DATA_1_371,DATA_2_371,DATA_3_371,DATA_4_371,DATA_5_371,DATA_6_371,DATA_7_371,DATA_8_371,DATA_9_371,C,BATCH_REF_NO_371,WDR,2026-01-06 10:10:00,SOURCE_CODE_371
TRN000000000372,2026-01-07,022,CLRG,2026-01-07,022,100000000372,TRF,1599.400,512.700,C,MOD,INSTRUMENT_NO_37,828293,CUST000372,2026-01-07,2026-01-07,949470,EVEN,AMOUNT_TAG_372,100000000372,022,671489,BRL,12,N,A,PER,TXN0000000000000372,EXT_OFSTXN_CODE,DATA_1_372,DATA_2_372,DATA_3_372,DATA_4_372,DATA_5_372,DATA_6_372,DATA_7_372,DATA_8_372,DATA_9_372,C,BATCH_REF_NO_372,TRF,2026-01-07 11:17:00,SOURCE_CODE_372
TRN000000000373,2026-01-08,023,SAV1,2026-01-08,023,100000000373,FEE,7273.400,4218.300,D,MOD,INSTRUMENT_NO_37,902051,CUST000373,2026-01-08,2026-01-08,353083,EVEN,AMOUNT_TAG_373,100000000373,023,553821,USD,11,N,A,PER,TXN0000000000000373,EXT_OFSTXN_CODE,DATA_1_373,DATA_2_373,DATA_3_373,DATA_4_373,DATA_5_373,DATA_6_373,DATA_7_373,DATA_8_373,DATA_9_373,C,BATCH_REF_NO_373,FEE,2026-01-08 12:24:00,SOURCE_CODE_373
TRN000000000374,2026-01-09,024,CURR,2026-01-09,024,100000000374,INT,7502.400,16541.500,C,MOD,INSTRUMENT_NO_37,196286,CUST000374,2026-01-09,2026-01-09,847312,EVEN,AMOUNT_TAG_374,100000000374,024,160212,PEN,27,N,A,PER,TXN0000000000000374,EXT_OFSTXN_CODE,DATA_1_374,DATA_2_374,DATA_3_374,DATA_4_374,DATA_5_374,DATA_6_374,DATA_7_374,DATA_8_374,DATA_9_374,C,BATCH_REF_NO_374,INT,2026-01-09 13:31:00,SOURCE_CODE_374
TRN000000000375,2026-01-10,025,LOAN,2026-01-10,025,100000000375,REV,14377.100,2985.800,D,MOD,INSTRUMENT_NO_37,141138,CUST000375,2026-01-10,2026-01-10,416634,EVEN,AMOUNT_TAG_375,100000000375,025,777926,EUR,4,N,A,PER,TXN0000000000000375,EXT_OFSTXN_CODE,DATA_1_375,DATA_2_375,DATA_3_375,DATA_4_375,DATA_5_375,DATA_6_375,DATA_7_375,DATA_8_375,DATA_9_375,C,BATCH_REF_NO_375,REV,2026-01-10 14:38:00,SOURCE_CODE_375
TRN000000000376,2026-01-11,001,TD01,2026-01-11,001,100000000376,PAY,12580.400,14767.700,C,MOD,INSTRUMENT_NO_37,597613,CUST000376,2026-01-11,2026-01-11,153281,EVEN,AMOUNT_TAG_376,100000000376,001,127749,BRL,1,N,A,PER,TXN0000000000000376,EXT_OFSTXN_CODE,DATA_1_376,DATA_2_376,DATA_3_376,DATA_4_376,DATA_5_376,DATA_6_376,DATA_7_376,DATA_8_376,DATA_9_376,C,BATCH_REF_NO_376,PAY,2026-01-11 15:45:00,SOURCE_CODE_376
TRN000000000377,2026-01-12,002,CARD,2026-01-12,002,100000000377,ATM,9800.200,1272.700,D,MOD,INSTRUMENT_NO_37,415506,CUST000377,2026-01-12,2026-01-12,735363,EVEN,AMOUNT_TAG_377,100000000377,002,399307,USD,6,N,A,PER,TXN0000000000000377,EXT_OFSTXN_CODE,DATA_1_377,DATA_2_377,DATA_3_377,DATA_4_377,DATA_5_377,DATA_6_377,DATA_7_377,DATA_8_377,DATA_9_377,C,BATCH_REF_NO_377,ATM,2026-01-12 16:52:00,SOURCE_CODE_377
TRN000000000378,2026-01-13,003,CLRG,2026-01-13,003,100000000378,DEP,18779.500,23442.800,C,MOD,INSTRUMENT_NO_37,416125,CUST000378,2026-01-13,2026-01-13,825173,EVEN,AMOUNT_TAG_378,100000000378,003,806723,PEN,16,N,A,PER,TXN0000000000000378,EXT_OFSTXN_CODE,DATA_1_378,DATA_2_378,DATA_3_378,DATA_4_378,DATA_5_378,DATA_6_378,DATA_7_378,DATA_8_378,DATA_9_378,C,BATCH_REF_NO_378,DEP,2026-01-13 17:59:00,SOURCE_CODE_378
TRN000000000379,2026-01-14,004,SAV1,2026-01-14,004,100000000379,WDR,23045.900,6945.400,D,MOD,INSTRUMENT_NO_37,827915,CUST000379,2026-01-14,2026-01-14,462566,EVEN,AMOUNT_TAG_379,100000000379,004,220193,EUR,14,N,A,PER,TXN0000000000000379,EXT_OFSTXN_CODE,DATA_1_379,DATA_2_379,DATA_3_379,DATA_4_379,DATA_5_379,DATA_6_379,DATA_7_379,DATA_8_379,DATA_9_379,C,BATCH_REF_NO_379,WDR,2026-01-14 18:06:00,SOURCE_CODE_379
TRN000000000380,2026-01-15,005,CURR,2026-01-15,005,100000000380,TRF,21015.900,5076.100,C,MOD,INSTRUMENT_NO_38,222181,CUST000380,2026-01-15,2026-01-15,539880,EVEN,AMOUNT_TAG_380,100000000380,005,602993,BRL,7,N,A,PER,TXN0000000000000380,EXT_OFSTXN_CODE,DATA_1_380,DATA_2_380,DATA_3_380,DATA_4_380,DATA_5_380,DATA_6_380,DATA_7_380,DATA_8_380,DATA_9_380,C,BATCH_REF_NO_380,TRF,2026-01-15 19:13:00,SOURCE_CODE_380
TRN000000000381,2026-01-16,006,LOAN,2026-01-16,006,100000000381,FEE,12294.600,5128.100,D,MOD,INSTRUMENT_NO_38,713579,CUST000381,2026-01-16,2026-01-16,541665,EVEN,AMOUNT_TAG_381,100000000381,006,562185,USD,0,Y,A,PER,TXN0000000000000381,EXT_OFSTXN_CODE,DATA_1_381,DATA_2_381,DATA_3_381,DATA_4_381,DATA_5_381,DATA_6_381,DATA_7_381,DATA_8_381,DATA_9_381,C,BATCH_REF_NO_381,FEE,2026-01-16 20:20:00,SOURCE_CODE_381
TRN000000000382,2026-01-17,007,TD01,2026-01-17,007,100000000382,INT,11789.300,17021.000,C,MOD,INSTRUMENT_NO_38,736372,CUST000382,2026-01-17,2026-01-17,686229,EVEN,AMOUNT_TAG_382,100000000382,007,610950,PEN,24,N,A,PER,TXN0000000000000382,EXT_OFSTXN_CODE,DATA_1_382,DATA_2_382,DATA_3_382,DATA_4_382,DATA_5_382,DATA_6_382,DATA_7_382,DATA_8_382,DATA_9_382,C,BATCH_REF_NO_382,INT,2026-01-17 21:27:00,SOURCE_CODE_382
TRN000000000383,2026-01-18,008,CARD,2026-01-18,008,100000000383,REV,5629.500,21350.600,D,MOD,INSTRUMENT_NO_38,187293,CUST000383,2026-01-18,2026-01-18,690116,EVEN,AMOUNT_TAG_383,100000000383,008,346124,EUR,34,N,A,PER,TXN0000000000000383,EXT_OFSTXN_CODE,DATA_1_383,DATA_2_383,DATA_3_383,DATA_4_383,DATA_5_383,DATA_6_383,DATA_7_383,DATA_8_383,DATA_9_383,C,BATCH_REF_NO_383,REV,2026-01-18 22:34:00,SOURCE_CODE_383
TRN000000000384,2026-01-19,009,CLRG,2026-01-19,009,100000000384,PAY,2542.200,18461.700,C,MOD,INSTRUMENT_NO_38,922987,CUST000384,2026-01-19,2026-01-19,943877,EVEN,AMOUNT_TAG_384,100000000384,009,210126,BRL,22,N,A,PER,TXN0000000000000384,EXT_OFSTXN_CODE,DATA_1_384,DATA_2_384,DATA_3_384,DATA_4_384,DATA_5_384,DATA_6_384,DATA_7_384,DATA_8_384,DATA_9_384,C,BATCH_REF_NO_384,PAY,2026-01-19 23:41:00,SOURCE_CODE_384
TRN000000000385,2026-01-20,010,SAV1,2026-01-20,010,100000000385,ATM,23593.600,22214.900,D,MOD,INSTRUMENT_NO_38,268540,CUST000385,2026-01-20,2026-01-20,746646,EVEN,AMOUNT_TAG_385,100000000385,010,315108,USD,8,N,A,PER,TXN0000000000000385,EXT_OFSTXN_CODE,DATA_1_385,DATA_2_385,DATA_3_385,DATA_4_385,DATA_5_385,DATA_6_385,DATA_7_385,DATA_8_385,DATA_9_385,C,BATCH_REF_NO_385,ATM,2026-01-20 00:48:00,SOURCE_CODE_385
TRN000000000386,2026-01-21,011,CURR,2026-01-21,011,100000000386,DEP,11254.500,7762.500,C,MOD,INSTRUMENT_NO_38,720933,CUST000386,2026-01-21,2026-01-21,175201,EVEN,AMOUNT_TAG_386,100000000386,011,221770,PEN,29,N,A,PER,TXN0000000000000386,EXT_OFSTXN_CODE,DATA_1_386,DATA_2_386,DATA_3_386,DATA_4_386,DATA_5_386,DATA_6_386,DATA_7_386,DATA_8_386,DATA_9_386,C,BATCH_REF_NO_386,DEP,2026-01-21 01:55:00,SOURCE_CODE_386
TRN000000000387,2026-01-22,012,LOAN,2026-01-22,012,100000000387,WDR,18252.700,6733.000,D,MOD,INSTRUMENT_NO_38,238011,CUST000387,2026-01-22,2026-01-22,646204,EVEN,AMOUNT_TAG_387,100000000387,012,830173,EUR,1,N,A,PER,TXN0000000000000387,EXT_OFSTXN_CODE,DATA_1_387,DATA_2_387,DATA_3_387,DATA_4_387,DATA_5_387,DATA_6_387,DATA_7_387,DATA_8_387,DATA_9_387,C,BATCH_REF_NO_387,WDR,2026-01-22 02:02:00,SOURCE_CODE_387
TRN000000000388,2026-01-23,013,TD01,2026-01-23,013,100000000388,TRF,3567.200,3006.400,C,MOD,INSTRUMENT_NO_38,292099,CUST000388,2026-01-23,2026-01-23,751353,EVEN,AMOUNT_TAG_388,100000000388,013,464760,BRL,36,N,A,PER,TXN0000000000000388,EXT_OFSTXN_CODE,DATA_1_388,DATA_2_388,DATA_3_388,DATA_4_388,DATA_5_388,DATA_6_388,DATA_7_388,DATA_8_388,DATA_9_388,C,BATCH_REF_NO_388,TRF,2026-01-23 03:09:00,SOURCE_CODE_388
TRN000000000389,2026-01-24,014,CARD,2026-01-24,014,100000000389,FEE,7410.800,20911.900,D,MOD,INSTRUMENT_NO_38,346040,CUST000389,2026-01-24,2026-01-24,345677,EVEN,AMOUNT_TAG_389,100000000389,014,881932,USD,2,N,A,PER,TXN0000000000000389,EXT_OFSTXN_CODE,DATA_1_389,DATA_2_389,DATA_3_389,DATA_4_389,DATA_5_389,DATA_6_389,DATA_7_389,DATA_8_389,DATA_9_389,C,BATCH_REF_NO_389,FEE,2026-01-24 04:16:00,SOURCE_CODE_389
TRN000000000390,2026-01-25,015,CLRG,2026-01-25,015,100000000390,INT,9948.300,427.500,C,MOD,INSTRUMENT_NO_39,659001,CUST000390,2026-01-25,2026-01-25,65350,EVEN,AMOUNT_TAG_390,100000000390,015,704155,PEN,29,N,A,PER,TXN0000000000000390,EXT_OFSTXN_CODE,DATA_1_390,DATA_2_390,DATA_3_390,DATA_4_390,DATA_5_390,DATA_6_390,DATA_7_390,DATA_8_390,DATA_9_390,C,BATCH_REF_NO_390,INT,2026-01-25 05:23:00,SOURCE_CODE_390
TRN000000000391,2026-01-26,016,SAV1,2026-01-26,016,100000000391,REV,11499.200,22709.600,D,MOD,INSTRUMENT_NO_39,621685,CUST000391,2026-01-26,2026-01-26,758275,EVEN,AMOUNT_TAG_391,100000000391,016,854597,EUR,14,N,A,PER,TXN0000000000000391,EXT_OFSTXN_CODE,DATA_1_391,DATA_2_391,DATA_3_391,DATA_4_391,DATA_5_391,DATA_6_391,DATA_7_391,DATA_8_391,DATA_9_391,C,BATCH_REF_NO_391,REV,2026-01-26 06:30:00,SOURCE_CODE_391
TRN000000000392,2026-01-27,017,CURR,2026-01-27,017,100000000392,PAY,17973.500,13031.900,C,MOD,INSTRUMENT_NO_39,796923,CUST000392,2026-01-27,2026-01-27,285007,EVEN,AMOUNT_TAG_392,100000000392,017,206136,BRL,36,N,U,PER,TXN0000000000000392,EXT_OFSTXN_CODE,DATA_1_392,DATA_2_392,DATA_3_392,DATA_4_392,DATA_5_392,DATA_6_392,DATA_7_392,DATA_8_392,DATA_9_392,C,BATCH_REF_NO_392,PAY,2026-01-27 07:37:00,SOURCE_CODE_392
TRN000000000393,2026-01-28,018,LOAN,2026-01-28,018,100000000393,ATM,9050.100,9633.100,D,MOD,INSTRUMENT_NO_39,88193,CUST000393,2026-01-28,2026-01-28,738798,EVEN,AMOUNT_TAG_393,100000000393,018,726446,USD,25,N,A,PER,TXN0000000000000393,EXT_OFSTXN_CODE,DATA_1_393,DATA_2_393,DATA_3_393,DATA_4_393,DATA_5_393,DATA_6_393,DATA_7_393,DATA_8_393,DATA_9_393,C,BATCH_REF_NO_393,ATM,2026-01-28 08:44:00,SOURCE_CODE_393
TRN000000000394,2026-01-29,019,TD01,2026-01-29,019,100000000394,DEP,15514.700,23511.600,C,MOD,INSTRUMENT_NO_39,830163,CUST000394,2026-01-29,2026-01-29,796397,EVEN,AMOUNT_TAG_394,100000000394,019,998963,PEN,4,N,A,PER,TXN0000000000000394,EXT_OFSTXN_CODE,DATA_1_394,DATA_2_394,DATA_3_394,DATA_4_394,DATA_5_394,DATA_6_394,DATA_7_394,DATA_8_394,DATA_9_394,C,BATCH_REF_NO_394,DEP,2026-01-29 09:51:00,SOURCE_CODE_394
TRN000000000395,2026-01-30,020,CARD,2026-01-30,020,100000000395,WDR,1252.900,11974.600,D,MOD,INSTRUMENT_NO_39,476147,CUST000395,2026-01-30,2026-01-30,934592,EVEN,AMOUNT_TAG_395,100000000395,020,293484,EUR,2,N,A,PER,TXN0000000000000395,EXT_OFSTXN_CODE,DATA_1_395,DATA_2_395,DATA_3_395,DATA_4_395,DATA_5_395,DATA_6_395,DATA_7_395,DATA_8_395,DATA_9_395,C,BATCH_REF_NO_395,WDR,2026-01-30 10:58:00,SOURCE_CODE_395
TRN000000000396,2026-01-31,021,CLRG,2026-01-31,021,100000000396,TRF,23504.400,1201.400,C,MOD,INSTRUMENT_NO_39,317005,CUST000396,2026-01-31,2026-01-31,418260,EVEN,AMOUNT_TAG_396,100000000396,021,607616,BRL,12,N,A,PER,TXN0000000000000396,EXT_OFSTXN_CODE,DATA_1_396,DATA_2_396,DATA_3_396,DATA_4_396,DATA_5_396,DATA_6_396,DATA_7_396,DATA_8_396,DATA_9_396,C,BATCH_REF_NO_396,TRF,2026-01-31 11:05:00,SOURCE_CODE_396
TRN000000000397,2026-02-01,022,SAV1,2026-02-01,022,100000000397,FEE,22020.400,4344.300,D,MOD,INSTRUMENT_NO_39,2868,CUST000397,2026-02-01,2026-02-01,507284,EVEN,AMOUNT_TAG_397,100000000397,022,905814,USD,33,N,A,PER,TXN0000000000000397,EXT_OFSTXN_CODE,DATA_1_397,DATA_2_397,DATA_3_397,DATA_4_397,DATA_5_397,DATA_6_397,DATA_7_397,DATA_8_397,DATA_9_397,C,BATCH_REF_NO_397,FEE,2026-02-01 12:12:00,SOURCE_CODE_397
TRN000000000398,2026-02-02,023,CURR,2026-02-02,023,100000000398,INT,10106.300,2999.800,C,MOD,INSTRUMENT_NO_39,96088,CUST000398,2026-02-02,2026-02-02,221594,EVEN,AMOUNT_TAG_398,100000000398,023,650324,PEN,10,N,A,PER,TXN0000000000000398,EXT_OFSTXN_CODE,DATA_1_398,DATA_2_398,DATA_3_398,DATA_4_398,DATA_5_398,DATA_6_398,DATA_7_398,DATA_8_398,DATA_9_398,C,BATCH_REF_NO_398,INT,2026-02-02 13:19:00,SOURCE_CODE_398
TRN000000000399,2026-02-03,024,LOAN,2026-02-03,024,100000000399,REV,5085.200,10158.300,D,MOD,INSTRUMENT_NO_39,976373,CUST000399,2026-02-03,2026-02-03,970802,EVEN,AMOUNT_TAG_399,100000000399,024,978107,EUR,7,N,A,PER,TXN0000000000000399,EXT_OFSTXN_CODE,DATA_1_399,DATA_2_399,DATA_3_399,DATA_4_399,DATA_5_399,DATA_6_399,DATA_7_399,DATA_8_399,DATA_9_399,C,BATCH_REF_NO_399,REV,2026-02-03 14:26:00,SOURCE_CODE_399
TRN000000000400,2026-02-04,025,TD01,2026-02-04,025,100000000400,PAY,12495.300,15884.400,C,MOD,INSTRUMENT_NO_40,979693,CUST000400,2026-02-04,2026-02-04,790606,EVEN,AMOUNT_TAG_400,100000000400,025,678211,BRL,18,Y,A,PER,TXN0000000000000400,EXT_OFSTXN_CODE,DATA_1_400,DATA_2_400,DATA_3_400,DATA_4_400,DATA_5_400,DATA_6_400,DATA_7_400,DATA_8_400,DATA_9_400,C,BATCH_REF_NO_400,PAY,2026-02-04 15:33:00,SOURCE_CODE_400
TRN000000000401,2026-02-05,001,CARD,2026-02-05,001,100000000401,ATM,18818.900,9700.500,D,MOD,INSTRUMENT_NO_40,972352,CUST000401,2026-02-05,2026-02-05,611108,EVEN,AMOUNT_TAG_401,100000000401,001,866653,USD,32,N,A,PER,TXN0000000000000401,EXT_OFSTXN_CODE,DATA_1_401,DATA_2_401,DATA_3_401,DATA_4_401,DATA_5_401,DATA_6_401,DATA_7_401,DATA_8_401,DATA_9_401,C,BATCH_REF_NO_401,ATM,2026-02-05 16:40:00,SOURCE_CODE_401
TRN000000000402,2026-02-06,002,CLRG,2026-02-06,002,100000000402,DEP,24223.700,20367.900,C,MOD,INSTRUMENT_NO_40,550320,CUST000402,2026-02-06,2026-02-06,296034,EVEN,AMOUNT_TAG_402,100000000402,002,54311,PEN,6,N,A,PER,TXN0000000000000402,EXT_OFSTXN_CODE,DATA_1_402,DATA_2_402,DATA_3_402,DATA_4_402,DATA_5_402,DATA_6_402,DATA_7_402,DATA_8_402,DATA_9_402,C,BATCH_REF_NO_402,DEP,2026-02-06 17:47:00,SOURCE_CODE_402
TRN000000000403,2026-02-07,003,SAV1,2026-02-07,003,100000000403,WDR,24096.500,10734.600,D,MOD,INSTRUMENT_NO_40,289595,CUST000403,2026-02-07,2026-02-07,151613,EVEN,AMOUNT_TAG_403,100000000403,003,990132,EUR,5,N,A,PER,TXN0000000000000403,EXT_OFSTXN_CODE,DATA_1_403,DATA_2_403,DATA_3_403,DATA_4_403,DATA_5_403,DATA_6_403,DATA_7_403,DATA_8_403,DATA_9_403,C,BATCH_REF_NO_403,WDR,2026-02-07 18:54:00,SOURCE_CODE_403
TRN000000000404,2026-02-08,004,CURR,2026-02-08,004,100000000404,TRF,1822.700,24025.600,C,MOD,INSTRUMENT_NO_40,688144,CUST000404,2026-02-08,2026-02-08,645746,EVEN,AMOUNT_TAG_404,100000000404,004,416305,BRL,30,N,A,PER,TXN0000000000000404,EXT_OFSTXN_CODE,DATA_1_404,DATA_2_404,DATA_3_404,DATA_4_404,DATA_5_404,DATA_6_404,DATA_7_404,DATA_8_404,DATA_9_404,C,BATCH_REF_NO_404,TRF,2026-02-08 19:01:00,SOURCE_CODE_404
TRN000000000405,2026-02-09,005,LOAN,2026-02-09,005,100000000405,FEE,19634.500,17338.000,D,MOD,INSTRUMENT_NO_40,463130,CUST000405,2026-02-09,2026-02-09,657431,EVEN,AMOUNT_TAG_405,100000000405,005,588914,USD,19,N,A,PER,TXN0000000000000405,EXT_OFSTXN_CODE,DATA_1_405,DATA_2_405,DATA_3_405,DATA_4_405,DATA_5_405,DATA_6_405,DATA_7_405,DATA_8_405,DATA_9_405,C,BATCH_REF_NO_405,FEE,2026-02-09 20:08:00,SOURCE_CODE_405
TRN000000000406,2026-02-10,006,TD01,2026-02-10,006,100000000406,INT,3629.800,5657.100,C,MOD,INSTRUMENT_NO_40,824689,CUST000406,2026-02-10,2026-02-10,787208,EVEN,AMOUNT_TAG_406,100000000406,006,330220,PEN,35,N,A,PER,TXN0000000000000406,EXT_OFSTXN_CODE,DATA_1_406,DATA_2_406,DATA_3_406,DATA_4_406,DATA_5_406,DATA_6_406,DATA_7_406,DATA_8_406,DATA_9_406,C,BATCH_REF_NO_406,INT,2026-02-10 21:15:00,SOURCE_CODE_406
TRN000000000407,2026-02-11,007,CARD,2026-02-11,007,100000000407,REV,18009.400,21732.000,D,MOD,INSTRUMENT_NO_40,824006,CUST000407,2026-02-11,2026-02-11,789219,EVEN,AMOUNT_TAG_407,100000000407,007,836932,EUR,10,N,A,PER,TXN0000000000000407,EXT_OFSTXN_CODE,DATA_1_407,DATA_2_407,DATA_3_407,DATA_4_407,DATA_5_407,DATA_6_407,DATA_7_407,DATA_8_407,DATA_9_407,C,BATCH_REF_NO_407,REV,2026-02-11 22:22:00,SOURCE_CODE_407
TRN000000000408,2026-02-12,008,CLRG,2026-02-12,008,100000000408,PAY,15439.200,69761.600,C,MOD,INSTRUMENT_NO_40,878361,CUST000408,2026-02-12,2026-02-12,748956,EVEN,AMOUNT_TAG_408,100000000408,008,375207,BRL,26,N,A,PER,TXN0000000000000408,EXT_OFSTXN_CODE,DATA_1_408,DATA_2_408,DATA_3_408,DATA_4_408,DATA_5_408,DATA_6_408,DATA_7_408,DATA_8_408,DATA_9_408,C,BATCH_REF_NO_408,PAY,2026-02-12 23:29:00,SOURCE_CODE_408
TRN000000000409,2026-02-13,009,SAV1,2026-02-13,009,100000000409,ATM,19223.000,2086.700,D,MOD,INSTRUMENT_NO_40,130440,CUST000409,2026-02-13,2026-02-13,117886,EVEN,AMOUNT_TAG_409,100000000409,009,708208,USD,20,N,A,PER,TXN0000000000000409,EXT_OFSTXN_CODE,DATA_1_409,DATA_2_409,DATA_3_409,DATA_4_409,DATA_5_409,DATA_6_409,DATA_7_409,DATA_8_409,DATA_9_409,C,BATCH_REF_NO_409,ATM,2026-02-13 00:36:00,SOURCE_CODE_409
TRN000000000410,2026-02-14,010,CURR,2026-02-14,010,100000000410,DEP,19896.500,7304.500,C,MOD,INSTRUMENT_NO_41,724823,CUST000410,2026-02-14,2026-02-14,289280,EVEN,AMOUNT_TAG_410,100000000410,010,667980,PEN,20,N,A,PER,TXN0000000000000410,EXT_OFSTXN_CODE,DATA_1_410,DATA_2_410,DATA_3_410,DATA_4_410,DATA_5_410,DATA_6_410,DATA_7_410,DATA_8_410,DATA_9_410,C,BATCH_REF_NO_410,DEP,2026-02-14 01:43:00,SOURCE_CODE_410
TRN000000000411,2026-02-15,011,LOAN,2026-02-15,011,100000000411,WDR,23799.100,23572.600,D,MOD,INSTRUMENT_NO_41,81440,CUST000411,2026-02-15,2026-02-15,664797,EVEN,AMOUNT_TAG_411,100000000411,011,786913,EUR,32,N,A,PER,TXN0000000000000411,EXT_OFSTXN_CODE,DATA_1_411,DATA_2_411,DATA_3_411,DATA_4_411,DATA_5_411,DATA_6_411,DATA_7_411,DATA_8_411,DATA_9_411,C,BATCH_REF_NO_411,WDR,2026-02-15 02:50:00,SOURCE_CODE_411
TRN000000000412,2026-02-16,012,TD01,2026-02-16,012,100000000412,TRF,16531.800,13180.800,C,MOD,INSTRUMENT_NO_41,347751,CUST000412,2026-02-16,2026-02-16,78720,EVEN,AMOUNT_TAG_412,100000000412,012,830409,BRL,28,N,A,PER,TXN0000000000000412,EXT_OFSTXN_CODE,DATA_1_412,DATA_2_412,DATA_3_412,DATA_4_412,DATA_5_412,DATA_6_412,DATA_7_412,DATA_8_412,DATA_9_412,C,BATCH_REF_NO_412,TRF,2026-02-16 03:57:00,SOURCE_CODE_412
TRN000000000413,2026-02-17,013,CARD,2026-02-17,013,100000000413,FEE,21099.700,1518.800,D,MOD,INSTRUMENT_NO_41,441451,CUST000413,2026-02-17,2026-02-17,276696,EVEN,AMOUNT_TAG_413,100000000413,013,738668,USD,4,N,A,PER,TXN0000000000000413,EXT_OFSTXN_CODE,DATA_1_413,DATA_2_413,DATA_3_413,DATA_4_413,DATA_5_413,DATA_6_413,DATA_7_413,DATA_8_413,DATA_9_413,C,BATCH_REF_NO_413,FEE,2026-02-17 04:04:00,SOURCE_CODE_413
TRN000000000414,2026-02-18,014,CLRG,2026-02-18,014,100000000414,INT,18142.800,10664.900,C,MOD,INSTRUMENT_NO_41,379580,CUST000414,2026-02-18,2026-02-18,750405,EVEN,AMOUNT_TAG_414,100000000414,014,162610,PEN,27,N,A,PER,TXN0000000000000414,EXT_OFSTXN_CODE,DATA_1_414,DATA_2_414,DATA_3_414,DATA_4_414,DATA_5_414,DATA_6_414,DATA_7_414,DATA_8_414,DATA_9_414,C,BATCH_REF_NO_414,INT,2026-02-18 05:11:00,SOURCE_CODE_414
TRN000000000415,2026-02-19,015,SAV1,2026-02-19,015,100000000415,REV,2758.800,7478.100,D,MOD,INSTRUMENT_NO_41,756742,CUST000415,2026-02-19,2026-02-19,887572,EVEN,AMOUNT_TAG_415,100000000415,015,108076,EUR,20,N,U,PER,TXN0000000000000415,EXT_OFSTXN_CODE,DATA_1_415,DATA_2_415,DATA_3_415,DATA_4_415,DATA_5_415,DATA_6_415,DATA_7_415,DATA_8_415,DATA_9_415,C,BATCH_REF_NO_415,REV,2026-02-19 06:18:00,SOURCE_CODE_415
TRN000000000416,2026-02-20,016,CURR,2026-02-20,016,100000000416,PAY,8215.400,10903.800,C,MOD,INSTRUMENT_NO_41,757380,CUST000416,2026-02-20,2026-02-20,212108,EVEN,AMOUNT_TAG_416,100000000416,016,854976,BRL,10,N,A,PER,TXN0000000000000416,EXT_OFSTXN_CODE,DATA_1_416,DATA_2_416,DATA_3_416,DATA_4_416,DATA_5_416,DATA_6_416,DATA_7_416,DATA_8_416,DATA_9_416,C,BATCH_REF_NO_416,PAY,2026-02-20 07:25:00,SOURCE_CODE_416
TRN000000000417,2026-02-21,017,LOAN,2026-02-21,017,100000000417,ATM,16300.600,4958.600,D,MOD,INSTRUMENT_NO_41,47296,CUST000417,2026-02-21,2026-02-21,239111,EVEN,AMOUNT_TAG_417,100000000417,017,702472,USD,17,N,A,PER,TXN0000000000000417,EXT_OFSTXN_CODE,DATA_1_417,DATA_2_417,DATA_3_417,DATA_4_417,DATA_5_417,DATA_6_417,DATA_7_417,DATA_8_417,DATA_9_417,C,BATCH_REF_NO_417,ATM,2026-02-21 08:32:00,SOURCE_CODE_417
TRN000000000418,2026-02-22,018,TD01,2026-02-22,018,100000000418,DEP,9195.700,332.000,C,MOD,INSTRUMENT_NO_41,860288,CUST000418,2026-02-22,2026-02-22,589599,EVEN,AMOUNT_TAG_418,100000000418,018,933777,PEN,27,N,A,PER,TXN0000000000000418,EXT_OFSTXN_CODE,DATA_1_418,DATA_2_418,DATA_3_418,DATA_4_418,DATA_5_418,DATA_6_418,DATA_7_418,DATA_8_418,DATA_9_418,C,BATCH_REF_NO_418,DEP,2026-02-22 09:39:00,SOURCE_CODE_418
