XREF,PRODUCT_CODE,BRANCH_CODE,TRN_REF_NO,TXN_ACC,TXN_CCY,TXN_AMOUNT,TXN_BRANCH,TXN_TRN_CODE,OFS_ACC,OFS_CCY,OFS_AMOUNT,OFS_BRANCH,OFS_TRN_CODE,EXCH_RATE,LCY_AMOUNT,TRN_DT,VALUE_DT,DR_INSTRUMENT_CODE,CR_INSTRUMENT_CODE,REL_CUSTOMER,CHARGE_ACCOUNT,CHG_GL,CHG_CCY,CHG_AMT,CHG_IN_ACY,CHG_IN_LCY,CHG_CCY_ACY_RATE,ACY_LCY_RATE,NETTING_IND,TXN_CODE,MIS_HEAD_1,CHG_GL_1,CHG_CCY_1,CHG_AMT_1,CHG_IN_ACY_1,CHG_IN_LCY_1,CHG_CCY_ACY_RATE_1,ACY_LCY_RATE_1,NETTING_IND_1,TXN_CODE_1,MIS_HEAD_2,CHG_GL_2,CHG_CCY_2,CHG_AMT_2,CHG_IN_ACY_2,CHG_IN_LCY_2,CHG_CCY_ACY_RATE_2,ACY_LCY_RATE_2,NETTING_IND_2,TXN_CODE_2,MIS_HEAD_3,CHG_GL_3,CHG_CCY_3,CHG_AMT_3,CHG_IN_ACY_3,CHG_IN_LCY_3,CHG_CCY_ACY_RATE_3,ACY_LCY_RATE_3,NETTING_IND_3,TXN_CODE_3,MIS_HEAD_4,CHG_GL_4,CHG_CCY_4,CHG_AMT_4,CHG_IN_ACY_4,CHG_IN_LCY_4,CHG_CCY_ACY_RATE_4,ACY_LCY_RATE_4,NETTING_IND_4,TXN_CODE_4,MIS_HEAD_5,REM_ACC,REM_BANK,REM_BRANCH,ROUTING_NO,END_POINT,SERIAL_NO,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REPAIR_REASON,MOD_NO,SCODE,MIS_HEAD,NARRATIVE,DR_ACC,MODULE,ESN,EVENT_CODE,ROUTE_CODE,FT_PROBLEM,TRACK_RECEIVABLE,TIME_RECEIVED,THEIR_CHGS2,THEIR_CHGS3,THEIR_CHGS4,THEIR_CHGS,THEIR_CHGS1,THEIR_ACC,THEIR_ACC1,THEIR_ACC2,THEIR_ACC3,THEIR_ACC4,LCY_EXCH_RATE,CR_CUST_NO,TXN_ID,UDF_1,UDF_2,UDF_3,UDF_4,UDF_5,JOB_NO,BEN_ACC,ADJ_AMT,HOUSE_LOCATION,PASSBOOK_NO,PASSBOOK_AMT,REG_FLAG,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,ACTUAL_TXN_AMOUNT,SAV_CODE,SAV_VAL_STAT,DD_CREATION_DT,DD_LAST_UPD,DD_ID
XREF_182,CURR,007,TRN000000000182,100000000182,PEN,6749.900,007,INT,100000000182,PEN,23378.500,007,INT,3.2900,15005.200,2026-07-01,2026-07-01,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000182,100000000182,CHG_GL_18,PEN,1121.500,466444,635359,1.8500,3.2500,N,INT,MIS_HEAD_,CHG_GL_1_,CHG,10932.000,504081,242077,2.1700,3.0100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,11166.900,998435,596398,3.8400,1.9300,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,21519.000,653181,194771,4.3400,1.6400,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,8700.200,540994,428555,3.5800,1.7700,N,TXN,MIS_HEAD_,100000000182,REM_BANK_182,007,ROUTING_NO_182,END_POINT,SERIAL_NO_182,O,A,MAKER_ID_182,2026-07-01,CHECKER_ID_1,2026-07-01,REPAIR_REASON_182,165752,SCODE_182,MIS_HEAD_,Synthetic banking narrative row 182,100,MO,182,EVEN,ROUTE_CODE_182,F,T,2026-07-01 13:07:00,T,T,T,T,T,100000000182,100000000182,100000000182,100000000182,100000000182,2.900000000000,CUST000182,TXN0000000000000182,UDF_1_182,UDF_2_182,UDF_3_182,UDF_4_182,UDF_5_182,82,100000000182,19306.100,HOUS,PASSBOOK_NO_182,3078.500,N,EXT_OFSTXN_CODE,DATA_1_182,DATA_2_182,DATA_3_182,DATA_4_182,DATA_5_182,DATA_6_182,DATA_7_182,DATA_8_182,DATA_9_182,C,BATCH_REF_NO_182,INT,22916.500,SAV_,S,2026-07-01 13:07:00,2026-07-01 13:07:00,182
XREF_183,LOAN,008,TRN000000000183,100000000183,EUR,21672.000,008,REV,100000000183,EUR,10552.700,008,REV,4.1700,6194.300,2026-07-02,2026-07-02,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000183,100000000183,CHG_GL_18,EUR,5367.200,23106,427665,1.6000,3.7900,N,REV,MIS_HEAD_,CHG_GL_1_,CHG,20533.000,369639,993802,3.2600,3.9300,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,5776.700,230527,894137,2.4800,0.9500,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,14642.000,967062,421002,3.7200,3.0600,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,1896.900,247534,62004,2.1200,3.6700,N,TXN,MIS_HEAD_,100000000183,REM_BANK_183,008,ROUTING_NO_183,END_POINT,SERIAL_NO_183,O,A,MAKER_ID_183,2026-07-02,CHECKER_ID_1,2026-07-02,REPAIR_REASON_183,716015,SCODE_183,MIS_HEAD_,Synthetic banking narrative row 183,100,MO,183,EVEN,ROUTE_CODE_183,F,T,2026-07-02 14:14:00,T,T,T,T,T,100000000183,100000000183,100000000183,100000000183,100000000183,3.680000000000,CUST000183,TXN0000000000000183,UDF_1_183,UDF_2_183,UDF_3_183,UDF_4_183,UDF_5_183,83,100000000183,10483.400,HOUS,PASSBOOK_NO_183,18840.600,N,EXT_OFSTXN_CODE,DATA_1_183,DATA_2_183,DATA_3_183,DATA_4_183,DATA_5_183,DATA_6_183,DATA_7_183,DATA_8_183,DATA_9_183,C,BATCH_REF_NO_183,REV,20696.200,SAV_,S,2026-07-02 14:14:00,2026-07-02 14:14:00,183
XREF_184,TD01,009,TRN000000000184,100000000184,BRL,17900.400,009,PAY,100000000184,BRL,24377.700,009,PAY,1.3700,10082.500,2026-07-03,2026-07-03,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000184,100000000184,CHG_GL_18,BRL,4487.400,38290,99293,2.4000,4.2200,N,PAY,MIS_HEAD_,CHG_GL_1_,CHG,16822.700,234863,228684,1.8100,1.0100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,2244.800,859221,120535,3.6900,1.1000,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,2360.000,551002,882933,4.0800,1.8700,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,12477.300,913507,116159,4.0000,1.0900,N,TXN,MIS_HEAD_,100000000184,REM_BANK_184,009,ROUTING_NO_184,END_POINT,SERIAL_NO_184,O,A,MAKER_ID_184,2026-07-03,CHECKER_ID_1,2026-07-03,REPAIR_REASON_184,5936,SCODE_184,MIS_HEAD_,Synthetic banking narrative row 184,100,MO,184,EVEN,ROUTE_CODE_184,F,T,2026-07-03 15:21:00,T,T,T,T,T,100000000184,100000000184,100000000184,100000000184,100000000184,1.050000000000,CUST000184,TXN0000000000000184,UDF_1_184,UDF_2_184,UDF_3_184,UDF_4_184,UDF_5_184,84,100000000184,18581.000,HOUS,PASSBOOK_NO_184,692.200,N,EXT_OFSTXN_CODE,DATA_1_184,DATA_2_184,DATA_3_184,DATA_4_184,DATA_5_184,DATA_6_184,DATA_7_184,DATA_8_184,DATA_9_184,C,BATCH_REF_NO_184,PAY,5287.000,SAV_,S,2026-07-03 15:21:00,2026-07-03 15:21:00,184
XREF_185,CARD,010,TRN000000000185,100000000185,USD,13857.500,010,ATM,100000000185,USD,8329.200,010,ATM,3.6700,13434.200,2026-07-04,2026-07-04,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000185,100000000185,CHG_GL_18,USD,23055.000,521366,352116,3.2800,2.7800,N,ATM,MIS_HEAD_,CHG_GL_1_,CHG,15826.900,631857,874640,4.2400,3.5800,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,3433.500,386398,980423,3.9100,4.1600,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,11503.300,758656,313968,0.8000,0.8300,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,15980.400,154164,796142,3.0600,1.0200,N,TXN,MIS_HEAD_,100000000185,REM_BANK_185,010,ROUTING_NO_185,END_POINT,SERIAL_NO_185,O,U,MAKER_ID_185,2026-07-04,CHECKER_ID_1,2026-07-04,REPAIR_REASON_185,706790,SCODE_185,MIS_HEAD_,Synthetic banking narrative row 185,100,MO,185,EVEN,ROUTE_CODE_185,F,T,2026-07-04 16:28:00,T,T,T,T,T,100000000185,100000000185,100000000185,100000000185,100000000185,1.420000000000,CUST000185,TXN0000000000000185,UDF_1_185,UDF_2_185,UDF_3_185,UDF_4_185,UDF_5_185,85,100000000185,14627.600,HOUS,PASSBOOK_NO_185,618.800,N,EXT_OFSTXN_CODE,DATA_1_185,DATA_2_185,DATA_3_185,DATA_4_185,DATA_5_185,DATA_6_185,DATA_7_185,DATA_8_185,DATA_9_185,C,BATCH_REF_NO_185,ATM,6719.900,SAV_,S,2026-07-04 16:28:00,2026-07-04 16:28:00,185
XREF_186,CLRG,011,TRN000000000186,100000000186,PEN,78540.000,011,DEP,100000000186,PEN,44492.800,011,DEP,2.5800,96701.600,2026-07-05,2026-07-05,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000186,100000000186,CHG_GL_18,PEN,23760.000,415435,427621,4.4200,1.1400,Y,DEP,MIS_HEAD_,CHG_GL_1_,CHG,5617.600,441511,827098,4.1900,2.8700,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,179907.200,971964,241267,3.8100,1.1300,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,164628.000,272807,701545,3.9300,2.1900,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,102875.200,355693,512672,0.9200,1.0900,N,TXN,MIS_HEAD_,100000000186,REM_BANK_186,011,ROUTING_NO_186,END_POINT,SERIAL_NO_186,O,A,MAKER_ID_186,2026-07-05,CHECKER_ID_1,2026-07-05,REPAIR_REASON_186,381421,SCODE_186,MIS_HEAD_,Synthetic banking narrative row 186,100,MO,186,EVEN,ROUTE_CODE_186,F,T,2026-07-05 17:35:00,T,T,T,T,T,100000000186,100000000186,100000000186,100000000186,100000000186,2.260000000000,CUST000186,TXN0000000000000186,UDF_1_186,UDF_2_186,UDF_3_186,UDF_4_186,UDF_5_186,86,100000000186,119373.600,HOUS,PASSBOOK_NO_186,62417.600,Y,EXT_OFSTXN_CODE,DATA_1_186,DATA_2_186,DATA_3_186,DATA_4_186,DATA_5_186,DATA_6_186,DATA_7_186,DATA_8_186,DATA_9_186,C,BATCH_REF_NO_186,DEP,173074.400,SAV_,S,2026-07-05 17:35:00,2026-07-05 17:35:00,186
XREF_187,SAV1,012,TRN000000000187,100000000187,EUR,1965.300,012,WDR,100000000187,EUR,1215.800,012,WDR,1.0500,8105.600,2026-07-06,2026-07-06,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000187,100000000187,CHG_GL_18,EUR,16045.700,661457,681136,1.7000,0.9800,N,WDR,MIS_HEAD_,CHG_GL_1_,CHG,4252.400,595542,720229,3.2300,2.5100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,10332.300,545464,962018,1.7900,2.2400,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,19949.600,876918,56522,1.5400,0.8500,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,14557.800,815619,501639,3.0700,3.7400,N,TXN,MIS_HEAD_,100000000187,REM_BANK_187,012,ROUTING_NO_187,END_POINT,SERIAL_NO_187,O,A,MAKER_ID_187,2026-07-06,CHECKER_ID_1,2026-07-06,REPAIR_REASON_187,200660,SCODE_187,MIS_HEAD_,Synthetic banking narrative row 187,100,MO,187,EVEN,ROUTE_CODE_187,F,T,2026-07-06 18:42:00,T,T,T,T,T,100000000187,100000000187,100000000187,100000000187,100000000187,2.960000000000,CUST000187,TXN0000000000000187,UDF_1_187,UDF_2_187,UDF_3_187,UDF_4_187,UDF_5_187,87,100000000187,3793.900,HOUS,PASSBOOK_NO_187,4740.500,N,EXT_OFSTXN_CODE,DATA_1_187,DATA_2_187,DATA_3_187,DATA_4_187,DATA_5_187,DATA_6_187,DATA_7_187,DATA_8_187,DATA_9_187,C,BATCH_REF_NO_187,WDR,20569.100,SAV_,S,2026-07-06 18:42:00,2026-07-06 18:42:00,187
XREF_188,CURR,013,TRN000000000188,100000000188,BRL,21943.600,013,TRF,100000000188,BRL,24941.500,013,TRF,1.9300,9747.000,2026-07-07,2026-07-07,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000188,100000000188,CHG_GL_18,BRL,9488.300,810024,104079,0.9200,2.4700,N,TRF,MIS_HEAD_,CHG_GL_1_,CHG,18678.300,816013,213189,2.4700,3.5900,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,12624.900,236049,159359,4.3000,3.7900,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,13780.700,320085,355299,4.0400,1.8800,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,20735.700,632436,506793,4.3100,3.8400,N,TXN,MIS_HEAD_,100000000188,REM_BANK_188,013,ROUTING_NO_188,END_POINT,SERIAL_NO_188,O,A,MAKER_ID_188,2026-07-07,CHECKER_ID_1,2026-07-07,REPAIR_REASON_188,944387,SCODE_188,MIS_HEAD_,Synthetic banking narrative row 188,100,MO,188,EVEN,ROUTE_CODE_188,F,T,2026-07-07 19:49:00,T,T,T,T,T,100000000188,100000000188,100000000188,100000000188,100000000188,2.880000000000,CUST000188,TXN0000000000000188,UDF_1_188,UDF_2_188,UDF_3_188,UDF_4_188,UDF_5_188,88,100000000188,6666.000,HOUS,PASSBOOK_NO_188,23213.200,N,EXT_OFSTXN_CODE,DATA_1_188,DATA_2_188,DATA_3_188,DATA_4_188,DATA_5_188,DATA_6_188,DATA_7_188,DATA_8_188,DATA_9_188,C,BATCH_REF_NO_188,TRF,6936.900,SAV_,S,2026-07-07 19:49:00,2026-07-07 19:49:00,188
XREF_189,LOAN,014,TRN000000000189,100000000189,USD,13814.000,014,FEE,100000000189,USD,9150.100,014,FEE,1.4900,22630.500,2026-07-08,2026-07-08,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000189,100000000189,CHG_GL_18,USD,187.700,175273,122642,0.8400,2.8100,N,FEE,MIS_HEAD_,CHG_GL_1_,CHG,16871.400,514685,584667,2.1200,2.9700,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,9140.900,591849,434564,2.2600,3.5300,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,16333.900,999005,258296,2.0100,2.2500,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,12962.500,755600,381170,1.7600,2.1300,N,TXN,MIS_HEAD_,100000000189,REM_BANK_189,014,ROUTING_NO_189,END_POINT,SERIAL_NO_189,O,A,MAKER_ID_189,2026-07-08,CHECKER_ID_1,2026-07-08,REPAIR_REASON_189,649865,SCODE_189,MIS_HEAD_,Synthetic banking narrative row 189,100,MO,189,EVEN,ROUTE_CODE_189,F,T,2026-07-08 20:56:00,T,T,T,T,T,100000000189,100000000189,100000000189,100000000189,100000000189,1.730000000000,CUST000189,TXN0000000000000189,UDF_1_189,UDF_2_189,UDF_3_189,UDF_4_189,UDF_5_189,89,100000000189,5001.000,HOUS,PASSBOOK_NO_189,23724.200,N,EXT_OFSTXN_CODE,DATA_1_189,DATA_2_189,DATA_3_189,DATA_4_189,DATA_5_189,DATA_6_189,DATA_7_189,DATA_8_189,DATA_9_189,C,BATCH_REF_NO_189,FEE,22652.900,SAV_,S,2026-07-08 20:56:00,2026-07-08 20:56:00,189
XREF_190,TD01,015,TRN000000000190,100000000190,PEN,19984.600,015,INT,100000000190,PEN,3002.700,015,INT,2.4100,5935.400,2026-07-09,2026-07-09,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000190,100000000190,CHG_GL_19,PEN,22185.700,692261,15644,3.2000,0.8800,N,INT,MIS_HEAD_,CHG_GL_1_,CHG,8707.600,24366,674322,1.8000,3.4400,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,2755.300,935042,9662,1.4300,1.1000,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,19012.800,746867,507961,1.2700,3.5600,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,11493.300,752470,689648,1.2400,3.7100,N,TXN,MIS_HEAD_,100000000190,REM_BANK_190,015,ROUTING_NO_190,END_POINT,SERIAL_NO_190,O,A,MAKER_ID_190,2026-07-09,CHECKER_ID_1,2026-07-09,REPAIR_REASON_190,14654,SCODE_190,MIS_HEAD_,Synthetic banking narrative row 190,100,MO,190,EVEN,ROUTE_CODE_190,F,T,2026-07-09 21:03:00,T,T,T,T,T,100000000190,100000000190,100000000190,100000000190,100000000190,0.870000000000,CUST000190,TXN0000000000000190,UDF_1_190,UDF_2_190,UDF_3_190,UDF_4_190,UDF_5_190,90,100000000190,1847.200,HOUS,PASSBOOK_NO_190,13610.800,N,EXT_OFSTXN_CODE,DATA_1_190,DATA_2_190,DATA_3_190,DATA_4_190,DATA_5_190,DATA_6_190,DATA_7_190,DATA_8_190,DATA_9_190,C,BATCH_REF_NO_190,INT,16861.500,SAV_,S,2026-07-09 21:03:00,2026-07-09 21:03:00,190
XREF_191,CARD,016,TRN000000000191,100000000191,EUR,3894.900,016,REV,100000000191,EUR,1922.000,016,REV,3.5500,8242.200,2026-07-10,2026-07-10,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000191,100000000191,CHG_GL_19,EUR,15719.000,75457,9571,2.3900,2.2600,Y,REV,MIS_HEAD_,CHG_GL_1_,CHG,6730.200,324406,950392,1.0500,1.8200,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,15152.500,680344,297347,1.5700,1.6800,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,21409.200,605947,916734,2.8200,4.4100,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,604.500,371603,785428,4.2000,3.6400,N,TXN,MIS_HEAD_,100000000191,REM_BANK_191,016,ROUTING_NO_191,END_POINT,SERIAL_NO_191,O,A,MAKER_ID_191,2026-07-10,CHECKER_ID_1,2026-07-10,REPAIR_REASON_191,14209,SCODE_191,MIS_HEAD_,Synthetic banking narrative row 191,100,MO,191,EVEN,ROUTE_CODE_191,F,T,2026-07-10 22:10:00,T,T,T,T,T,100000000191,100000000191,100000000191,100000000191,100000000191,3.300000000000,CUST000191,TXN0000000000000191,UDF_1_191,UDF_2_191,UDF_3_191,UDF_4_191,UDF_5_191,91,100000000191,9457.600,HOUS,PASSBOOK_NO_191,23011.600,Y,EXT_OFSTXN_CODE,DATA_1_191,DATA_2_191,DATA_3_191,DATA_4_191,DATA_5_191,DATA_6_191,DATA_7_191,DATA_8_191,DATA_9_191,C,BATCH_REF_NO_191,REV,9538.800,SAV_,S,2026-07-10 22:10:00,2026-07-10 22:10:00,191
XREF_192,CLRG,017,TRN000000000192,100000000192,BRL,24388.900,017,PAY,100000000192,BRL,16011.000,017,PAY,2.0600,14046.400,2026-07-11,2026-07-11,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000192,100000000192,CHG_GL_19,BRL,12349.300,27191,664885,2.5000,3.1500,N,PAY,MIS_HEAD_,CHG_GL_1_,CHG,12120.100,769941,690605,1.9700,2.9400,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,9246.400,451607,530611,3.7900,3.4900,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,692.400,614038,476485,4.3100,2.8900,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,2201.300,798507,346969,3.4600,2.6100,N,TXN,MIS_HEAD_,100000000192,REM_BANK_192,017,ROUTING_NO_192,END_POINT,SERIAL_NO_192,O,A,MAKER_ID_192,2026-07-11,CHECKER_ID_1,2026-07-11,REPAIR_REASON_192,944218,SCODE_192,MIS_HEAD_,Synthetic banking narrative row 192,100,MO,192,EVEN,ROUTE_CODE_192,F,T,2026-07-11 23:17:00,T,T,T,T,T,100000000192,100000000192,100000000192,100000000192,100000000192,2.990000000000,CUST000192,TXN0000000000000192,UDF_1_192,UDF_2_192,UDF_3_192,UDF_4_192,UDF_5_192,92,100000000192,16152.800,HOUS,PASSBOOK_NO_192,22953.500,N,EXT_OFSTXN_CODE,DATA_1_192,DATA_2_192,DATA_3_192,DATA_4_192,DATA_5_192,DATA_6_192,DATA_7_192,DATA_8_192,DATA_9_192,C,BATCH_REF_NO_192,PAY,8589.800,SAV_,S,2026-07-11 23:17:00,2026-07-11 23:17:00,192
XREF_193,SAV1,018,TRN000000000193,100000000193,USD,23908.700,018,ATM,100000000193,USD,20288.100,018,ATM,4.4500,11451.900,2026-07-12,2026-07-12,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000193,100000000193,CHG_GL_19,USD,18526.900,153216,652831,2.0200,1.2900,N,ATM,MIS_HEAD_,CHG_GL_1_,CHG,4804.400,236071,290499,1.0000,2.7700,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,19131.700,69331,658629,4.2700,2.7100,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,9610.300,844023,974491,3.1500,2.3000,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,3414.800,983543,137347,3.1200,0.9000,N,TXN,MIS_HEAD_,100000000193,REM_BANK_193,018,ROUTING_NO_193,END_POINT,SERIAL_NO_193,O,A,MAKER_ID_193,2026-07-12,CHECKER_ID_1,2026-07-12,REPAIR_REASON_193,116737,SCODE_193,MIS_HEAD_,Synthetic banking narrative row 193,100,MO,193,EVEN,ROUTE_CODE_193,F,T,2026-07-12 00:24:00,T,T,T,T,T,100000000193,100000000193,100000000193,100000000193,100000000193,1.680000000000,CUST000193,TXN0000000000000193,UDF_1_193,UDF_2_193,UDF_3_193,UDF_4_193,UDF_5_193,93,100000000193,11321.300,HOUS,PASSBOOK_NO_193,24556.000,N,EXT_OFSTXN_CODE,DATA_1_193,DATA_2_193,DATA_3_193,DATA_4_193,DATA_5_193,DATA_6_193,DATA_7_193,DATA_8_193,DATA_9_193,C,BATCH_REF_NO_193,ATM,24950.300,SAV_,S,2026-07-12 00:24:00,2026-07-12 00:24:00,193
XREF_194,CURR,019,TRN000000000194,100000000194,PEN,24719.900,019,DEP,100000000194,PEN,17265.700,019,DEP,0.9100,14285.800,2026-07-13,2026-07-13,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000194,100000000194,CHG_GL_19,PEN,21248.200,721501,111207,3.7500,1.0400,N,DEP,MIS_HEAD_,CHG_GL_1_,CHG,20173.600,787950,466974,3.8200,4.0400,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,2170.900,212790,425773,1.5000,3.1100,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,22453.900,843653,352150,2.8500,2.5400,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,9674.500,862963,574778,1.9000,3.7300,N,TXN,MIS_HEAD_,100000000194,REM_BANK_194,019,ROUTING_NO_194,END_POINT,SERIAL_NO_194,O,A,MAKER_ID_194,2026-07-13,CHECKER_ID_1,2026-07-13,REPAIR_REASON_194,371779,SCODE_194,MIS_HEAD_,Synthetic banking narrative row 194,100,MO,194,EVEN,ROUTE_CODE_194,F,T,2026-07-13 01:31:00,T,T,T,T,T,100000000194,100000000194,100000000194,100000000194,100000000194,3.240000000000,CUST000194,TXN0000000000000194,UDF_1_194,UDF_2_194,UDF_3_194,UDF_4_194,UDF_5_194,94,100000000194,5032.900,HOUS,PASSBOOK_NO_194,3601.700,N,EXT_OFSTXN_CODE,DATA_1_194,DATA_2_194,DATA_3_194,DATA_4_194,DATA_5_194,DATA_6_194,DATA_7_194,DATA_8_194,DATA_9_194,C,BATCH_REF_NO_194,DEP,11541.300,SAV_,S,2026-07-13 01:31:00,2026-07-13 01:31:00,194
XREF_195,LOAN,020,TRN000000000195,100000000195,EUR,21119.800,020,WDR,100000000195,EUR,22762.600,020,WDR,4.0100,3873.900,2026-07-14,2026-07-14,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000195,100000000195,CHG_GL_19,EUR,7220.600,602022,982208,2.9400,3.8300,N,WDR,MIS_HEAD_,CHG_GL_1_,CHG,23044.300,130754,980395,3.4800,3.2100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,22865.400,924102,985209,1.7600,1.2100,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,23278.200,816758,769649,3.6200,0.8300,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,12283.700,698295,133874,1.2900,1.8900,N,TXN,MIS_HEAD_,100000000195,REM_BANK_195,020,ROUTING_NO_195,END_POINT,SERIAL_NO_195,O,A,MAKER_ID_195,2026-07-14,CHECKER_ID_1,2026-07-14,REPAIR_REASON_195,300902,SCODE_195,MIS_HEAD_,Synthetic banking narrative row 195,100,MO,195,EVEN,ROUTE_CODE_195,F,T,2026-07-14 02:38:00,T,T,T,T,T,100000000195,100000000195,100000000195,100000000195,100000000195,3.430000000000,CUST000195,TXN0000000000000195,UDF_1_195,UDF_2_195,UDF_3_195,UDF_4_195,UDF_5_195,95,100000000195,7796.000,HOUS,PASSBOOK_NO_195,13759.300,N,EXT_OFSTXN_CODE,DATA_1_195,DATA_2_195,DATA_3_195,DATA_4_195,DATA_5_195,DATA_6_195,DATA_7_195,DATA_8_195,DATA_9_195,C,BATCH_REF_NO_195,WDR,13441.300,SAV_,S,2026-07-14 02:38:00,2026-07-14 02:38:00,195
XREF_196,TD01,021,TRN000000000196,100000000196,BRL,1352.600,021,TRF,100000000196,BRL,5596.000,021,TRF,2.4100,6136.800,2026-07-15,2026-07-15,DR_INSTRUMENT_CO,CR_INSTRUMENT_CO,CUST000196,100000000196,CHG_GL_19,BRL,23058.500,375050,301541,3.4100,3.6200,Y,TRF,MIS_HEAD_,CHG_GL_1_,CHG,5374.100,211263,81667,3.9500,3.0100,N,TXN,MIS_HEAD_,CHG_GL_2_,CHG,18805.700,776255,7798,1.1300,2.4000,N,TXN,MIS_HEAD_,CHG_GL_3_,CHG,22988.600,639934,673611,3.4300,3.2300,N,TXN,MIS_HEAD_,CHG_GL_4_,CHG,16722.000,564447,595496,3.6000,3.1700,N,TXN,MIS_HEAD_,100000000196,REM_BANK_196,021,ROUTING_NO_196,END_POINT,SERIAL_NO_196,O,A,MAKER_ID_196,2026-07-15,CHECKER_ID_1,2026-07-15,REPAIR_REASON_196,146307,SCODE_196,MIS_HEAD_,Synthetic banking narrative row 196,100,MO,196,EVEN,ROUTE_CODE_196,F,T,2026-07-15 03:45:00,T,T,T,T,T,100000000196,100000000196,100000000196,100000000196,100000000196,1.530000000000,CUST000196,TXN0000000000000196,UDF_1_196,UDF_2_196,UDF_3_196,UDF_4_196,UDF_5_196,96,100000000196,20436.100,HOUS,PASSBOOK_NO_196,3373.300,Y,EXT_OFSTXN_CODE,DATA_1_196,DATA_2_196,DATA_3_196,DATA_4_196,DATA_5_196,DATA_6_196,DATA_7_196,DATA_8_196,DATA_9_196,C,BATCH_REF_NO_196,TRF,17755.700,SAV_,S,2026-07-15 03:45:00,2026-07-15 03:45:00,196
