ACCOUNT_NUMBER,BRANCH_CODE,EVENT_SEQ_NO,VALUE_DATE,EXECUTION_DATE,PAYMENT_STATUS,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REV_MAKER_ID,REV_MAKER_DT_STAMP,REV_CHECKER_ID,REV_CHECKER_DT_STAMP,REVP_ESN,MLIQ_ESN,PROCESS_NO,PREPMNT_RECOMP_BASIS,PREPMNT_RECOMP_FROM,INSTALLMENT_PAYMENT,LIMIT_DATE,SIMULATED,CURR_ACBAL_CHK,LIQD_WOFF_LOAN
100000000452,002,247597,2026-03-28,2026-03-28,P,A,MAKER_ID_452,2026-03-28,CHECKER_ID_4,2026-03-28,REV_MAKER_ID,2026-03-28,REV_CHECKER_,2026-03-28,389060,773621,0,P,P,I,2026-03-28,S,C,L
100000000453,003,657674,2026-03-29,2026-03-29,P,A,MAKER_ID_453,2026-03-29,CHECKER_ID_4,2026-03-29,REV_MAKER_ID,2026-03-29,REV_CHECKER_,2026-03-29,321631,218281,12,P,P,I,2026-03-29,S,C,L
100000000454,004,382511,2026-03-30,2026-03-30,P,A,MAKER_ID_454,2026-03-30,CHECKER_ID_4,2026-03-30,REV_MAKER_ID,2026-03-30,REV_CHECKER_,2026-03-30,689021,106448,90,P,P,I,2026-03-30,S,C,L
100000000455,005,723174,2026-03-31,2026-03-31,P,A,MAKER_ID_455,2026-03-31,CHECKER_ID_4,2026-03-31,REV_MAKER_ID,2026-03-31,REV_CHECKER_,2026-03-31,562643,500451,10,P,P,I,2026-03-31,S,C,L
100000000456,006,891571,2026-04-01,2026-04-01,P,A,MAKER_ID_456,2026-04-01,CHECKER_ID_4,2026-04-01,REV_MAKER_ID,2026-04-01,REV_CHECKER_,2026-04-01,901388,985020,70,P,P,I,2026-04-01,S,C,L
100000000457,007,758469,2026-04-02,2026-04-02,P,A,MAKER_ID_457,2026-04-02,CHECKER_ID_4,2026-04-02,REV_MAKER_ID,2026-04-02,REV_CHECKER_,2026-04-02,921319,9676,89,P,P,I,2026-04-02,S,C,L
100000000458,008,430755,2026-04-03,2026-04-03,P,A,MAKER_ID_458,2026-04-03,CHECKER_ID_4,2026-04-03,REV_MAKER_ID,2026-04-03,REV_CHECKER_,2026-04-03,973360,978989,29,P,P,I,2026-04-03,S,C,L
100000000459,009,677638,2026-04-04,2026-04-04,P,A,MAKER_ID_459,2026-04-04,CHECKER_ID_4,2026-04-04,REV_MAKER_ID,2026-04-04,REV_CHECKER_,2026-04-04,873461,188091,90,P,P,I,2026-04-04,S,C,L
100000000460,010,144999,2026-04-05,2026-04-05,P,A,MAKER_ID_460,2026-04-05,CHECKER_ID_4,2026-04-05,REV_MAKER_ID,2026-04-05,REV_CHECKER_,2026-04-05,561022,461664,3,P,P,I,2026-04-05,S,C,L
100000000461,011,152097,2026-04-06,2026-04-06,P,U,MAKER_ID_461,2026-04-06,CHECKER_ID_4,2026-04-06,REV_MAKER_ID,2026-04-06,REV_CHECKER_,2026-04-06,954642,243118,27,P,P,I,2026-04-06,S,C,L
100000000462,012,495218,2026-04-07,2026-04-07,P,A,MAKER_ID_462,2026-04-07,CHECKER_ID_4,2026-04-07,REV_MAKER_ID,2026-04-07,REV_CHECKER_,2026-04-07,710949,182372,47,P,P,I,2026-04-07,S,C,L
100000000463,013,481570,2026-04-08,2026-04-08,P,A,MAKER_ID_463,2026-04-08,CHECKER_ID_4,2026-04-08,REV_MAKER_ID,2026-04-08,REV_CHECKER_,2026-04-08,630690,209769,93,P,P,I,2026-04-08,S,C,L
100000000464,014,139833,2026-04-09,2026-04-09,P,A,MAKER_ID_464,2026-04-09,CHECKER_ID_4,2026-04-09,REV_MAKER_ID,2026-04-09,REV_CHECKER_,2026-04-09,246235,984120,74,P,P,I,2026-04-09,S,C,L
100000000465,015,749580,2026-04-10,2026-04-10,P,A,MAKER_ID_465,2026-04-10,CHECKER_ID_4,2026-04-10,REV_MAKER_ID,2026-04-10,REV_CHECKER_,2026-04-10,342540,113029,17,P,P,I,2026-04-10,S,C,L
100000000466,016,343436,2026-04-11,2026-04-11,P,A,MAKER_ID_466,2026-04-11,CHECKER_ID_4,2026-04-11,REV_MAKER_ID,2026-04-11,REV_CHECKER_,2026-04-11,765443,154280,76,P,P,I,2026-04-11,S,C,L
100000000467,017,649924,2026-04-12,2026-04-12,P,A,MAKER_ID_467,2026-04-12,CHECKER_ID_4,2026-04-12,REV_MAKER_ID,2026-04-12,REV_CHECKER_,2026-04-12,831857,137880,2,P,P,I,2026-04-12,S,C,L
100000000468,018,96011,2026-04-13,2026-04-13,P,A,MAKER_ID_468,2026-04-13,CHECKER_ID_4,2026-04-13,REV_MAKER_ID,2026-04-13,REV_CHECKER_,2026-04-13,922458,789288,97,P,P,I,2026-04-13,S,C,L
100000000469,019,19847,2026-04-14,2026-04-14,P,A,MAKER_ID_469,2026-04-14,CHECKER_ID_4,2026-04-14,REV_MAKER_ID,2026-04-14,REV_CHECKER_,2026-04-14,142095,385330,19,P,P,I,2026-04-14,S,C,L
100000000470,020,600761,2026-04-15,2026-04-15,P,A,MAKER_ID_470,2026-04-15,CHECKER_ID_4,2026-04-15,REV_MAKER_ID,2026-04-15,REV_CHECKER_,2026-04-15,370127,46979,18,P,P,I,2026-04-15,S,C,L
100000000471,021,348655,2026-04-16,2026-04-16,P,A,MAKER_ID_471,2026-04-16,CHECKER_ID_4,2026-04-16,REV_MAKER_ID,2026-04-16,REV_CHECKER_,2026-04-16,28106,549416,24,P,P,I,2026-04-16,S,C,L
100000000472,022,575219,2026-04-17,2026-04-17,P,A,MAKER_ID_472,2026-04-17,CHECKER_ID_4,2026-04-17,REV_MAKER_ID,2026-04-17,REV_CHECKER_,2026-04-17,246205,447242,35,P,P,I,2026-04-17,S,C,L
100000000473,023,524755,2026-04-18,2026-04-18,P,A,MAKER_ID_473,2026-04-18,CHECKER_ID_4,2026-04-18,REV_MAKER_ID,2026-04-18,REV_CHECKER_,2026-04-18,337873,228895,96,P,P,I,2026-04-18,S,C,L
100000000474,024,424405,2026-04-19,2026-04-19,P,A,MAKER_ID_474,2026-04-19,CHECKER_ID_4,2026-04-19,REV_MAKER_ID,2026-04-19,REV_CHECKER_,2026-04-19,254763,554063,42,P,P,I,2026-04-19,S,C,L
100000000475,025,645777,2026-04-20,2026-04-20,P,A,MAKER_ID_475,2026-04-20,CHECKER_ID_4,2026-04-20,REV_MAKER_ID,2026-04-20,REV_CHECKER_,2026-04-20,324139,67450,70,P,P,I,2026-04-20,S,C,L
100000000476,001,655876,2026-04-21,2026-04-21,P,A,MAKER_ID_476,2026-04-21,CHECKER_ID_4,2026-04-21,REV_MAKER_ID,2026-04-21,REV_CHECKER_,2026-04-21,610568,896876,12,P,P,I,2026-04-21,S,C,L
100000000477,002,527008,2026-04-22,2026-04-22,P,A,MAKER_ID_477,2026-04-22,CHECKER_ID_4,2026-04-22,REV_MAKER_ID,2026-04-22,REV_CHECKER_,2026-04-22,69823,572696,65,P,P,I,2026-04-22,S,C,L
100000000478,003,906160,2026-04-23,2026-04-23,P,A,MAKER_ID_478,2026-04-23,CHECKER_ID_4,2026-04-23,REV_MAKER_ID,2026-04-23,REV_CHECKER_,2026-04-23,794997,607914,2,P,P,I,2026-04-23,S,C,L
100000000479,004,581198,2026-04-24,2026-04-24,P,A,MAKER_ID_479,2026-04-24,CHECKER_ID_4,2026-04-24,REV_MAKER_ID,2026-04-24,REV_CHECKER_,2026-04-24,676501,485405,5,P,P,I,2026-04-24,S,C,L
100000000480,005,420539,2026-04-25,2026-04-25,P,A,MAKER_ID_480,2026-04-25,CHECKER_ID_4,2026-04-25,REV_MAKER_ID,2026-04-25,REV_CHECKER_,2026-04-25,543105,84442,28,P,P,I,2026-04-25,S,C,L
100000000481,006,813472,2026-04-26,2026-04-26,P,A,MAKER_ID_481,2026-04-26,CHECKER_ID_4,2026-04-26,REV_MAKER_ID,2026-04-26,REV_CHECKER_,2026-04-26,4238,337151,30,P,P,I,2026-04-26,S,C,L
100000000482,007,322912,2026-04-27,2026-04-27,P,A,MAKER_ID_482,2026-04-27,CHECKER_ID_4,2026-04-27,REV_MAKER_ID,2026-04-27,REV_CHECKER_,2026-04-27,493638,656943,6,P,P,I,2026-04-27,S,C,L
100000000483,008,596240,2026-04-28,2026-04-28,P,A,MAKER_ID_483,2026-04-28,CHECKER_ID_4,2026-04-28,REV_MAKER_ID,2026-04-28,REV_CHECKER_,2026-04-28,174839,522501,21,P,P,I,2026-04-28,S,C,L
100000000484,009,523311,2026-04-29,2026-04-29,P,U,MAKER_ID_484,2026-04-29,CHECKER_ID_4,2026-04-29,REV_MAKER_ID,2026-04-29,REV_CHECKER_,2026-04-29,120991,75581,4,P,P,I,2026-04-29,S,C,L
100000000485,010,291317,2026-04-30,2026-04-30,P,A,MAKER_ID_485,2026-04-30,CHECKER_ID_4,2026-04-30,REV_MAKER_ID,2026-04-30,REV_CHECKER_,2026-04-30,287612,914235,34,P,P,I,2026-04-30,S,C,L
100000000486,011,823343,2026-05-01,2026-05-01,P,A,MAKER_ID_486,2026-05-01,CHECKER_ID_4,2026-05-01,REV_MAKER_ID,2026-05-01,REV_CHECKER_,2026-05-01,249684,563362,76,P,P,I,2026-05-01,S,C,L
100000000487,012,51411,2026-05-02,2026-05-02,P,A,MAKER_ID_487,2026-05-02,CHECKER_ID_4,2026-05-02,REV_MAKER_ID,2026-05-02,REV_CHECKER_,2026-05-02,708138,740486,90,P,P,I,2026-05-02,S,C,L
100000000488,013,81599,2026-05-03,2026-05-03,P,A,MAKER_ID_488,2026-05-03,CHECKER_ID_4,2026-05-03,REV_MAKER_ID,2026-05-03,REV_CHECKER_,2026-05-03,6360,996851,95,P,P,I,2026-05-03,S,C,L
100000000489,014,983112,2026-05-04,2026-05-04,P,A,MAKER_ID_489,2026-05-04,CHECKER_ID_4,2026-05-04,REV_MAKER_ID,2026-05-04,REV_CHECKER_,2026-05-04,574186,103437,9,P,P,I,2026-05-04,S,C,L
100000000490,015,101310,2026-05-05,2026-05-05,P,A,MAKER_ID_490,2026-05-05,CHECKER_ID_4,2026-05-05,REV_MAKER_ID,2026-05-05,REV_CHECKER_,2026-05-05,365956,887419,15,P,P,I,2026-05-05,S,C,L
100000000491,016,845089,2026-05-06,2026-05-06,P,A,MAKER_ID_491,2026-05-06,CHECKER_ID_4,2026-05-06,REV_MAKER_ID,2026-05-06,REV_CHECKER_,2026-05-06,896183,186632,38,P,P,I,2026-05-06,S,C,L
100000000492,017,42421,2026-05-07,2026-05-07,P,A,MAKER_ID_492,2026-05-07,CHECKER_ID_4,2026-05-07,REV_MAKER_ID,2026-05-07,REV_CHECKER_,2026-05-07,278698,139686,24,P,P,I,2026-05-07,S,C,L
100000000493,018,333980,2026-05-08,2026-05-08,P,A,MAKER_ID_493,2026-05-08,CHECKER_ID_4,2026-05-08,REV_MAKER_ID,2026-05-08,REV_CHECKER_,2026-05-08,896830,19887,88,P,P,I,2026-05-08,S,C,L
100000000494,019,886921,2026-05-09,2026-05-09,P,A,MAKER_ID_494,2026-05-09,CHECKER_ID_4,2026-05-09,REV_MAKER_ID,2026-05-09,REV_CHECKER_,2026-05-09,619426,911009,26,P,P,I,2026-05-09,S,C,L
100000000495,020,494463,2026-05-10,2026-05-10,P,A,MAKER_ID_495,2026-05-10,CHECKER_ID_4,2026-05-10,REV_MAKER_ID,2026-05-10,REV_CHECKER_,2026-05-10,489270,200631,33,P,P,I,2026-05-10,S,C,L
100000000496,021,901631,2026-05-11,2026-05-11,P,A,MAKER_ID_496,2026-05-11,CHECKER_ID_4,2026-05-11,REV_MAKER_ID,2026-05-11,REV_CHECKER_,2026-05-11,848905,912712,72,P,P,I,2026-05-11,S,C,L
100000000497,022,388134,2026-05-12,2026-05-12,P,A,MAKER_ID_497,2026-05-12,CHECKER_ID_4,2026-05-12,REV_MAKER_ID,2026-05-12,REV_CHECKER_,2026-05-12,401818,313988,29,P,P,I,2026-05-12,S,C,L
100000000498,023,485046,2026-05-13,2026-05-13,P,A,MAKER_ID_498,2026-05-13,CHECKER_ID_4,2026-05-13,REV_MAKER_ID,2026-05-13,REV_CHECKER_,2026-05-13,111905,85082,68,P,P,I,2026-05-13,S,C,L
100000000499,024,375804,2026-05-14,2026-05-14,P,A,MAKER_ID_499,2026-05-14,CHECKER_ID_4,2026-05-14,REV_MAKER_ID,2026-05-14,REV_CHECKER_,2026-05-14,460775,813870,87,P,P,I,2026-05-14,S,C,L
100000000500,025,113481,2026-05-15,2026-05-15,P,A,MAKER_ID_500,2026-05-15,CHECKER_ID_5,2026-05-15,REV_MAKER_ID,2026-05-15,REV_CHECKER_,2026-05-15,908914,862065,5,P,P,I,2026-05-15,S,C,L
100000000501,001,367415,2026-05-16,2026-05-16,P,A,MAKER_ID_501,2026-05-16,CHECKER_ID_5,2026-05-16,REV_MAKER_ID,2026-05-16,REV_CHECKER_,2026-05-16,827904,555180,33,P,P,I,2026-05-16,S,C,L
100000000502,002,749007,2026-05-17,2026-05-17,P,A,MAKER_ID_502,2026-05-17,CHECKER_ID_5,2026-05-17,REV_MAKER_ID,2026-05-17,REV_CHECKER_,2026-05-17,673446,139900,41,P,P,I,2026-05-17,S,C,L
100000000503,003,879136,2026-05-18,2026-05-18,P,A,MAKER_ID_503,2026-05-18,CHECKER_ID_5,2026-05-18,REV_MAKER_ID,2026-05-18,REV_CHECKER_,2026-05-18,311834,439159,16,P,P,I,2026-05-18,S,C,L
100000000504,004,791788,2026-05-19,2026-05-19,P,A,MAKER_ID_504,2026-05-19,CHECKER_ID_5,2026-05-19,REV_MAKER_ID,2026-05-19,REV_CHECKER_,2026-05-19,844317,565032,89,P,P,I,2026-05-19,S,C,L
100000000505,005,611000,2026-05-20,2026-05-20,P,A,MAKER_ID_505,2026-05-20,CHECKER_ID_5,2026-05-20,REV_MAKER_ID,2026-05-20,REV_CHECKER_,2026-05-20,81054,187103,39,P,P,I,2026-05-20,S,C,L
100000000506,006,351352,2026-05-21,2026-05-21,P,A,MAKER_ID_506,2026-05-21,CHECKER_ID_5,2026-05-21,REV_MAKER_ID,2026-05-21,REV_CHECKER_,2026-05-21,869713,489022,1,P,P,I,2026-05-21,S,C,L
100000000507,007,456163,2026-05-22,2026-05-22,P,U,MAKER_ID_507,2026-05-22,CHECKER_ID_5,2026-05-22,REV_MAKER_ID,2026-05-22,REV_CHECKER_,2026-05-22,660924,454902,6,P,P,I,2026-05-22,S,C,L
100000000508,008,866739,2026-05-23,2026-05-23,P,A,MAKER_ID_508,2026-05-23,CHECKER_ID_5,2026-05-23,REV_MAKER_ID,2026-05-23,REV_CHECKER_,2026-05-23,964238,70818,69,P,P,I,2026-05-23,S,C,L
100000000509,009,673197,2026-05-24,2026-05-24,P,A,MAKER_ID_509,2026-05-24,CHECKER_ID_5,2026-05-24,REV_MAKER_ID,2026-05-24,REV_CHECKER_,2026-05-24,443157,107251,89,P,P,I,2026-05-24,S,C,L
100000000510,010,680597,2026-05-25,2026-05-25,P,A,MAKER_ID_510,2026-05-25,CHECKER_ID_5,2026-05-25,REV_MAKER_ID,2026-05-25,REV_CHECKER_,2026-05-25,423657,720316,0,P,P,I,2026-05-25,S,C,L
100000000511,011,177535,2026-05-26,2026-05-26,P,A,MAKER_ID_511,2026-05-26,CHECKER_ID_5,2026-05-26,REV_MAKER_ID,2026-05-26,REV_CHECKER_,2026-05-26,845847,695462,92,P,P,I,2026-05-26,S,C,L
100000000512,012,747138,2026-05-27,2026-05-27,P,A,MAKER_ID_512,2026-05-27,CHECKER_ID_5,2026-05-27,REV_MAKER_ID,2026-05-27,REV_CHECKER_,2026-05-27,398421,590256,83,P,P,I,2026-05-27,S,C,L
100000000513,013,504184,2026-05-28,2026-05-28,P,A,MAKER_ID_513,2026-05-28,CHECKER_ID_5,2026-05-28,REV_MAKER_ID,2026-05-28,REV_CHECKER_,2026-05-28,589358,358096,95,P,P,I,2026-05-28,S,C,L
100000000514,014,640273,2026-05-29,2026-05-29,P,A,MAKER_ID_514,2026-05-29,CHECKER_ID_5,2026-05-29,REV_MAKER_ID,2026-05-29,REV_CHECKER_,2026-05-29,721287,327420,61,P,P,I,2026-05-29,S,C,L
100000000515,015,750290,2026-05-30,2026-05-30,P,A,MAKER_ID_515,2026-05-30,CHECKER_ID_5,2026-05-30,REV_MAKER_ID,2026-05-30,REV_CHECKER_,2026-05-30,20830,117239,20,P,P,I,2026-05-30,S,C,L
100000000516,016,877864,2026-05-31,2026-05-31,P,A,MAKER_ID_516,2026-05-31,CHECKER_ID_5,2026-05-31,REV_MAKER_ID,2026-05-31,REV_CHECKER_,2026-05-31,916352,47170,69,P,P,I,2026-05-31,S,C,L
100000000517,017,569272,2026-06-01,2026-06-01,P,A,MAKER_ID_517,2026-06-01,CHECKER_ID_5,2026-06-01,REV_MAKER_ID,2026-06-01,REV_CHECKER_,2026-06-01,897842,927983,23,P,P,I,2026-06-01,S,C,L
100000000518,018,912999,2026-06-02,2026-06-02,P,A,MAKER_ID_518,2026-06-02,CHECKER_ID_5,2026-06-02,REV_MAKER_ID,2026-06-02,REV_CHECKER_,2026-06-02,113839,900501,80,P,P,I,2026-06-02,S,C,L
100000000519,019,746813,2026-06-03,2026-06-03,P,A,MAKER_ID_519,2026-06-03,CHECKER_ID_5,2026-06-03,REV_MAKER_ID,2026-06-03,REV_CHECKER_,2026-06-03,150896,951977,68,P,P,I,2026-06-03,S,C,L
100000000520,020,84574,2026-06-04,2026-06-04,P,A,MAKER_ID_520,2026-06-04,CHECKER_ID_5,2026-06-04,REV_MAKER_ID,2026-06-04,REV_CHECKER_,2026-06-04,128923,695875,72,P,P,I,2026-06-04,S,C,L
100000000521,021,204406,2026-06-05,2026-06-05,P,A,MAKER_ID_521,2026-06-05,CHECKER_ID_5,2026-06-05,REV_MAKER_ID,2026-06-05,REV_CHECKER_,2026-06-05,557045,446553,61,P,P,I,2026-06-05,S,C,L
100000000522,022,10270,2026-06-06,2026-06-06,P,A,MAKER_ID_522,2026-06-06,CHECKER_ID_5,2026-06-06,REV_MAKER_ID,2026-06-06,REV_CHECKER_,2026-06-06,764330,404427,84,P,P,I,2026-06-06,S,C,L
100000000523,023,645265,2026-06-07,2026-06-07,P,A,MAKER_ID_523,2026-06-07,CHECKER_ID_5,2026-06-07,REV_MAKER_ID,2026-06-07,REV_CHECKER_,2026-06-07,994435,515246,65,P,P,I,2026-06-07,S,C,L
100000000524,024,895043,2026-06-08,2026-06-08,P,A,MAKER_ID_524,2026-06-08,CHECKER_ID_5,2026-06-08,REV_MAKER_ID,2026-06-08,REV_CHECKER_,2026-06-08,341404,292029,7,P,P,I,2026-06-08,S,C,L
100000000525,025,916492,2026-06-09,2026-06-09,P,A,MAKER_ID_525,2026-06-09,CHECKER_ID_5,2026-06-09,REV_MAKER_ID,2026-06-09,REV_CHECKER_,2026-06-09,625825,994708,23,P,P,I,2026-06-09,S,C,L
100000000526,001,536984,2026-06-10,2026-06-10,P,A,MAKER_ID_526,2026-06-10,CHECKER_ID_5,2026-06-10,REV_MAKER_ID,2026-06-10,REV_CHECKER_,2026-06-10,481281,662676,69,P,P,I,2026-06-10,S,C,L
100000000527,002,217914,2026-06-11,2026-06-11,P,A,MAKER_ID_527,2026-06-11,CHECKER_ID_5,2026-06-11,REV_MAKER_ID,2026-06-11,REV_CHECKER_,2026-06-11,251775,999901,40,P,P,I,2026-06-11,S,C,L
100000000528,003,843887,2026-06-12,2026-06-12,P,A,MAKER_ID_528,2026-06-12,CHECKER_ID_5,2026-06-12,REV_MAKER_ID,2026-06-12,REV_CHECKER_,2026-06-12,541451,141418,60,P,P,I,2026-06-12,S,C,L
100000000529,004,380893,2026-06-13,2026-06-13,P,A,MAKER_ID_529,2026-06-13,CHECKER_ID_5,2026-06-13,REV_MAKER_ID,2026-06-13,REV_CHECKER_,2026-06-13,470420,581880,67,P,P,I,2026-06-13,S,C,L
100000000530,005,990193,2026-06-14,2026-06-14,P,U,MAKER_ID_530,2026-06-14,CHECKER_ID_5,2026-06-14,REV_MAKER_ID,2026-06-14,REV_CHECKER_,2026-06-14,336668,951247,56,P,P,I,2026-06-14,S,C,L
100000000531,006,755696,2026-06-15,2026-06-15,P,A,MAKER_ID_531,2026-06-15,CHECKER_ID_5,2026-06-15,REV_MAKER_ID,2026-06-15,REV_CHECKER_,2026-06-15,571422,408135,30,P,P,I,2026-06-15,S,C,L
100000000532,007,778403,2026-06-16,2026-06-16,P,A,MAKER_ID_532,2026-06-16,CHECKER_ID_5,2026-06-16,REV_MAKER_ID,2026-06-16,REV_CHECKER_,2026-06-16,399499,727205,48,P,P,I,2026-06-16,S,C,L
100000000533,008,501397,2026-06-17,2026-06-17,P,A,MAKER_ID_533,2026-06-17,CHECKER_ID_5,2026-06-17,REV_MAKER_ID,2026-06-17,REV_CHECKER_,2026-06-17,151675,360077,31,P,P,I,2026-06-17,S,C,L
100000000534,009,256290,2026-06-18,2026-06-18,P,A,MAKER_ID_534,2026-06-18,CHECKER_ID_5,2026-06-18,REV_MAKER_ID,2026-06-18,REV_CHECKER_,2026-06-18,913860,788567,76,P,P,I,2026-06-18,S,C,L
100000000535,010,338929,2026-06-19,2026-06-19,P,A,MAKER_ID_535,2026-06-19,CHECKER_ID_5,2026-06-19,REV_MAKER_ID,2026-06-19,REV_CHECKER_,2026-06-19,371761,96166,66,P,P,I,2026-06-19,S,C,L
100000000536,011,208000,2026-06-20,2026-06-20,P,A,MAKER_ID_536,2026-06-20,CHECKER_ID_5,2026-06-20,REV_MAKER_ID,2026-06-20,REV_CHECKER_,2026-06-20,438144,164042,2,P,P,I,2026-06-20,S,C,L
100000000537,012,719138,2026-06-21,2026-06-21,P,A,MAKER_ID_537,2026-06-21,CHECKER_ID_5,2026-06-21,REV_MAKER_ID,2026-06-21,REV_CHECKER_,2026-06-21,233923,264886,72,P,P,I,2026-06-21,S,C,L
100000000538,013,846600,2026-06-22,2026-06-22,P,A,MAKER_ID_538,2026-06-22,CHECKER_ID_5,2026-06-22,REV_MAKER_ID,2026-06-22,REV_CHECKER_,2026-06-22,609415,621701,41,P,P,I,2026-06-22,S,C,L
100000000539,014,795370,2026-06-23,2026-06-23,P,A,MAKER_ID_539,2026-06-23,CHECKER_ID_5,2026-06-23,REV_MAKER_ID,2026-06-23,REV_CHECKER_,2026-06-23,144319,737175,26,P,P,I,2026-06-23,S,C,L
100000000540,015,60004,2026-06-24,2026-06-24,P,A,MAKER_ID_540,2026-06-24,CHECKER_ID_5,2026-06-24,REV_MAKER_ID,2026-06-24,REV_CHECKER_,2026-06-24,592737,174047,44,P,P,I,2026-06-24,S,C,L
100000000541,016,820188,2026-06-25,2026-06-25,P,A,MAKER_ID_541,2026-06-25,CHECKER_ID_5,2026-06-25,REV_MAKER_ID,2026-06-25,REV_CHECKER_,2026-06-25,982422,973227,78,P,P,I,2026-06-25,S,C,L
100000000542,017,436182,2026-06-26,2026-06-26,P,A,MAKER_ID_542,2026-06-26,CHECKER_ID_5,2026-06-26,REV_MAKER_ID,2026-06-26,REV_CHECKER_,2026-06-26,670493,653991,16,P,P,I,2026-06-26,S,C,L
100000000543,018,901608,2026-06-27,2026-06-27,P,A,MAKER_ID_543,2026-06-27,CHECKER_ID_5,2026-06-27,REV_MAKER_ID,2026-06-27,REV_CHECKER_,2026-06-27,979050,619025,29,P,P,I,2026-06-27,S,C,L
100000000544,019,796891,2026-06-28,2026-06-28,P,A,MAKER_ID_544,2026-06-28,CHECKER_ID_5,2026-06-28,REV_MAKER_ID,2026-06-28,REV_CHECKER_,2026-06-28,662653,592843,66,P,P,I,2026-06-28,S,C,L
100000000545,020,711706,2026-06-29,2026-06-29,P,A,MAKER_ID_545,2026-06-29,CHECKER_ID_5,2026-06-29,REV_MAKER_ID,2026-06-29,REV_CHECKER_,2026-06-29,542298,49305,28,P,P,I,2026-06-29,S,C,L
100000000546,021,20649,2026-06-30,2026-06-30,P,A,MAKER_ID_546,2026-06-30,CHECKER_ID_5,2026-06-30,REV_MAKER_ID,2026-06-30,REV_CHECKER_,2026-06-30,233114,471607,49,P,P,I,2026-06-30,S,C,L
100000000547,022,910235,2026-07-01,2026-07-01,P,A,MAKER_ID_547,2026-07-01,CHECKER_ID_5,2026-07-01,REV_MAKER_ID,2026-07-01,REV_CHECKER_,2026-07-01,129033,781250,3,P,P,I,2026-07-01,S,C,L
100000000548,023,964552,2026-07-02,2026-07-02,P,A,MAKER_ID_548,2026-07-02,CHECKER_ID_5,2026-07-02,REV_MAKER_ID,2026-07-02,REV_CHECKER_,2026-07-02,305683,866444,3,P,P,I,2026-07-02,S,C,L
100000000549,024,969344,2026-07-03,2026-07-03,P,A,MAKER_ID_549,2026-07-03,CHECKER_ID_5,2026-07-03,REV_MAKER_ID,2026-07-03,REV_CHECKER_,2026-07-03,744270,15562,50,P,P,I,2026-07-03,S,C,L
100000000550,025,139712,2026-07-04,2026-07-04,P,A,MAKER_ID_550,2026-07-04,CHECKER_ID_5,2026-07-04,REV_MAKER_ID,2026-07-04,REV_CHECKER_,2026-07-04,934717,586830,15,P,P,I,2026-07-04,S,C,L
100000000551,001,910262,2026-07-05,2026-07-05,P,A,MAKER_ID_551,2026-07-05,CHECKER_ID_5,2026-07-05,REV_MAKER_ID,2026-07-05,REV_CHECKER_,2026-07-05,688348,876006,78,P,P,I,2026-07-05,S,C,L
100000000552,002,3805,2026-07-06,2026-07-06,P,A,MAKER_ID_552,2026-07-06,CHECKER_ID_5,2026-07-06,REV_MAKER_ID,2026-07-06,REV_CHECKER_,2026-07-06,317310,598995,90,P,P,I,2026-07-06,S,C,L
100000000553,003,170856,2026-07-07,2026-07-07,P,U,MAKER_ID_553,2026-07-07,CHECKER_ID_5,2026-07-07,REV_MAKER_ID,2026-07-07,REV_CHECKER_,2026-07-07,225336,718001,89,P,P,I,2026-07-07,S,C,L
100000000554,004,290547,2026-07-08,2026-07-08,P,A,MAKER_ID_554,2026-07-08,CHECKER_ID_5,2026-07-08,REV_MAKER_ID,2026-07-08,REV_CHECKER_,2026-07-08,709131,742005,26,P,P,I,2026-07-08,S,C,L
100000000555,005,149403,2026-07-09,2026-07-09,P,A,MAKER_ID_555,2026-07-09,CHECKER_ID_5,2026-07-09,REV_MAKER_ID,2026-07-09,REV_CHECKER_,2026-07-09,492104,25418,16,P,P,I,2026-07-09,S,C,L
100000000556,006,576388,2026-07-10,2026-07-10,P,A,MAKER_ID_556,2026-07-10,CHECKER_ID_5,2026-07-10,REV_MAKER_ID,2026-07-10,REV_CHECKER_,2026-07-10,926849,844222,76,P,P,I,2026-07-10,S,C,L
100000000557,007,274351,2026-07-11,2026-07-11,P,A,MAKER_ID_557,2026-07-11,CHECKER_ID_5,2026-07-11,REV_MAKER_ID,2026-07-11,REV_CHECKER_,2026-07-11,674259,823439,70,P,P,I,2026-07-11,S,C,L
100000000558,008,906079,2026-07-12,2026-07-12,P,A,MAKER_ID_558,2026-07-12,CHECKER_ID_5,2026-07-12,REV_MAKER_ID,2026-07-12,REV_CHECKER_,2026-07-12,420083,419076,29,P,P,I,2026-07-12,S,C,L
100000000559,009,278045,2026-07-13,2026-07-13,P,A,MAKER_ID_559,2026-07-13,CHECKER_ID_5,2026-07-13,REV_MAKER_ID,2026-07-13,REV_CHECKER_,2026-07-13,171177,318897,17,P,P,I,2026-07-13,S,C,L
100000000560,010,149061,2026-07-14,2026-07-14,P,A,MAKER_ID_560,2026-07-14,CHECKER_ID_5,2026-07-14,REV_MAKER_ID,2026-07-14,REV_CHECKER_,2026-07-14,944905,752426,20,P,P,I,2026-07-14,S,C,L
