CONTRACT_REF_NO,EVENT_SEQ_NO,ROLE_CODE,SEQ_NO,PAYMENT_MODE,SETTLEMENT_CCY,SETTLEMENT_FCY_AMT,SETTLEMENT_LCY_AMT,SETTLEMENT_ACC_BRN,SETTLEMENT_ACCOUNT,EX_RATE,INSTRUMENT_NO,CLEARING_BANK,CLEARING_BRANCH,ROUTING_NO,END_POINT,PC_CATEGORY,EXTERNAL_ACCOUNT,EXTERNAL_ACC_NAME,CARD_NO,PAYMENT_REF_NO,FLAG_ALLOCATION,VALUE_DATE_BANK,VALUE_DATE_CUST,SECTOR_CODE,PAYMENT_REMARKS,PAY_RECEIVE,MODE_TXN_REF_NO,SOURCE_CODE,EDIT_ALLOWED,LOAN_ACCOUNT_NO,MODE_TXN_STAT,MAT_TD_ACC,TD_AC_CLASS
CONTRACT_REF_NO_,903785,ROLE_CODE_299,326696,PAY,EUR,14761.800,19517.500,100,100000000299,4.17000000,INSTRUMENT_NO_299,CLEA,024,ROUTING_NO_299,END_POINT,PC_C,100000000299,100000000299,296391,PAYMENT_REF_NO_2,F,2026-10-26,2026-10-26,SECTOR_CO,PAYMENT_REMARKS_299,P,MODE_TXN_REF_NO_299,SOURCE_CODE_299,E,100000000299,M,100000000299,TD_AC_
CONTRACT_REF_NO_,45510,ROLE_CODE_300,713669,PAY,BRL,2310.900,18542.300,100,100000000300,3.19000000,INSTRUMENT_NO_300,CLEA,025,ROUTING_NO_300,END_POINT,PC_C,100000000300,100000000300,166907,PAYMENT_REF_NO_3,F,2026-10-27,2026-10-27,SECTOR_CO,PAYMENT_REMARKS_300,P,MODE_TXN_REF_NO_300,SOURCE_CODE_300,E,100000000300,M,100000000300,TD_AC_
CONTRACT_REF_NO_,921818,ROLE_CODE_301,793328,PAY,USD,3101.500,3090.300,100,100000000301,3.40000000,INSTRUMENT_NO_301,CLEA,001,ROUTING_NO_301,END_POINT,PC_C,100000000301,100000000301,528938,PAYMENT_REF_NO_3,F,2026-10-28,2026-10-28,SECTOR_CO,PAYMENT_REMARKS_301,P,MODE_TXN_REF_NO_301,SOURCE_CODE_301,E,100000000301,M,100000000301,TD_AC_
CONTRACT_REF_NO_,471566,ROLE_CODE_302,336641,PAY,PEN,17538.500,10821.300,100,100000000302,1.82000000,INSTRUMENT_NO_302,CLEA,002,ROUTING_NO_302,END_POINT,PC_C,100000000302,100000000302,447571,PAYMENT_REF_NO_3,F,2026-10-29,2026-10-29,SECTOR_CO,PAYMENT_REMARKS_302,P,MODE_TXN_REF_NO_302,SOURCE_CODE_302,E,100000000302,M,100000000302,TD_AC_
CONTRACT_REF_NO_,206775,ROLE_CODE_303,126265,PAY,EUR,17102.300,15901.700,100,100000000303,1.01000000,INSTRUMENT_NO_303,CLEA,003,ROUTING_NO_303,END_POINT,PC_C,100000000303,100000000303,423384,PAYMENT_REF_NO_3,F,2026-10-30,2026-10-30,SECTOR_CO,PAYMENT_REMARKS_303,P,MODE_TXN_REF_NO_303,SOURCE_CODE_303,E,100000000303,M,100000000303,TD_AC_
CONTRACT_REF_NO_,281821,ROLE_CODE_304,421863,PAY,BRL,5697.000,2790.700,100,100000000304,3.87000000,INSTRUMENT_NO_304,CLEA,004,ROUTING_NO_304,END_POINT,PC_C,100000000304,100000000304,885663,PAYMENT_REF_NO_3,F,2026-10-31,2026-10-31,SECTOR_CO,PAYMENT_REMARKS_304,P,MODE_TXN_REF_NO_304,SOURCE_CODE_304,E,100000000304,M,100000000304,TD_AC_
CONTRACT_REF_NO_,150898,ROLE_CODE_305,923624,PAY,USD,13792.200,9281.600,100,100000000305,2.67000000,INSTRUMENT_NO_305,CLEA,005,ROUTING_NO_305,END_POINT,PC_C,100000000305,100000000305,508299,PAYMENT_REF_NO_3,F,2026-11-01,2026-11-01,SECTOR_CO,PAYMENT_REMARKS_305,P,MODE_TXN_REF_NO_305,SOURCE_CODE_305,E,100000000305,M,100000000305,TD_AC_
CONTRACT_REF_NO_,24631,ROLE_CODE_306,765784,PAY,PEN,1578.000,6962.300,100,100000000306,3.03000000,INSTRUMENT_NO_306,CLEA,006,ROUTING_NO_306,END_POINT,PC_C,100000000306,100000000306,523093,PAYMENT_REF_NO_3,F,2026-11-02,2026-11-02,SECTOR_CO,PAYMENT_REMARKS_306,P,MODE_TXN_REF_NO_306,SOURCE_CODE_306,E,100000000306,M,100000000306,TD_AC_
CONTRACT_REF_NO_,499171,ROLE_CODE_307,603560,PAY,EUR,4115.100,448.300,100,100000000307,1.71000000,INSTRUMENT_NO_307,CLEA,007,ROUTING_NO_307,END_POINT,PC_C,100000000307,100000000307,659216,PAYMENT_REF_NO_3,F,2026-11-03,2026-11-03,SECTOR_CO,PAYMENT_REMARKS_307,P,MODE_TXN_REF_NO_307,SOURCE_CODE_307,E,100000000307,M,100000000307,TD_AC_
CONTRACT_REF_NO_,726794,ROLE_CODE_308,887892,PAY,BRL,19466.300,6068.300,100,100000000308,1.48000000,INSTRUMENT_NO_308,CLEA,008,ROUTING_NO_308,END_POINT,PC_C,100000000308,100000000308,686559,PAYMENT_REF_NO_3,F,2026-11-04,2026-11-04,SECTOR_CO,PAYMENT_REMARKS_308,P,MODE_TXN_REF_NO_308,SOURCE_CODE_308,E,100000000308,M,100000000308,TD_AC_
CONTRACT_REF_NO_,435753,ROLE_CODE_309,103547,PAY,USD,12195.100,12491.600,100,100000000309,4.44000000,INSTRUMENT_NO_309,CLEA,009,ROUTING_NO_309,END_POINT,PC_C,100000000309,100000000309,701370,PAYMENT_REF_NO_3,F,2026-11-05,2026-11-05,SECTOR_CO,PAYMENT_REMARKS_309,P,MODE_TXN_REF_NO_309,SOURCE_CODE_309,E,100000000309,M,100000000309,TD_AC_
CONTRACT_REF_NO_,975971,ROLE_CODE_310,773251,PAY,PEN,4265.000,22690.600,100,100000000310,3.39000000,INSTRUMENT_NO_310,CLEA,010,ROUTING_NO_310,END_POINT,PC_C,100000000310,100000000310,377143,PAYMENT_REF_NO_3,F,2026-11-06,2026-11-06,SECTOR_CO,PAYMENT_REMARKS_310,P,MODE_TXN_REF_NO_310,SOURCE_CODE_310,E,100000000310,M,100000000310,TD_AC_
CONTRACT_REF_NO_,583881,ROLE_CODE_311,784858,PAY,EUR,1102.200,2847.300,100,100000000311,4.12000000,INSTRUMENT_NO_311,CLEA,011,ROUTING_NO_311,END_POINT,PC_C,100000000311,100000000311,384675,PAYMENT_REF_NO_3,F,2026-11-07,2026-11-07,SECTOR_CO,PAYMENT_REMARKS_311,P,MODE_TXN_REF_NO_311,SOURCE_CODE_311,E,100000000311,M,100000000311,TD_AC_
CONTRACT_REF_NO_,603434,ROLE_CODE_312,217020,PAY,BRL,15510.400,4125.200,100,100000000312,1.32000000,INSTRUMENT_NO_312,CLEA,012,ROUTING_NO_312,END_POINT,PC_C,100000000312,100000000312,161841,PAYMENT_REF_NO_3,F,2026-11-08,2026-11-08,SECTOR_CO,PAYMENT_REMARKS_312,P,MODE_TXN_REF_NO_312,SOURCE_CODE_312,E,100000000312,M,100000000312,TD_AC_
CONTRACT_REF_NO_,515931,ROLE_CODE_313,15285,PAY,USD,18060.800,1717.700,100,100000000313,3.25000000,INSTRUMENT_NO_313,CLEA,013,ROUTING_NO_313,END_POINT,PC_C,100000000313,100000000313,642716,PAYMENT_REF_NO_3,F,2026-11-09,2026-11-09,SECTOR_CO,PAYMENT_REMARKS_313,P,MODE_TXN_REF_NO_313,SOURCE_CODE_313,E,100000000313,M,100000000313,TD_AC_
CONTRACT_REF_NO_,73235,ROLE_CODE_314,610516,PAY,PEN,6366.800,23641.700,100,100000000314,0.89000000,INSTRUMENT_NO_314,CLEA,014,ROUTING_NO_314,END_POINT,PC_C,100000000314,100000000314,861206,PAYMENT_REF_NO_3,F,2026-11-10,2026-11-10,SECTOR_CO,PAYMENT_REMARKS_314,P,MODE_TXN_REF_NO_314,SOURCE_CODE_314,E,100000000314,M,100000000314,TD_AC_
CONTRACT_REF_NO_,417046,ROLE_CODE_315,637738,PAY,EUR,13450.200,1789.100,100,100000000315,1.16000000,INSTRUMENT_NO_315,CLEA,015,ROUTING_NO_315,END_POINT,PC_C,100000000315,100000000315,167494,PAYMENT_REF_NO_3,F,2026-11-11,2026-11-11,SECTOR_CO,PAYMENT_REMARKS_315,P,MODE_TXN_REF_NO_315,SOURCE_CODE_315,E,100000000315,M,100000000315,TD_AC_
CONTRACT_REF_NO_,764322,ROLE_CODE_316,853553,PAY,BRL,10043.200,24165.600,100,100000000316,1.05000000,INSTRUMENT_NO_316,CLEA,016,ROUTING_NO_316,END_POINT,PC_C,100000000316,100000000316,929798,PAYMENT_REF_NO_3,F,2026-11-12,2026-11-12,SECTOR_CO,PAYMENT_REMARKS_316,P,MODE_TXN_REF_NO_316,SOURCE_CODE_316,E,100000000316,M,100000000316,TD_AC_
CONTRACT_REF_NO_,492737,ROLE_CODE_317,752467,PAY,USD,20232.800,14550.100,100,100000000317,4.31000000,INSTRUMENT_NO_317,CLEA,017,ROUTING_NO_317,END_POINT,PC_C,100000000317,100000000317,578876,PAYMENT_REF_NO_3,F,2026-11-13,2026-11-13,SECTOR_CO,PAYMENT_REMARKS_317,P,MODE_TXN_REF_NO_317,SOURCE_CODE_317,E,100000000317,M,100000000317,TD_AC_
CONTRACT_REF_NO_,941346,ROLE_CODE_318,371420,PAY,PEN,8469.500,4545.600,100,100000000318,2.24000000,INSTRUMENT_NO_318,CLEA,018,ROUTING_NO_318,END_POINT,PC_C,100000000318,100000000318,931892,PAYMENT_REF_NO_3,F,2026-11-14,2026-11-14,SECTOR_CO,PAYMENT_REMARKS_318,P,MODE_TXN_REF_NO_318,SOURCE_CODE_318,E,100000000318,M,100000000318,TD_AC_
CONTRACT_REF_NO_,370839,ROLE_CODE_319,514295,PAY,EUR,16724.700,3724.500,100,100000000319,2.48000000,INSTRUMENT_NO_319,CLEA,019,ROUTING_NO_319,END_POINT,PC_C,100000000319,100000000319,299308,PAYMENT_REF_NO_3,F,2026-11-15,2026-11-15,SECTOR_CO,PAYMENT_REMARKS_319,P,MODE_TXN_REF_NO_319,SOURCE_CODE_319,E,100000000319,M,100000000319,TD_AC_
CONTRACT_REF_NO_,90879,ROLE_CODE_320,238108,PAY,BRL,2323.700,20415.300,100,100000000320,2.55000000,INSTRUMENT_NO_320,CLEA,020,ROUTING_NO_320,END_POINT,PC_C,100000000320,100000000320,286708,PAYMENT_REF_NO_3,F,2026-11-16,2026-11-16,SECTOR_CO,PAYMENT_REMARKS_320,P,MODE_TXN_REF_NO_320,SOURCE_CODE_320,E,100000000320,M,100000000320,TD_AC_
CONTRACT_REF_NO_,896875,ROLE_CODE_321,611655,PAY,USD,1942.300,18536.500,100,100000000321,0.85000000,INSTRUMENT_NO_321,CLEA,021,ROUTING_NO_321,END_POINT,PC_C,100000000321,100000000321,535711,PAYMENT_REF_NO_3,F,2026-11-17,2026-11-17,SECTOR_CO,PAYMENT_REMARKS_321,P,MODE_TXN_REF_NO_321,SOURCE_CODE_321,E,100000000321,M,100000000321,TD_AC_
CONTRACT_REF_NO_,333431,ROLE_CODE_322,981147,PAY,PEN,12122.800,2118.500,100,100000000322,2.53000000,INSTRUMENT_NO_322,CLEA,022,ROUTING_NO_322,END_POINT,PC_C,100000000322,100000000322,498102,PAYMENT_REF_NO_3,F,2026-11-18,2026-11-18,SECTOR_CO,PAYMENT_REMARKS_322,P,MODE_TXN_REF_NO_322,SOURCE_CODE_322,E,100000000322,M,100000000322,TD_AC_
CONTRACT_REF_NO_,368334,ROLE_CODE_323,693964,PAY,EUR,14978.800,13618.200,100,100000000323,4.40000000,INSTRUMENT_NO_323,CLEA,023,ROUTING_NO_323,END_POINT,PC_C,100000000323,100000000323,597138,PAYMENT_REF_NO_3,F,2026-11-19,2026-11-19,SECTOR_CO,PAYMENT_REMARKS_323,P,MODE_TXN_REF_NO_323,SOURCE_CODE_323,E,100000000323,M,100000000323,TD_AC_
CONTRACT_REF_NO_,673383,ROLE_CODE_324,817302,PAY,BRL,6900.200,4809.900,100,100000000324,1.76000000,INSTRUMENT_NO_324,CLEA,024,ROUTING_NO_324,END_POINT,PC_C,100000000324,100000000324,518632,PAYMENT_REF_NO_3,F,2026-11-20,2026-11-20,SECTOR_CO,PAYMENT_REMARKS_324,P,MODE_TXN_REF_NO_324,SOURCE_CODE_324,E,100000000324,M,100000000324,TD_AC_
CONTRACT_REF_NO_,121945,ROLE_CODE_325,582858,PAY,USD,23059.200,20619.100,100,100000000325,0.85000000,INSTRUMENT_NO_325,CLEA,025,ROUTING_NO_325,END_POINT,PC_C,100000000325,100000000325,358736,PAYMENT_REF_NO_3,F,2026-11-21,2026-11-21,SECTOR_CO,PAYMENT_REMARKS_325,P,MODE_TXN_REF_NO_325,SOURCE_CODE_325,E,100000000325,M,100000000325,TD_AC_
CONTRACT_REF_NO_,715823,ROLE_CODE_326,315855,PAY,PEN,3809.600,3038.400,100,100000000326,2.83000000,INSTRUMENT_NO_326,CLEA,001,ROUTING_NO_326,END_POINT,PC_C,100000000326,100000000326,983985,PAYMENT_REF_NO_3,F,2026-11-22,2026-11-22,SECTOR_CO,PAYMENT_REMARKS_326,P,MODE_TXN_REF_NO_326,SOURCE_CODE_326,E,100000000326,M,100000000326,TD_AC_
CONTRACT_REF_NO_,622275,ROLE_CODE_327,523994,PAY,EUR,2794.100,11008.900,100,100000000327,4.49000000,INSTRUMENT_NO_327,CLEA,002,ROUTING_NO_327,END_POINT,PC_C,100000000327,100000000327,535682,PAYMENT_REF_NO_3,F,2026-11-23,2026-11-23,SECTOR_CO,PAYMENT_REMARKS_327,P,MODE_TXN_REF_NO_327,SOURCE_CODE_327,E,100000000327,M,100000000327,TD_AC_
CONTRACT_REF_NO_,956522,ROLE_CODE_328,437978,PAY,BRL,11234.900,24771.400,100,100000000328,1.74000000,INSTRUMENT_NO_328,CLEA,003,ROUTING_NO_328,END_POINT,PC_C,100000000328,100000000328,990316,PAYMENT_REF_NO_3,F,2026-11-24,2026-11-24,SECTOR_CO,PAYMENT_REMARKS_328,P,MODE_TXN_REF_NO_328,SOURCE_CODE_328,E,100000000328,M,100000000328,TD_AC_
CONTRACT_REF_NO_,491867,ROLE_CODE_329,940868,PAY,USD,10936.100,7900.000,100,100000000329,1.34000000,INSTRUMENT_NO_329,CLEA,004,ROUTING_NO_329,END_POINT,PC_C,100000000329,100000000329,517838,PAYMENT_REF_NO_3,F,2026-11-25,2026-11-25,SECTOR_CO,PAYMENT_REMARKS_329,P,MODE_TXN_REF_NO_329,SOURCE_CODE_329,E,100000000329,M,100000000329,TD_AC_
CONTRACT_REF_NO_,352716,ROLE_CODE_330,938177,PAY,PEN,22300.100,21486.000,100,100000000330,4.35000000,INSTRUMENT_NO_330,CLEA,005,ROUTING_NO_330,END_POINT,PC_C,100000000330,100000000330,629907,PAYMENT_REF_NO_3,F,2026-11-26,2026-11-26,SECTOR_CO,PAYMENT_REMARKS_330,P,MODE_TXN_REF_NO_330,SOURCE_CODE_330,E,100000000330,M,100000000330,TD_AC_
CONTRACT_REF_NO_,144344,ROLE_CODE_331,44294,PAY,EUR,20579.400,15583.300,100,100000000331,3.10000000,INSTRUMENT_NO_331,CLEA,006,ROUTING_NO_331,END_POINT,PC_C,100000000331,100000000331,953510,PAYMENT_REF_NO_3,F,2026-11-27,2026-11-27,SECTOR_CO,PAYMENT_REMARKS_331,P,MODE_TXN_REF_NO_331,SOURCE_CODE_331,E,100000000331,M,100000000331,TD_AC_
CONTRACT_REF_NO_,784936,ROLE_CODE_332,999241,PAY,BRL,6288.000,21619.100,100,100000000332,2.21000000,INSTRUMENT_NO_332,CLEA,007,ROUTING_NO_332,END_POINT,PC_C,100000000332,100000000332,282418,PAYMENT_REF_NO_3,F,2026-11-28,2026-11-28,SECTOR_CO,PAYMENT_REMARKS_332,P,MODE_TXN_REF_NO_332,SOURCE_CODE_332,E,100000000332,M,100000000332,TD_AC_
CONTRACT_REF_NO_,569869,ROLE_CODE_333,663919,PAY,USD,16725.100,896.600,100,100000000333,1.94000000,INSTRUMENT_NO_333,CLEA,008,ROUTING_NO_333,END_POINT,PC_C,100000000333,100000000333,756697,PAYMENT_REF_NO_3,F,2026-11-29,2026-11-29,SECTOR_CO,PAYMENT_REMARKS_333,P,MODE_TXN_REF_NO_333,SOURCE_CODE_333,E,100000000333,M,100000000333,TD_AC_
CONTRACT_REF_NO_,174035,ROLE_CODE_334,450307,PAY,PEN,90262.400,77375.200,100,100000000334,2.66000000,INSTRUMENT_NO_334,CLEA,009,ROUTING_NO_334,END_POINT,PC_C,100000000334,100000000334,855155,PAYMENT_REF_NO_3,F,2026-11-30,2026-11-30,SECTOR_CO,PAYMENT_REMARKS_334,P,MODE_TXN_REF_NO_334,SOURCE_CODE_334,E,100000000334,M,100000000334,TD_AC_
CONTRACT_REF_NO_,282340,ROLE_CODE_335,495576,PAY,EUR,7738.200,757.500,100,100000000335,2.42000000,INSTRUMENT_NO_335,CLEA,010,ROUTING_NO_335,END_POINT,PC_C,100000000335,100000000335,446049,PAYMENT_REF_NO_3,F,2026-12-01,2026-12-01,SECTOR_CO,PAYMENT_REMARKS_335,P,MODE_TXN_REF_NO_335,SOURCE_CODE_335,E,100000000335,M,100000000335,TD_AC_
CONTRACT_REF_NO_,872797,ROLE_CODE_336,717783,PAY,BRL,5723.500,21222.600,100,100000000336,1.19000000,INSTRUMENT_NO_336,CLEA,011,ROUTING_NO_336,END_POINT,PC_C,100000000336,100000000336,72331,PAYMENT_REF_NO_3,F,2026-12-02,2026-12-02,SECTOR_CO,PAYMENT_REMARKS_336,P,MODE_TXN_REF_NO_336,SOURCE_CODE_336,E,100000000336,M,100000000336,TD_AC_
CONTRACT_REF_NO_,949331,ROLE_CODE_337,78948,PAY,USD,19632.500,4274.700,100,100000000337,4.31000000,INSTRUMENT_NO_337,CLEA,012,ROUTING_NO_337,END_POINT,PC_C,100000000337,100000000337,281404,PAYMENT_REF_NO_3,F,2026-12-03,2026-12-03,SECTOR_CO,PAYMENT_REMARKS_337,P,MODE_TXN_REF_NO_337,SOURCE_CODE_337,E,100000000337,M,100000000337,TD_AC_
CONTRACT_REF_NO_,398930,ROLE_CODE_338,436184,PAY,PEN,8864.500,20637.600,100,100000000338,2.73000000,INSTRUMENT_NO_338,CLEA,013,ROUTING_NO_338,END_POINT,PC_C,100000000338,100000000338,516371,PAYMENT_REF_NO_3,F,2026-12-04,2026-12-04,SECTOR_CO,PAYMENT_REMARKS_338,P,MODE_TXN_REF_NO_338,SOURCE_CODE_338,E,100000000338,M,100000000338,TD_AC_
CONTRACT_REF_NO_,956160,ROLE_CODE_339,421305,PAY,EUR,9069.300,3320.100,100,100000000339,2.79000000,INSTRUMENT_NO_339,CLEA,014,ROUTING_NO_339,END_POINT,PC_C,100000000339,100000000339,896628,PAYMENT_REF_NO_3,F,2026-12-05,2026-12-05,SECTOR_CO,PAYMENT_REMARKS_339,P,MODE_TXN_REF_NO_339,SOURCE_CODE_339,E,100000000339,M,100000000339,TD_AC_
CONTRACT_REF_NO_,917714,ROLE_CODE_340,103968,PAY,BRL,23534.100,21800.500,100,100000000340,3.37000000,INSTRUMENT_NO_340,CLEA,015,ROUTING_NO_340,END_POINT,PC_C,100000000340,100000000340,289634,PAYMENT_REF_NO_3,F,2026-12-06,2026-12-06,SECTOR_CO,PAYMENT_REMARKS_340,P,MODE_TXN_REF_NO_340,SOURCE_CODE_340,E,100000000340,M,100000000340,TD_AC_
CONTRACT_REF_NO_,830737,ROLE_CODE_341,96697,PAY,USD,4793.900,14780.000,100,100000000341,1.94000000,INSTRUMENT_NO_341,CLEA,016,ROUTING_NO_341,END_POINT,PC_C,100000000341,100000000341,692868,PAYMENT_REF_NO_3,F,2026-12-07,2026-12-07,SECTOR_CO,PAYMENT_REMARKS_341,P,MODE_TXN_REF_NO_341,SOURCE_CODE_341,E,100000000341,M,100000000341,TD_AC_
CONTRACT_REF_NO_,922667,ROLE_CODE_342,888386,PAY,PEN,22792.300,19774.500,100,100000000342,1.70000000,INSTRUMENT_NO_342,CLEA,017,ROUTING_NO_342,END_POINT,PC_C,100000000342,100000000342,639269,PAYMENT_REF_NO_3,F,2026-12-08,2026-12-08,SECTOR_CO,PAYMENT_REMARKS_342,P,MODE_TXN_REF_NO_342,SOURCE_CODE_342,E,100000000342,M,100000000342,TD_AC_
CONTRACT_REF_NO_,490571,ROLE_CODE_343,49861,PAY,EUR,11814.800,21012.600,100,100000000343,1.36000000,INSTRUMENT_NO_343,CLEA,018,ROUTING_NO_343,END_POINT,PC_C,100000000343,100000000343,963775,PAYMENT_REF_NO_3,F,2026-12-09,2026-12-09,SECTOR_CO,PAYMENT_REMARKS_343,P,MODE_TXN_REF_NO_343,SOURCE_CODE_343,E,100000000343,M,100000000343,TD_AC_
CONTRACT_REF_NO_,885915,ROLE_CODE_344,995866,PAY,BRL,23408.300,12259.700,100,100000000344,2.57000000,INSTRUMENT_NO_344,CLEA,019,ROUTING_NO_344,END_POINT,PC_C,100000000344,100000000344,220560,PAYMENT_REF_NO_3,F,2026-12-10,2026-12-10,SECTOR_CO,PAYMENT_REMARKS_344,P,MODE_TXN_REF_NO_344,SOURCE_CODE_344,E,100000000344,M,100000000344,TD_AC_
CONTRACT_REF_NO_,510781,ROLE_CODE_345,755354,PAY,USD,4995.200,5021.900,100,100000000345,3.47000000,INSTRUMENT_NO_345,CLEA,020,ROUTING_NO_345,END_POINT,PC_C,100000000345,100000000345,480011,PAYMENT_REF_NO_3,F,2026-12-11,2026-12-11,SECTOR_CO,PAYMENT_REMARKS_345,P,MODE_TXN_REF_NO_345,SOURCE_CODE_345,E,100000000345,M,100000000345,TD_AC_
CONTRACT_REF_NO_,908317,ROLE_CODE_346,463829,PAY,PEN,21171.900,21093.600,100,100000000346,1.85000000,INSTRUMENT_NO_346,CLEA,021,ROUTING_NO_346,END_POINT,PC_C,100000000346,100000000346,53751,PAYMENT_REF_NO_3,F,2026-12-12,2026-12-12,SECTOR_CO,PAYMENT_REMARKS_346,P,MODE_TXN_REF_NO_346,SOURCE_CODE_346,E,100000000346,M,100000000346,TD_AC_
CONTRACT_REF_NO_,98518,ROLE_CODE_347,683915,PAY,EUR,15242.700,12023.100,100,100000000347,1.85000000,INSTRUMENT_NO_347,CLEA,022,ROUTING_NO_347,END_POINT,PC_C,100000000347,100000000347,41356,PAYMENT_REF_NO_3,F,2026-12-13,2026-12-13,SECTOR_CO,PAYMENT_REMARKS_347,P,MODE_TXN_REF_NO_347,SOURCE_CODE_347,E,100000000347,M,100000000347,TD_AC_
CONTRACT_REF_NO_,564230,ROLE_CODE_348,122632,PAY,BRL,15509.100,171.600,100,100000000348,2.36000000,INSTRUMENT_NO_348,CLEA,023,ROUTING_NO_348,END_POINT,PC_C,100000000348,100000000348,69525,PAYMENT_REF_NO_3,F,2026-12-14,2026-12-14,SECTOR_CO,PAYMENT_REMARKS_348,P,MODE_TXN_REF_NO_348,SOURCE_CODE_348,E,100000000348,M,100000000348,TD_AC_
CONTRACT_REF_NO_,324823,ROLE_CODE_349,780042,PAY,USD,4275.300,23445.200,100,100000000349,1.52000000,INSTRUMENT_NO_349,CLEA,024,ROUTING_NO_349,END_POINT,PC_C,100000000349,100000000349,985699,PAYMENT_REF_NO_3,F,2026-12-15,2026-12-15,SECTOR_CO,PAYMENT_REMARKS_349,P,MODE_TXN_REF_NO_349,SOURCE_CODE_349,E,100000000349,M,100000000349,TD_AC_
CONTRACT_REF_NO_,538988,ROLE_CODE_350,331709,PAY,PEN,18986.900,22679.700,100,100000000350,2.61000000,INSTRUMENT_NO_350,CLEA,025,ROUTING_NO_350,END_POINT,PC_C,100000000350,100000000350,798759,PAYMENT_REF_NO_3,F,2026-12-16,2026-12-16,SECTOR_CO,PAYMENT_REMARKS_350,P,MODE_TXN_REF_NO_350,SOURCE_CODE_350,E,100000000350,M,100000000350,TD_AC_
CONTRACT_REF_NO_,415043,ROLE_CODE_351,680416,PAY,EUR,1814.300,8920.500,100,100000000351,1.71000000,INSTRUMENT_NO_351,CLEA,001,ROUTING_NO_351,END_POINT,PC_C,100000000351,100000000351,854543,PAYMENT_REF_NO_3,F,2026-12-17,2026-12-17,SECTOR_CO,PAYMENT_REMARKS_351,P,MODE_TXN_REF_NO_351,SOURCE_CODE_351,E,100000000351,M,100000000351,TD_AC_
CONTRACT_REF_NO_,252460,ROLE_CODE_352,721101,PAY,BRL,4612.500,3093.300,100,100000000352,2.69000000,INSTRUMENT_NO_352,CLEA,002,ROUTING_NO_352,END_POINT,PC_C,100000000352,100000000352,182161,PAYMENT_REF_NO_3,F,2026-12-18,2026-12-18,SECTOR_CO,PAYMENT_REMARKS_352,P,MODE_TXN_REF_NO_352,SOURCE_CODE_352,E,100000000352,M,100000000352,TD_AC_
CONTRACT_REF_NO_,225545,ROLE_CODE_353,137956,PAY,USD,14196.600,10734.400,100,100000000353,3.06000000,INSTRUMENT_NO_353,CLEA,003,ROUTING_NO_353,END_POINT,PC_C,100000000353,100000000353,616531,PAYMENT_REF_NO_3,F,2026-12-19,2026-12-19,SECTOR_CO,PAYMENT_REMARKS_353,P,MODE_TXN_REF_NO_353,SOURCE_CODE_353,E,100000000353,M,100000000353,TD_AC_
CONTRACT_REF_NO_,879047,ROLE_CODE_354,940047,PAY,PEN,1489.100,10746.800,100,100000000354,4.36000000,INSTRUMENT_NO_354,CLEA,004,ROUTING_NO_354,END_POINT,PC_C,100000000354,100000000354,114494,PAYMENT_REF_NO_3,F,2026-12-20,2026-12-20,SECTOR_CO,PAYMENT_REMARKS_354,P,MODE_TXN_REF_NO_354,SOURCE_CODE_354,E,100000000354,M,100000000354,TD_AC_
CONTRACT_REF_NO_,508133,ROLE_CODE_355,479938,PAY,EUR,20794.600,9123.300,100,100000000355,4.01000000,INSTRUMENT_NO_355,CLEA,005,ROUTING_NO_355,END_POINT,PC_C,100000000355,100000000355,892322,PAYMENT_REF_NO_3,F,2026-12-21,2026-12-21,SECTOR_CO,PAYMENT_REMARKS_355,P,MODE_TXN_REF_NO_355,SOURCE_CODE_355,E,100000000355,M,100000000355,TD_AC_
CONTRACT_REF_NO_,720550,ROLE_CODE_356,689834,PAY,BRL,17707.700,4380.100,100,100000000356,4.00000000,INSTRUMENT_NO_356,CLEA,006,ROUTING_NO_356,END_POINT,PC_C,100000000356,100000000356,277889,PAYMENT_REF_NO_3,F,2026-12-22,2026-12-22,SECTOR_CO,PAYMENT_REMARKS_356,P,MODE_TXN_REF_NO_356,SOURCE_CODE_356,E,100000000356,M,100000000356,TD_AC_
CONTRACT_REF_NO_,674353,ROLE_CODE_357,866554,PAY,USD,14094.200,16603.100,100,100000000357,1.46000000,INSTRUMENT_NO_357,CLEA,007,ROUTING_NO_357,END_POINT,PC_C,100000000357,100000000357,107321,PAYMENT_REF_NO_3,F,2026-12-23,2026-12-23,SECTOR_CO,PAYMENT_REMARKS_357,P,MODE_TXN_REF_NO_357,SOURCE_CODE_357,E,100000000357,M,100000000357,TD_AC_
CONTRACT_REF_NO_,140133,ROLE_CODE_358,700466,PAY,PEN,9883.700,8603.600,100,100000000358,1.57000000,INSTRUMENT_NO_358,CLEA,008,ROUTING_NO_358,END_POINT,PC_C,100000000358,100000000358,396997,PAYMENT_REF_NO_3,F,2026-12-24,2026-12-24,SECTOR_CO,PAYMENT_REMARKS_358,P,MODE_TXN_REF_NO_358,SOURCE_CODE_358,E,100000000358,M,100000000358,TD_AC_
