DIRECTION,PRODUCT_CODE,TXN_BRANCH,END_POINT,REFERENCE_NO,REM_CUST,BEN_CUST,REM_ACCOUNT,BEN_ACCOUNT,REM_DETAILS1,REM_DETAILS2,REM_DETAILS3,BENE_DETAILS1,BENE_DETAILS2,BENE_DETAILS3,ACC_BRANCH,ACC_CCY,ACC_CCY_AMT,INSTRUMENT_CCY,INSTRUMENT_AMT,EXCH_RATE,INSTRUMENT_NO_1,INSTRUMENT_NO_2,STATUS,TXN_DATE,INSTRUMENT_DATE,VAL_DATE_BNK,VAL_DATE_CUST,BANK_CODE,BRANCH_CODE,SECTOR_CODE,ROUTING_NO,LATE_CLG_FLG,ERR_CODE,REJECT_REASON,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,XREF,SCODE,SERIAL_NO,ENTRY_NO,MODULE_REFERENCE_NO,EVENT_SEQ_NO,MODULE_CODE,BENE_CCY,MOD_NO,DIN,DIN_DATE,REMARKS,ONCE_AUTH,CONSIDER_FOR_REG_CC,SPL_CHQ_FLG,DEPOSIT_PLACE,LOCAL_CLEARING,DOCUMENT_TYPE,ADDL_RETENTION_DAYS,BULK,OPERATION_CODE,LOT_CORELATIVE_NO,ORG_ACCOUNT,EXT_ACCOUNT,ADJ_AMT,HOUSE_LOCATION,DOC_TRACK_NUM,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,TXN_ID,SAV_CODE,SAV_VAL_STAT
D,LOAN,013,END_POINT,TRN000000000663,REM_CUST_663,BEN_CUST_663,100000000663,100000000663,REM_DETAILS1_663,REM_DETAILS2_663,REM_DETAILS3_663,BENE_DETAILS1_663,BENE_DETAILS2_663,BENE_DETAILS3_663,013,EUR,22358.000,EUR,313.100,0.930000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-25,2026-10-25,2026-10-25,2026-10-25,BANK_CODE,013,SECTOR_CO,ROUTING_NO_663,L,ERR_CODE_663,REJECT_REASON_663,O,A,MAKER_ID_663,2026-10-25,CHECKER_ID_6,2026-10-25,XREF_663,SCODE_663,SERIAL_NO_663,65894,TRN000000000663,492811,MO,EUR,9120,DIN_663,2026-10-25,REMARKS_663,Y,C,S,DEPOSIT_PLACE_663,L,DOCUMENT_TYPE_663,34,B,OPERATI,LOT_CORELATIVE_N,100000000663,100000000663,19065.300,HOUS,DOC_TRACK_NUM_6,DATA_1_663,DATA_2_663,DATA_3_663,DATA_4_663,DATA_5_663,DATA_6_663,DATA_7_663,DATA_8_663,DATA_9_663,C,BATCH_REF_NO_663,REV,TXN0000000000000663,SAV_,S
D,TD01,014,END_POINT,TRN000000000664,REM_CUST_664,BEN_CUST_664,100000000664,100000000664,REM_DETAILS1_664,REM_DETAILS2_664,REM_DETAILS3_664,BENE_DETAILS1_664,BENE_DETAILS2_664,BENE_DETAILS3_664,014,BRL,15409.800,BRL,54.500,1.700000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-26,2026-10-26,2026-10-26,2026-10-26,BANK_CODE,014,SECTOR_CO,ROUTING_NO_664,L,ERR_CODE_664,REJECT_REASON_664,O,A,MAKER_ID_664,2026-10-26,CHECKER_ID_6,2026-10-26,XREF_664,SCODE_664,SERIAL_NO_664,502527,TRN000000000664,82968,MO,BRL,42,DIN_664,2026-10-26,REMARKS_664,Y,C,S,DEPOSIT_PLACE_664,L,DOCUMENT_TYPE_664,9,B,OPERATI,LOT_CORELATIVE_N,100000000664,100000000664,6887.200,HOUS,DOC_TRACK_NUM_6,DATA_1_664,DATA_2_664,DATA_3_664,DATA_4_664,DATA_5_664,DATA_6_664,DATA_7_664,DATA_8_664,DATA_9_664,C,BATCH_REF_NO_664,PAY,TXN0000000000000664,SAV_,S
D,CARD,015,END_POINT,TRN000000000665,REM_CUST_665,BEN_CUST_665,100000000665,100000000665,REM_DETAILS1_665,REM_DETAILS2_665,REM_DETAILS3_665,BENE_DETAILS1_665,BENE_DETAILS2_665,BENE_DETAILS3_665,015,USD,6323.500,USD,56.600,2.860000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-27,2026-10-27,2026-10-27,2026-10-27,BANK_CODE,015,SECTOR_CO,ROUTING_NO_665,L,ERR_CODE_665,REJECT_REASON_665,O,A,MAKER_ID_665,2026-10-27,CHECKER_ID_6,2026-10-27,XREF_665,SCODE_665,SERIAL_NO_665,249698,TRN000000000665,860569,MO,USD,2136,DIN_665,2026-10-27,REMARKS_665,Y,C,S,DEPOSIT_PLACE_665,L,DOCUMENT_TYPE_665,20,B,OPERATI,LOT_CORELATIVE_N,100000000665,100000000665,16730.800,HOUS,DOC_TRACK_NUM_6,DATA_1_665,DATA_2_665,DATA_3_665,DATA_4_665,DATA_5_665,DATA_6_665,DATA_7_665,DATA_8_665,DATA_9_665,C,BATCH_REF_NO_665,ATM,TXN0000000000000665,SAV_,S
D,CLRG,016,END_POINT,TRN000000000666,REM_CUST_666,BEN_CUST_666,100000000666,100000000666,REM_DETAILS1_666,REM_DETAILS2_666,REM_DETAILS3_666,BENE_DETAILS1_666,BENE_DETAILS2_666,BENE_DETAILS3_666,016,PEN,5066.400,PEN,21757.400,1.710000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-28,2026-10-28,2026-10-28,2026-10-28,BANK_CODE,016,SECTOR_CO,ROUTING_NO_666,L,ERR_CODE_666,REJECT_REASON_666,O,A,MAKER_ID_666,2026-10-28,CHECKER_ID_6,2026-10-28,XREF_666,SCODE_666,SERIAL_NO_666,26619,TRN000000000666,776815,MO,PEN,8610,DIN_666,2026-10-28,REMARKS_666,Y,C,S,DEPOSIT_PLACE_666,L,DOCUMENT_TYPE_666,26,B,OPERATI,LOT_CORELATIVE_N,100000000666,100000000666,14235.200,HOUS,DOC_TRACK_NUM_6,DATA_1_666,DATA_2_666,DATA_3_666,DATA_4_666,DATA_5_666,DATA_6_666,DATA_7_666,DATA_8_666,DATA_9_666,C,BATCH_REF_NO_666,DEP,TXN0000000000000666,SAV_,S
D,SAV1,017,END_POINT,TRN000000000667,REM_CUST_667,BEN_CUST_667,100000000667,100000000667,REM_DETAILS1_667,REM_DETAILS2_667,REM_DETAILS3_667,BENE_DETAILS1_667,BENE_DETAILS2_667,BENE_DETAILS3_667,017,EUR,25500.000,EUR,22434.400,1.550000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-29,2026-10-29,2026-10-29,2026-10-29,BANK_CODE,017,SECTOR_CO,ROUTING_NO_667,L,ERR_CODE_667,REJECT_REASON_667,O,A,MAKER_ID_667,2026-10-29,CHECKER_ID_6,2026-10-29,XREF_667,SCODE_667,SERIAL_NO_667,185935,TRN000000000667,468579,MO,EUR,4703,DIN_667,2026-10-29,REMARKS_667,Y,C,S,DEPOSIT_PLACE_667,L,DOCUMENT_TYPE_667,21,B,OPERATI,LOT_CORELATIVE_N,100000000667,100000000667,46715.200,HOUS,DOC_TRACK_NUM_6,DATA_1_667,DATA_2_667,DATA_3_667,DATA_4_667,DATA_5_667,DATA_6_667,DATA_7_667,DATA_8_667,DATA_9_667,C,BATCH_REF_NO_667,WDR,TXN0000000000000667,SAV_,S
D,CURR,018,END_POINT,TRN000000000668,REM_CUST_668,BEN_CUST_668,100000000668,100000000668,REM_DETAILS1_668,REM_DETAILS2_668,REM_DETAILS3_668,BENE_DETAILS1_668,BENE_DETAILS2_668,BENE_DETAILS3_668,018,BRL,17965.200,BRL,12529.000,2.390000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-30,2026-10-30,2026-10-30,2026-10-30,BANK_CODE,018,SECTOR_CO,ROUTING_NO_668,L,ERR_CODE_668,REJECT_REASON_668,O,U,MAKER_ID_668,2026-10-30,CHECKER_ID_6,2026-10-30,XREF_668,SCODE_668,SERIAL_NO_668,258385,TRN000000000668,90929,MO,BRL,464,DIN_668,2026-10-30,REMARKS_668,Y,C,S,DEPOSIT_PLACE_668,L,DOCUMENT_TYPE_668,15,B,OPERATI,LOT_CORELATIVE_N,100000000668,100000000668,15982.800,HOUS,DOC_TRACK_NUM_6,DATA_1_668,DATA_2_668,DATA_3_668,DATA_4_668,DATA_5_668,DATA_6_668,DATA_7_668,DATA_8_668,DATA_9_668,C,BATCH_REF_NO_668,TRF,TXN0000000000000668,SAV_,S
D,LOAN,019,END_POINT,TRN000000000669,REM_CUST_669,BEN_CUST_669,100000000669,100000000669,REM_DETAILS1_669,REM_DETAILS2_669,REM_DETAILS3_669,BENE_DETAILS1_669,BENE_DETAILS2_669,BENE_DETAILS3_669,019,USD,9439.900,USD,1362.700,1.210000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-10-31,2026-10-31,2026-10-31,2026-10-31,BANK_CODE,019,SECTOR_CO,ROUTING_NO_669,L,ERR_CODE_669,REJECT_REASON_669,O,A,MAKER_ID_669,2026-10-31,CHECKER_ID_6,2026-10-31,XREF_669,SCODE_669,SERIAL_NO_669,100356,TRN000000000669,640909,MO,USD,922,DIN_669,2026-10-31,REMARKS_669,Y,C,S,DEPOSIT_PLACE_669,L,DOCUMENT_TYPE_669,8,B,OPERATI,LOT_CORELATIVE_N,100000000669,100000000669,14012.100,HOUS,DOC_TRACK_NUM_6,DATA_1_669,DATA_2_669,DATA_3_669,DATA_4_669,DATA_5_669,DATA_6_669,DATA_7_669,DATA_8_669,DATA_9_669,C,BATCH_REF_NO_669,FEE,TXN0000000000000669,SAV_,S
D,TD01,020,END_POINT,TRN000000000670,REM_CUST_670,BEN_CUST_670,100000000670,100000000670,REM_DETAILS1_670,REM_DETAILS2_670,REM_DETAILS3_670,BENE_DETAILS1_670,BENE_DETAILS2_670,BENE_DETAILS3_670,020,PEN,17909.900,PEN,18578.400,0.850000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-01,2026-11-01,2026-11-01,2026-11-01,BANK_CODE,020,SECTOR_CO,ROUTING_NO_670,L,ERR_CODE_670,REJECT_REASON_670,O,A,MAKER_ID_670,2026-11-01,CHECKER_ID_6,2026-11-01,XREF_670,SCODE_670,SERIAL_NO_670,67571,TRN000000000670,897097,MO,PEN,9037,DIN_670,2026-11-01,REMARKS_670,Y,C,S,DEPOSIT_PLACE_670,L,DOCUMENT_TYPE_670,5,B,OPERATI,LOT_CORELATIVE_N,100000000670,100000000670,2356.700,HOUS,DOC_TRACK_NUM_6,DATA_1_670,DATA_2_670,DATA_3_670,DATA_4_670,DATA_5_670,DATA_6_670,DATA_7_670,DATA_8_670,DATA_9_670,C,BATCH_REF_NO_670,INT,TXN0000000000000670,SAV_,S
D,CARD,021,END_POINT,TRN000000000671,REM_CUST_671,BEN_CUST_671,100000000671,100000000671,REM_DETAILS1_671,REM_DETAILS2_671,REM_DETAILS3_671,BENE_DETAILS1_671,BENE_DETAILS2_671,BENE_DETAILS3_671,021,EUR,20859.900,EUR,15313.500,3.940000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-02,2026-11-02,2026-11-02,2026-11-02,BANK_CODE,021,SECTOR_CO,ROUTING_NO_671,L,ERR_CODE_671,REJECT_REASON_671,O,A,MAKER_ID_671,2026-11-02,CHECKER_ID_6,2026-11-02,XREF_671,SCODE_671,SERIAL_NO_671,830264,TRN000000000671,565469,MO,EUR,8483,DIN_671,2026-11-02,REMARKS_671,Y,C,S,DEPOSIT_PLACE_671,L,DOCUMENT_TYPE_671,31,B,OPERATI,LOT_CORELATIVE_N,100000000671,100000000671,18221.100,HOUS,DOC_TRACK_NUM_6,DATA_1_671,DATA_2_671,DATA_3_671,DATA_4_671,DATA_5_671,DATA_6_671,DATA_7_671,DATA_8_671,DATA_9_671,C,BATCH_REF_NO_671,REV,TXN0000000000000671,SAV_,S
D,CLRG,022,END_POINT,TRN000000000672,REM_CUST_672,BEN_CUST_672,100000000672,100000000672,REM_DETAILS1_672,REM_DETAILS2_672,REM_DETAILS3_672,BENE_DETAILS1_672,BENE_DETAILS2_672,BENE_DETAILS3_672,022,BRL,1298.700,BRL,19298.300,2.450000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-03,2026-11-03,2026-11-03,2026-11-03,BANK_CODE,022,SECTOR_CO,ROUTING_NO_672,L,ERR_CODE_672,REJECT_REASON_672,O,A,MAKER_ID_672,2026-11-03,CHECKER_ID_6,2026-11-03,XREF_672,SCODE_672,SERIAL_NO_672,89679,TRN000000000672,102423,MO,BRL,9757,DIN_672,2026-11-03,REMARKS_672,Y,C,S,DEPOSIT_PLACE_672,L,DOCUMENT_TYPE_672,19,B,OPERATI,LOT_CORELATIVE_N,100000000672,100000000672,21524.400,HOUS,DOC_TRACK_NUM_6,DATA_1_672,DATA_2_672,DATA_3_672,DATA_4_672,DATA_5_672,DATA_6_672,DATA_7_672,DATA_8_672,DATA_9_672,C,BATCH_REF_NO_672,PAY,TXN0000000000000672,SAV_,S
D,SAV1,023,END_POINT,TRN000000000673,REM_CUST_673,BEN_CUST_673,100000000673,100000000673,REM_DETAILS1_673,REM_DETAILS2_673,REM_DETAILS3_673,BENE_DETAILS1_673,BENE_DETAILS2_673,BENE_DETAILS3_673,023,USD,4419.200,USD,14538.100,3.650000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-04,2026-11-04,2026-11-04,2026-11-04,BANK_CODE,023,SECTOR_CO,ROUTING_NO_673,L,ERR_CODE_673,REJECT_REASON_673,O,A,MAKER_ID_673,2026-11-04,CHECKER_ID_6,2026-11-04,XREF_673,SCODE_673,SERIAL_NO_673,400223,TRN000000000673,690142,MO,USD,9668,DIN_673,2026-11-04,REMARKS_673,Y,C,S,DEPOSIT_PLACE_673,L,DOCUMENT_TYPE_673,23,B,OPERATI,LOT_CORELATIVE_N,100000000673,100000000673,6651.300,HOUS,DOC_TRACK_NUM_6,DATA_1_673,DATA_2_673,DATA_3_673,DATA_4_673,DATA_5_673,DATA_6_673,DATA_7_673,DATA_8_673,DATA_9_673,C,BATCH_REF_NO_673,ATM,TXN0000000000000673,SAV_,S
D,CURR,024,END_POINT,TRN000000000674,REM_CUST_674,BEN_CUST_674,100000000674,100000000674,REM_DETAILS1_674,REM_DETAILS2_674,REM_DETAILS3_674,BENE_DETAILS1_674,BENE_DETAILS2_674,BENE_DETAILS3_674,024,PEN,17016.500,PEN,22018.200,2.650000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-05,2026-11-05,2026-11-05,2026-11-05,BANK_CODE,024,SECTOR_CO,ROUTING_NO_674,L,ERR_CODE_674,REJECT_REASON_674,O,A,MAKER_ID_674,2026-11-05,CHECKER_ID_6,2026-11-05,XREF_674,SCODE_674,SERIAL_NO_674,990110,TRN000000000674,192544,MO,PEN,6807,DIN_674,2026-11-05,REMARKS_674,Y,C,S,DEPOSIT_PLACE_674,L,DOCUMENT_TYPE_674,27,B,OPERATI,LOT_CORELATIVE_N,100000000674,100000000674,10881.800,HOUS,DOC_TRACK_NUM_6,DATA_1_674,DATA_2_674,DATA_3_674,DATA_4_674,DATA_5_674,DATA_6_674,DATA_7_674,DATA_8_674,DATA_9_674,C,BATCH_REF_NO_674,DEP,TXN0000000000000674,SAV_,S
D,LOAN,025,END_POINT,TRN000000000675,REM_CUST_675,BEN_CUST_675,100000000675,100000000675,REM_DETAILS1_675,REM_DETAILS2_675,REM_DETAILS3_675,BENE_DETAILS1_675,BENE_DETAILS2_675,BENE_DETAILS3_675,025,EUR,12757.400,EUR,23506.300,3.310000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-06,2026-11-06,2026-11-06,2026-11-06,BANK_CODE,025,SECTOR_CO,ROUTING_NO_675,L,ERR_CODE_675,REJECT_REASON_675,O,A,MAKER_ID_675,2026-11-06,CHECKER_ID_6,2026-11-06,XREF_675,SCODE_675,SERIAL_NO_675,54553,TRN000000000675,75163,MO,EUR,5889,DIN_675,2026-11-06,REMARKS_675,Y,C,S,DEPOSIT_PLACE_675,L,DOCUMENT_TYPE_675,17,B,OPERATI,LOT_CORELATIVE_N,100000000675,100000000675,10218.200,HOUS,DOC_TRACK_NUM_6,DATA_1_675,DATA_2_675,DATA_3_675,DATA_4_675,DATA_5_675,DATA_6_675,DATA_7_675,DATA_8_675,DATA_9_675,C,BATCH_REF_NO_675,WDR,TXN0000000000000675,SAV_,S
D,TD01,001,END_POINT,TRN000000000676,REM_CUST_676,BEN_CUST_676,100000000676,100000000676,REM_DETAILS1_676,REM_DETAILS2_676,REM_DETAILS3_676,BENE_DETAILS1_676,BENE_DETAILS2_676,BENE_DETAILS3_676,001,BRL,13743.200,BRL,20941.700,2.310000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-07,2026-11-07,2026-11-07,2026-11-07,BANK_CODE,001,SECTOR_CO,ROUTING_NO_676,L,ERR_CODE_676,REJECT_REASON_676,O,A,MAKER_ID_676,2026-11-07,CHECKER_ID_6,2026-11-07,XREF_676,SCODE_676,SERIAL_NO_676,97775,TRN000000000676,769247,MO,BRL,7980,DIN_676,2026-11-07,REMARKS_676,Y,C,S,DEPOSIT_PLACE_676,L,DOCUMENT_TYPE_676,24,B,OPERATI,LOT_CORELATIVE_N,100000000676,100000000676,2389.100,HOUS,DOC_TRACK_NUM_6,DATA_1_676,DATA_2_676,DATA_3_676,DATA_4_676,DATA_5_676,DATA_6_676,DATA_7_676,DATA_8_676,DATA_9_676,C,BATCH_REF_NO_676,TRF,TXN0000000000000676,SAV_,S
D,CARD,002,END_POINT,TRN000000000677,REM_CUST_677,BEN_CUST_677,100000000677,100000000677,REM_DETAILS1_677,REM_DETAILS2_677,REM_DETAILS3_677,BENE_DETAILS1_677,BENE_DETAILS2_677,BENE_DETAILS3_677,002,USD,12509.300,USD,14001.000,0.820000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-08,2026-11-08,2026-11-08,2026-11-08,BANK_CODE,002,SECTOR_CO,ROUTING_NO_677,L,ERR_CODE_677,REJECT_REASON_677,O,A,MAKER_ID_677,2026-11-08,CHECKER_ID_6,2026-11-08,XREF_677,SCODE_677,SERIAL_NO_677,373987,TRN000000000677,222254,MO,USD,163,DIN_677,2026-11-08,REMARKS_677,Y,C,S,DEPOSIT_PLACE_677,L,DOCUMENT_TYPE_677,0,B,OPERATI,LOT_CORELATIVE_N,100000000677,100000000677,18526.400,HOUS,DOC_TRACK_NUM_6,DATA_1_677,DATA_2_677,DATA_3_677,DATA_4_677,DATA_5_677,DATA_6_677,DATA_7_677,DATA_8_677,DATA_9_677,C,BATCH_REF_NO_677,FEE,TXN0000000000000677,SAV_,S
D,CLRG,003,END_POINT,TRN000000000678,REM_CUST_678,BEN_CUST_678,100000000678,100000000678,REM_DETAILS1_678,REM_DETAILS2_678,REM_DETAILS3_678,BENE_DETAILS1_678,BENE_DETAILS2_678,BENE_DETAILS3_678,003,PEN,5606.000,PEN,15657.900,2.710000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-09,2026-11-09,2026-11-09,2026-11-09,BANK_CODE,003,SECTOR_CO,ROUTING_NO_678,L,ERR_CODE_678,REJECT_REASON_678,O,A,MAKER_ID_678,2026-11-09,CHECKER_ID_6,2026-11-09,XREF_678,SCODE_678,SERIAL_NO_678,695660,TRN000000000678,481676,MO,PEN,5795,DIN_678,2026-11-09,REMARKS_678,Y,C,S,DEPOSIT_PLACE_678,L,DOCUMENT_TYPE_678,6,B,OPERATI,LOT_CORELATIVE_N,100000000678,100000000678,12437.300,HOUS,DOC_TRACK_NUM_6,DATA_1_678,DATA_2_678,DATA_3_678,DATA_4_678,DATA_5_678,DATA_6_678,DATA_7_678,DATA_8_678,DATA_9_678,C,BATCH_REF_NO_678,INT,TXN0000000000000678,SAV_,S
D,SAV1,004,END_POINT,TRN000000000679,REM_CUST_679,BEN_CUST_679,100000000679,100000000679,REM_DETAILS1_679,REM_DETAILS2_679,REM_DETAILS3_679,BENE_DETAILS1_679,BENE_DETAILS2_679,BENE_DETAILS3_679,004,EUR,13585.500,EUR,18701.300,1.050000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-10,2026-11-10,2026-11-10,2026-11-10,BANK_CODE,004,SECTOR_CO,ROUTING_NO_679,L,ERR_CODE_679,REJECT_REASON_679,O,A,MAKER_ID_679,2026-11-10,CHECKER_ID_6,2026-11-10,XREF_679,SCODE_679,SERIAL_NO_679,128523,TRN000000000679,594526,MO,EUR,2841,DIN_679,2026-11-10,REMARKS_679,Y,C,S,DEPOSIT_PLACE_679,L,DOCUMENT_TYPE_679,28,B,OPERATI,LOT_CORELATIVE_N,100000000679,100000000679,22362.800,HOUS,DOC_TRACK_NUM_6,DATA_1_679,DATA_2_679,DATA_3_679,DATA_4_679,DATA_5_679,DATA_6_679,DATA_7_679,DATA_8_679,DATA_9_679,C,BATCH_REF_NO_679,REV,TXN0000000000000679,SAV_,S
D,CURR,005,END_POINT,TRN000000000680,REM_CUST_680,BEN_CUST_680,100000000680,100000000680,REM_DETAILS1_680,REM_DETAILS2_680,REM_DETAILS3_680,BENE_DETAILS1_680,BENE_DETAILS2_680,BENE_DETAILS3_680,005,BRL,22971.700,BRL,20801.700,3.380000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-11,2026-11-11,2026-11-11,2026-11-11,BANK_CODE,005,SECTOR_CO,ROUTING_NO_680,L,ERR_CODE_680,REJECT_REASON_680,O,A,MAKER_ID_680,2026-11-11,CHECKER_ID_6,2026-11-11,XREF_680,SCODE_680,SERIAL_NO_680,121802,TRN000000000680,929248,MO,BRL,8696,DIN_680,2026-11-11,REMARKS_680,Y,C,S,DEPOSIT_PLACE_680,L,DOCUMENT_TYPE_680,25,B,OPERATI,LOT_CORELATIVE_N,100000000680,100000000680,5306.700,HOUS,DOC_TRACK_NUM_6,DATA_1_680,DATA_2_680,DATA_3_680,DATA_4_680,DATA_5_680,DATA_6_680,DATA_7_680,DATA_8_680,DATA_9_680,C,BATCH_REF_NO_680,PAY,TXN0000000000000680,SAV_,S
D,LOAN,006,END_POINT,TRN000000000681,REM_CUST_681,BEN_CUST_681,100000000681,100000000681,REM_DETAILS1_681,REM_DETAILS2_681,REM_DETAILS3_681,BENE_DETAILS1_681,BENE_DETAILS2_681,BENE_DETAILS3_681,006,USD,3688.800,USD,8775.400,2.350000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-12,2026-11-12,2026-11-12,2026-11-12,BANK_CODE,006,SECTOR_CO,ROUTING_NO_681,L,ERR_CODE_681,REJECT_REASON_681,O,A,MAKER_ID_681,2026-11-12,CHECKER_ID_6,2026-11-12,XREF_681,SCODE_681,SERIAL_NO_681,551871,TRN000000000681,997878,MO,USD,3094,DIN_681,2026-11-12,REMARKS_681,Y,C,S,DEPOSIT_PLACE_681,L,DOCUMENT_TYPE_681,15,B,OPERATI,LOT_CORELATIVE_N,100000000681,100000000681,18224.400,HOUS,DOC_TRACK_NUM_6,DATA_1_681,DATA_2_681,DATA_3_681,DATA_4_681,DATA_5_681,DATA_6_681,DATA_7_681,DATA_8_681,DATA_9_681,C,BATCH_REF_NO_681,ATM,TXN0000000000000681,SAV_,S
D,TD01,007,END_POINT,TRN000000000682,REM_CUST_682,BEN_CUST_682,100000000682,100000000682,REM_DETAILS1_682,REM_DETAILS2_682,REM_DETAILS3_682,BENE_DETAILS1_682,BENE_DETAILS2_682,BENE_DETAILS3_682,007,PEN,16083.600,PEN,13249.600,1.730000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-13,2026-11-13,2026-11-13,2026-11-13,BANK_CODE,007,SECTOR_CO,ROUTING_NO_682,L,ERR_CODE_682,REJECT_REASON_682,O,A,MAKER_ID_682,2026-11-13,CHECKER_ID_6,2026-11-13,XREF_682,SCODE_682,SERIAL_NO_682,393020,TRN000000000682,878678,MO,PEN,7120,DIN_682,2026-11-13,REMARKS_682,Y,C,S,DEPOSIT_PLACE_682,L,DOCUMENT_TYPE_682,21,B,OPERATI,LOT_CORELATIVE_N,100000000682,100000000682,11789.200,HOUS,DOC_TRACK_NUM_6,DATA_1_682,DATA_2_682,DATA_3_682,DATA_4_682,DATA_5_682,DATA_6_682,DATA_7_682,DATA_8_682,DATA_9_682,C,BATCH_REF_NO_682,DEP,TXN0000000000000682,SAV_,S
D,CARD,008,END_POINT,TRN000000000683,REM_CUST_683,BEN_CUST_683,100000000683,100000000683,REM_DETAILS1_683,REM_DETAILS2_683,REM_DETAILS3_683,BENE_DETAILS1_683,BENE_DETAILS2_683,BENE_DETAILS3_683,008,EUR,11332.900,EUR,23576.000,3.830000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-14,2026-11-14,2026-11-14,2026-11-14,BANK_CODE,008,SECTOR_CO,ROUTING_NO_683,L,ERR_CODE_683,REJECT_REASON_683,O,A,MAKER_ID_683,2026-11-14,CHECKER_ID_6,2026-11-14,XREF_683,SCODE_683,SERIAL_NO_683,541616,TRN000000000683,30645,MO,EUR,8069,DIN_683,2026-11-14,REMARKS_683,Y,C,S,DEPOSIT_PLACE_683,L,DOCUMENT_TYPE_683,21,B,OPERATI,LOT_CORELATIVE_N,100000000683,100000000683,11692.500,HOUS,DOC_TRACK_NUM_6,DATA_1_683,DATA_2_683,DATA_3_683,DATA_4_683,DATA_5_683,DATA_6_683,DATA_7_683,DATA_8_683,DATA_9_683,C,BATCH_REF_NO_683,WDR,TXN0000000000000683,SAV_,S
D,CLRG,009,END_POINT,TRN000000000684,REM_CUST_684,BEN_CUST_684,100000000684,100000000684,REM_DETAILS1_684,REM_DETAILS2_684,REM_DETAILS3_684,BENE_DETAILS1_684,BENE_DETAILS2_684,BENE_DETAILS3_684,009,BRL,11912.900,BRL,18728.600,2.010000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-11-15,2026-11-15,2026-11-15,2026-11-15,BANK_CODE,009,SECTOR_CO,ROUTING_NO_684,L,ERR_CODE_684,REJECT_REASON_684,O,A,MAKER_ID_684,2026-11-15,CHECKER_ID_6,2026-11-15,XREF_684,SCODE_684,SERIAL_NO_684,645553,TRN000000000684,682005,MO,BRL,7942,DIN_684,2026-11-15,REMARKS_684,Y,C,S,DEPOSIT_PLACE_684,L,DOCUMENT_TYPE_684,9,B,OPERATI,LOT_CORELATIVE_N,100000000684,100000000684,14388.300,HOUS,DOC_TRACK_NUM_6,DATA_1_684,DATA_2_684,DATA_3_684,DATA_4_684,DATA_5_684,DATA_6_684,DATA_7_684,DATA_8_684,DATA_9_684,C,BATCH_REF_NO_684,TRF,TXN0000000000000684,SAV_,S
