TXN_ID,TXN_MODE,MSG_SEQ_NO,TRANS_DATE,PROCESSED_DATE,SOUCE_CODE,MSG_TYPE_CODE,SCR_FI_NO,SCR_TERM_NO,SCR_SEQ_NO,TRANS_CODE,TRANS_SIGN,SCR_TERM_TYPE,SCR_BUSN_DATE,SCR_ABA_NO,SCR_BRANCH_NO,SCR_RCPT_NO,SCR_PASS_THRU,HOST_2_REG_DATA,FORCE_IND,REVERSAL_IND,TRANS_AC_NO,FC_AC_BRANCH,FC_AC_NO,TRANS_AMOUNT,TRANS_AMOUNT_SIGN,TRANS_CCY,FIN_INST_NO,HOST_BUSN_DATE,STND_AUTH_TYPE,STND_AUTH_MTHD,STND_RESULT_CODE,TRACK_DATA,CARD_APP_CD,CARD_NO,MSG_CODE,OTH_FI_NO,OTH_APP_CD,INTERNAL_IND,PAY_CD,PAY_ACC,COMPL_DATA,TRN_REF_NO,TRANS_STATUS,TRANS_MATCH_STATUS,REV_TXN_ID,REC_TYPE,AC_AVL_BAL,AC_AVL_BAL_SIGN,AC_CURR_BAL,AC_CURR_BAL_SIGN,ERR_CODE,ERR_PARAM,EXTENDED_CODE,TRN_DAY,JOB_NO,DD_LAST_UPD,DD_CREATION_DT,DD_ID
TXN0000000000000428,T,116689,2026-03-04,2026-03-04,SOUCE_CODE_428,MS,SCR_FI_NO_4,SCR_TERM,325349,TRANS_,T,SC,2026-03-04,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_428,HOST_2_REG_DATA_428,N,N,TRANS_AC_NO_428,003,FC_AC_NO_428,7787.100,T,BRL,FIN_INST_NO,2026-03-04,S,S,STND,TRACK_DATA_428,CA,CARD_NO_428,4407,OTH_FI_NO_4,OT,0,PAY_,100000000428,COMPL_DATA_428,TRN000000000428,A,A,REV_TXN_ID_428,REC_TYPE_428,9668.800,55,15012.100,26,ERR_CODE_42,ERR_PARAM_428,EXTEN,7,28,2026-03-04 19:49:00,2026-03-04 19:49:00,428
TXN0000000000000429,T,746846,2026-03-05,2026-03-05,SOUCE_CODE_429,MS,SCR_FI_NO_4,SCR_TERM,322529,TRANS_,T,SC,2026-03-05,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_429,HOST_2_REG_DATA_429,N,N,TRANS_AC_NO_429,004,FC_AC_NO_429,2306.400,T,USD,FIN_INST_NO,2026-03-05,S,S,STND,TRACK_DATA_429,CA,CARD_NO_429,1142,OTH_FI_NO_4,OT,2,PAY_,100000000429,COMPL_DATA_429,TRN000000000429,A,A,REV_TXN_ID_429,REC_TYPE_429,24862.200,93,11627.500,43,ERR_CODE_42,ERR_PARAM_429,EXTEN,7,29,2026-03-05 20:56:00,2026-03-05 20:56:00,429
TXN0000000000000430,T,807087,2026-03-06,2026-03-06,SOUCE_CODE_430,MS,SCR_FI_NO_4,SCR_TERM,421177,TRANS_,T,SC,2026-03-06,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_430,HOST_2_REG_DATA_430,N,N,TRANS_AC_NO_430,005,FC_AC_NO_430,595.400,T,PEN,FIN_INST_NO,2026-03-06,S,S,STND,TRACK_DATA_430,CA,CARD_NO_430,2672,OTH_FI_NO_4,OT,9,PAY_,100000000430,COMPL_DATA_430,TRN000000000430,A,A,REV_TXN_ID_430,REC_TYPE_430,6464.900,75,11694.300,58,ERR_CODE_43,ERR_PARAM_430,EXTEN,1,30,2026-03-06 21:03:00,2026-03-06 21:03:00,430
TXN0000000000000431,T,30227,2026-03-07,2026-03-07,SOUCE_CODE_431,MS,SCR_FI_NO_4,SCR_TERM,916353,TRANS_,T,SC,2026-03-07,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_431,HOST_2_REG_DATA_431,Y,N,TRANS_AC_NO_431,006,FC_AC_NO_431,19656.200,T,EUR,FIN_INST_NO,2026-03-07,S,S,STND,TRACK_DATA_431,CA,CARD_NO_431,9514,OTH_FI_NO_4,OT,9,PAY_,100000000431,COMPL_DATA_431,TRN000000000431,A,A,REV_TXN_ID_431,REC_TYPE_431,16176.400,52,6563.400,84,ERR_CODE_43,ERR_PARAM_431,EXTEN,1,31,2026-03-07 22:10:00,2026-03-07 22:10:00,431
TXN0000000000000432,T,77668,2026-03-08,2026-03-08,SOUCE_CODE_432,MS,SCR_FI_NO_4,SCR_TERM,332145,TRANS_,T,SC,2026-03-08,SCR_ABA_NO_,007,SCR_RCPT_N,SCR_PASS_THRU_432,HOST_2_REG_DATA_432,N,N,TRANS_AC_NO_432,007,FC_AC_NO_432,14055.400,T,BRL,FIN_INST_NO,2026-03-08,S,S,STND,TRACK_DATA_432,CA,CARD_NO_432,8113,OTH_FI_NO_4,OT,7,PAY_,100000000432,COMPL_DATA_432,TRN000000000432,A,A,REV_TXN_ID_432,REC_TYPE_432,4361.300,63,11299.600,33,ERR_CODE_43,ERR_PARAM_432,EXTEN,6,32,2026-03-08 23:17:00,2026-03-08 23:17:00,432
TXN0000000000000433,T,179194,2026-03-09,2026-03-09,SOUCE_CODE_433,MS,SCR_FI_NO_4,SCR_TERM,338620,TRANS_,T,SC,2026-03-09,SCR_ABA_NO_,008,SCR_RCPT_N,SCR_PASS_THRU_433,HOST_2_REG_DATA_433,N,N,TRANS_AC_NO_433,008,FC_AC_NO_433,4303.600,T,USD,FIN_INST_NO,2026-03-09,S,S,STND,TRACK_DATA_433,CA,CARD_NO_433,7721,OTH_FI_NO_4,OT,1,PAY_,100000000433,COMPL_DATA_433,TRN000000000433,A,A,REV_TXN_ID_433,REC_TYPE_433,14656.100,7,21827.900,81,ERR_CODE_43,ERR_PARAM_433,EXTEN,6,33,2026-03-09 00:24:00,2026-03-09 00:24:00,433
TXN0000000000000434,T,234137,2026-03-10,2026-03-10,SOUCE_CODE_434,MS,SCR_FI_NO_4,SCR_TERM,118389,TRANS_,T,SC,2026-03-10,SCR_ABA_NO_,009,SCR_RCPT_N,SCR_PASS_THRU_434,HOST_2_REG_DATA_434,N,N,TRANS_AC_NO_434,009,FC_AC_NO_434,12325.800,T,PEN,FIN_INST_NO,2026-03-10,S,S,STND,TRACK_DATA_434,CA,CARD_NO_434,8506,OTH_FI_NO_4,OT,1,PAY_,100000000434,COMPL_DATA_434,TRN000000000434,A,A,REV_TXN_ID_434,REC_TYPE_434,19899.300,60,2517.900,60,ERR_CODE_43,ERR_PARAM_434,EXTEN,5,34,2026-03-10 01:31:00,2026-03-10 01:31:00,434
TXN0000000000000435,T,364130,2026-03-11,2026-03-11,SOUCE_CODE_435,MS,SCR_FI_NO_4,SCR_TERM,437845,TRANS_,T,SC,2026-03-11,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_435,HOST_2_REG_DATA_435,N,N,TRANS_AC_NO_435,010,FC_AC_NO_435,7561.600,T,EUR,FIN_INST_NO,2026-03-11,S,S,STND,TRACK_DATA_435,CA,CARD_NO_435,7028,OTH_FI_NO_4,OT,0,PAY_,100000000435,COMPL_DATA_435,TRN000000000435,A,A,REV_TXN_ID_435,REC_TYPE_435,11541.000,44,9855.300,1,ERR_CODE_43,ERR_PARAM_435,EXTEN,9,35,2026-03-11 02:38:00,2026-03-11 02:38:00,435
TXN0000000000000436,T,256726,2026-03-12,2026-03-12,SOUCE_CODE_436,MS,SCR_FI_NO_4,SCR_TERM,290607,TRANS_,T,SC,2026-03-12,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_436,HOST_2_REG_DATA_436,Y,N,TRANS_AC_NO_436,011,FC_AC_NO_436,7505.000,T,BRL,FIN_INST_NO,2026-03-12,S,S,STND,TRACK_DATA_436,CA,CARD_NO_436,1050,OTH_FI_NO_4,OT,1,PAY_,100000000436,COMPL_DATA_436,TRN000000000436,A,A,REV_TXN_ID_436,REC_TYPE_436,6058.900,47,22084.700,99,ERR_CODE_43,ERR_PARAM_436,EXTEN,5,36,2026-03-12 03:45:00,2026-03-12 03:45:00,436
TXN0000000000000437,T,541028,2026-03-13,2026-03-13,SOUCE_CODE_437,MS,SCR_FI_NO_4,SCR_TERM,410258,TRANS_,T,SC,2026-03-13,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_437,HOST_2_REG_DATA_437,N,N,TRANS_AC_NO_437,012,FC_AC_NO_437,16754.900,T,USD,FIN_INST_NO,2026-03-13,S,S,STND,TRACK_DATA_437,CA,CARD_NO_437,7262,OTH_FI_NO_4,OT,8,PAY_,100000000437,COMPL_DATA_437,TRN000000000437,A,A,REV_TXN_ID_437,REC_TYPE_437,20216.600,53,9086.400,91,ERR_CODE_43,ERR_PARAM_437,EXTEN,0,37,2026-03-13 04:52:00,2026-03-13 04:52:00,437
TXN0000000000000438,T,963254,2026-03-14,2026-03-14,SOUCE_CODE_438,MS,SCR_FI_NO_4,SCR_TERM,726084,TRANS_,T,SC,2026-03-14,SCR_ABA_NO_,013,SCR_RCPT_N,SCR_PASS_THRU_438,HOST_2_REG_DATA_438,N,Y,TRANS_AC_NO_438,013,FC_AC_NO_438,23132.900,T,PEN,FIN_INST_NO,2026-03-14,S,S,STND,TRACK_DATA_438,CA,CARD_NO_438,7383,OTH_FI_NO_4,OT,2,PAY_,100000000438,COMPL_DATA_438,TRN000000000438,A,A,REV_TXN_ID_438,REC_TYPE_438,13905.400,71,14274.300,30,ERR_CODE_43,ERR_PARAM_438,EXTEN,3,38,2026-03-14 05:59:00,2026-03-14 05:59:00,438
TXN0000000000000439,T,540319,2026-03-15,2026-03-15,SOUCE_CODE_439,MS,SCR_FI_NO_4,SCR_TERM,289498,TRANS_,T,SC,2026-03-15,SCR_ABA_NO_,014,SCR_RCPT_N,SCR_PASS_THRU_439,HOST_2_REG_DATA_439,N,N,TRANS_AC_NO_439,014,FC_AC_NO_439,5487.500,T,EUR,FIN_INST_NO,2026-03-15,S,S,STND,TRACK_DATA_439,CA,CARD_NO_439,4055,OTH_FI_NO_4,OT,9,PAY_,100000000439,COMPL_DATA_439,TRN000000000439,A,A,REV_TXN_ID_439,REC_TYPE_439,21396.100,33,12483.500,9,ERR_CODE_43,ERR_PARAM_439,EXTEN,2,39,2026-03-15 06:06:00,2026-03-15 06:06:00,439
TXN0000000000000440,T,623351,2026-03-16,2026-03-16,SOUCE_CODE_440,MS,SCR_FI_NO_4,SCR_TERM,691282,TRANS_,T,SC,2026-03-16,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_440,HOST_2_REG_DATA_440,N,N,TRANS_AC_NO_440,015,FC_AC_NO_440,7264.200,T,BRL,FIN_INST_NO,2026-03-16,S,S,STND,TRACK_DATA_440,CA,CARD_NO_440,638,OTH_FI_NO_4,OT,1,PAY_,100000000440,COMPL_DATA_440,TRN000000000440,A,A,REV_TXN_ID_440,REC_TYPE_440,205.500,43,6112.400,18,ERR_CODE_44,ERR_PARAM_440,EXTEN,8,40,2026-03-16 07:13:00,2026-03-16 07:13:00,440
TXN0000000000000441,T,950889,2026-03-17,2026-03-17,SOUCE_CODE_441,MS,SCR_FI_NO_4,SCR_TERM,105515,TRANS_,T,SC,2026-03-17,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_441,HOST_2_REG_DATA_441,Y,N,TRANS_AC_NO_441,016,FC_AC_NO_441,13156.200,T,USD,FIN_INST_NO,2026-03-17,S,S,STND,TRACK_DATA_441,CA,CARD_NO_441,9684,OTH_FI_NO_4,OT,1,PAY_,100000000441,COMPL_DATA_441,TRN000000000441,A,A,REV_TXN_ID_441,REC_TYPE_441,407.900,64,4760.700,4,ERR_CODE_44,ERR_PARAM_441,EXTEN,6,41,2026-03-17 08:20:00,2026-03-17 08:20:00,441
TXN0000000000000442,T,187765,2026-03-18,2026-03-18,SOUCE_CODE_442,MS,SCR_FI_NO_4,SCR_TERM,839903,TRANS_,T,SC,2026-03-18,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_442,HOST_2_REG_DATA_442,N,N,TRANS_AC_NO_442,017,FC_AC_NO_442,7488.900,T,PEN,FIN_INST_NO,2026-03-18,S,S,STND,TRACK_DATA_442,CA,CARD_NO_442,3210,OTH_FI_NO_4,OT,6,PAY_,100000000442,COMPL_DATA_442,TRN000000000442,A,A,REV_TXN_ID_442,REC_TYPE_442,10616.100,76,12023.200,53,ERR_CODE_44,ERR_PARAM_442,EXTEN,6,42,2026-03-18 09:27:00,2026-03-18 09:27:00,442
TXN0000000000000443,T,433545,2026-03-19,2026-03-19,SOUCE_CODE_443,MS,SCR_FI_NO_4,SCR_TERM,679204,TRANS_,T,SC,2026-03-19,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_443,HOST_2_REG_DATA_443,N,N,TRANS_AC_NO_443,018,FC_AC_NO_443,6041.300,T,EUR,FIN_INST_NO,2026-03-19,S,S,STND,TRACK_DATA_443,CA,CARD_NO_443,3496,OTH_FI_NO_4,OT,8,PAY_,100000000443,COMPL_DATA_443,TRN000000000443,F,F,REV_TXN_ID_443,REC_TYPE_443,5599.000,88,13400.100,18,ERR_CODE_44,ERR_PARAM_443,EXTEN,0,43,2026-03-19 10:34:00,2026-03-19 10:34:00,443
TXN0000000000000444,T,799630,2026-03-20,2026-03-20,SOUCE_CODE_444,MS,SCR_FI_NO_4,SCR_TERM,961507,TRANS_,T,SC,2026-03-20,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_444,HOST_2_REG_DATA_444,N,N,TRANS_AC_NO_444,019,FC_AC_NO_444,24582.600,T,BRL,FIN_INST_NO,2026-03-20,S,S,STND,TRACK_DATA_444,CA,CARD_NO_444,6153,OTH_FI_NO_4,OT,0,PAY_,100000000444,COMPL_DATA_444,TRN000000000444,A,A,REV_TXN_ID_444,REC_TYPE_444,12464.900,44,6713.100,61,ERR_CODE_44,ERR_PARAM_444,EXTEN,3,44,2026-03-20 11:41:00,2026-03-20 11:41:00,444
TXN0000000000000445,T,104127,2026-03-21,2026-03-21,SOUCE_CODE_445,MS,SCR_FI_NO_4,SCR_TERM,365393,TRANS_,T,SC,2026-03-21,SCR_ABA_NO_,020,SCR_RCPT_N,SCR_PASS_THRU_445,HOST_2_REG_DATA_445,N,N,TRANS_AC_NO_445,020,FC_AC_NO_445,21500.800,T,USD,FIN_INST_NO,2026-03-21,S,S,STND,TRACK_DATA_445,CA,CARD_NO_445,3246,OTH_FI_NO_4,OT,3,PAY_,100000000445,COMPL_DATA_445,TRN000000000445,A,A,REV_TXN_ID_445,REC_TYPE_445,62956.800,61,34748.800,24,ERR_CODE_44,ERR_PARAM_445,EXTEN,3,45,2026-03-21 12:48:00,2026-03-21 12:48:00,445
TXN0000000000000446,T,56102,2026-03-22,2026-03-22,SOUCE_CODE_446,MS,SCR_FI_NO_4,SCR_TERM,128893,TRANS_,T,SC,2026-03-22,SCR_ABA_NO_,021,SCR_RCPT_N,SCR_PASS_THRU_446,HOST_2_REG_DATA_446,Y,N,TRANS_AC_NO_446,021,FC_AC_NO_446,15171.800,T,PEN,FIN_INST_NO,2026-03-22,S,S,STND,TRACK_DATA_446,CA,CARD_NO_446,5838,OTH_FI_NO_4,OT,9,PAY_,100000000446,COMPL_DATA_446,TRN000000000446,A,A,REV_TXN_ID_446,REC_TYPE_446,22898.500,37,16477.200,94,ERR_CODE_44,ERR_PARAM_446,EXTEN,5,46,2026-03-22 13:55:00,2026-03-22 13:55:00,446
TXN0000000000000447,T,102844,2026-03-23,2026-03-23,SOUCE_CODE_447,MS,SCR_FI_NO_4,SCR_TERM,288177,TRANS_,T,SC,2026-03-23,SCR_ABA_NO_,022,SCR_RCPT_N,SCR_PASS_THRU_447,HOST_2_REG_DATA_447,N,N,TRANS_AC_NO_447,022,FC_AC_NO_447,11836.200,T,EUR,FIN_INST_NO,2026-03-23,S,S,STND,TRACK_DATA_447,CA,CARD_NO_447,8766,OTH_FI_NO_4,OT,0,PAY_,100000000447,COMPL_DATA_447,TRN000000000447,A,A,REV_TXN_ID_447,REC_TYPE_447,12445.200,30,1148.400,89,ERR_CODE_44,ERR_PARAM_447,EXTEN,3,47,2026-03-23 14:02:00,2026-03-23 14:02:00,447
TXN0000000000000448,T,960102,2026-03-24,2026-03-24,SOUCE_CODE_448,MS,SCR_FI_NO_4,SCR_TERM,925403,TRANS_,T,SC,2026-03-24,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_448,HOST_2_REG_DATA_448,N,N,TRANS_AC_NO_448,023,FC_AC_NO_448,20078.100,T,BRL,FIN_INST_NO,2026-03-24,S,S,STND,TRACK_DATA_448,CA,CARD_NO_448,5810,OTH_FI_NO_4,OT,1,PAY_,100000000448,COMPL_DATA_448,TRN000000000448,A,A,REV_TXN_ID_448,REC_TYPE_448,20673.000,46,24557.200,60,ERR_CODE_44,ERR_PARAM_448,EXTEN,5,48,2026-03-24 15:09:00,2026-03-24 15:09:00,448
TXN0000000000000449,T,904017,2026-03-25,2026-03-25,SOUCE_CODE_449,MS,SCR_FI_NO_4,SCR_TERM,618026,TRANS_,T,SC,2026-03-25,SCR_ABA_NO_,024,SCR_RCPT_N,SCR_PASS_THRU_449,HOST_2_REG_DATA_449,N,N,TRANS_AC_NO_449,024,FC_AC_NO_449,14349.400,T,USD,FIN_INST_NO,2026-03-25,S,S,STND,TRACK_DATA_449,CA,CARD_NO_449,4127,OTH_FI_NO_4,OT,0,PAY_,100000000449,COMPL_DATA_449,TRN000000000449,A,A,REV_TXN_ID_449,REC_TYPE_449,22055.100,4,20333.000,29,ERR_CODE_44,ERR_PARAM_449,EXTEN,2,49,2026-03-25 16:16:00,2026-03-25 16:16:00,449
TXN0000000000000450,T,341713,2026-03-26,2026-03-26,SOUCE_CODE_450,MS,SCR_FI_NO_4,SCR_TERM,792338,TRANS_,T,SC,2026-03-26,SCR_ABA_NO_,025,SCR_RCPT_N,SCR_PASS_THRU_450,HOST_2_REG_DATA_450,N,N,TRANS_AC_NO_450,025,FC_AC_NO_450,9318.100,T,PEN,FIN_INST_NO,2026-03-26,S,S,STND,TRACK_DATA_450,CA,CARD_NO_450,6786,OTH_FI_NO_4,OT,7,PAY_,100000000450,COMPL_DATA_450,TRN000000000450,A,A,REV_TXN_ID_450,REC_TYPE_450,4005.000,59,15081.300,96,ERR_CODE_45,ERR_PARAM_450,EXTEN,5,50,2026-03-26 17:23:00,2026-03-26 17:23:00,450
TXN0000000000000451,T,471775,2026-03-27,2026-03-27,SOUCE_CODE_451,MS,SCR_FI_NO_4,SCR_TERM,948612,TRANS_,T,SC,2026-03-27,SCR_ABA_NO_,001,SCR_RCPT_N,SCR_PASS_THRU_451,HOST_2_REG_DATA_451,Y,N,TRANS_AC_NO_451,001,FC_AC_NO_451,344.000,T,EUR,FIN_INST_NO,2026-03-27,S,S,STND,TRACK_DATA_451,CA,CARD_NO_451,8415,OTH_FI_NO_4,OT,5,PAY_,100000000451,COMPL_DATA_451,TRN000000000451,A,A,REV_TXN_ID_451,REC_TYPE_451,5200.700,43,8207.100,30,ERR_CODE_45,ERR_PARAM_451,EXTEN,0,51,2026-03-27 18:30:00,2026-03-27 18:30:00,451
TXN0000000000000452,T,71064,2026-03-28,2026-03-28,SOUCE_CODE_452,MS,SCR_FI_NO_4,SCR_TERM,526576,TRANS_,T,SC,2026-03-28,SCR_ABA_NO_,002,SCR_RCPT_N,SCR_PASS_THRU_452,HOST_2_REG_DATA_452,N,N,TRANS_AC_NO_452,002,FC_AC_NO_452,3284.000,T,BRL,FIN_INST_NO,2026-03-28,S,S,STND,TRACK_DATA_452,CA,CARD_NO_452,7898,OTH_FI_NO_4,OT,9,PAY_,100000000452,COMPL_DATA_452,TRN000000000452,A,A,REV_TXN_ID_452,REC_TYPE_452,19065.300,72,23498.300,96,ERR_CODE_45,ERR_PARAM_452,EXTEN,1,52,2026-03-28 19:37:00,2026-03-28 19:37:00,452
TXN0000000000000453,T,13158,2026-03-29,2026-03-29,SOUCE_CODE_453,MS,SCR_FI_NO_4,SCR_TERM,644132,TRANS_,T,SC,2026-03-29,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_453,HOST_2_REG_DATA_453,N,N,TRANS_AC_NO_453,003,FC_AC_NO_453,7476.700,T,USD,FIN_INST_NO,2026-03-29,S,S,STND,TRACK_DATA_453,CA,CARD_NO_453,5323,OTH_FI_NO_4,OT,6,PAY_,100000000453,COMPL_DATA_453,TRN000000000453,A,A,REV_TXN_ID_453,REC_TYPE_453,6723.500,0,22330.300,21,ERR_CODE_45,ERR_PARAM_453,EXTEN,7,53,2026-03-29 20:44:00,2026-03-29 20:44:00,453
TXN0000000000000454,T,294747,2026-03-30,2026-03-30,SOUCE_CODE_454,MS,SCR_FI_NO_4,SCR_TERM,967013,TRANS_,T,SC,2026-03-30,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_454,HOST_2_REG_DATA_454,N,N,TRANS_AC_NO_454,004,FC_AC_NO_454,17313.000,T,PEN,FIN_INST_NO,2026-03-30,S,S,STND,TRACK_DATA_454,CA,CARD_NO_454,7051,OTH_FI_NO_4,OT,8,PAY_,100000000454,COMPL_DATA_454,TRN000000000454,A,A,REV_TXN_ID_454,REC_TYPE_454,14580.100,55,11789.400,44,ERR_CODE_45,ERR_PARAM_454,EXTEN,5,54,2026-03-30 21:51:00,2026-03-30 21:51:00,454
TXN0000000000000455,T,994356,2026-03-31,2026-03-31,SOUCE_CODE_455,MS,SCR_FI_NO_4,SCR_TERM,833476,TRANS_,T,SC,2026-03-31,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_455,HOST_2_REG_DATA_455,N,N,TRANS_AC_NO_455,005,FC_AC_NO_455,9933.100,T,EUR,FIN_INST_NO,2026-03-31,S,S,STND,TRACK_DATA_455,CA,CARD_NO_455,7363,OTH_FI_NO_4,OT,1,PAY_,100000000455,COMPL_DATA_455,TRN000000000455,A,A,REV_TXN_ID_455,REC_TYPE_455,7359.800,5,23650.300,37,ERR_CODE_45,ERR_PARAM_455,EXTEN,1,55,2026-03-31 22:58:00,2026-03-31 22:58:00,455
TXN0000000000000456,T,50154,2026-04-01,2026-04-01,SOUCE_CODE_456,MS,SCR_FI_NO_4,SCR_TERM,131937,TRANS_,T,SC,2026-04-01,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_456,HOST_2_REG_DATA_456,Y,N,TRANS_AC_NO_456,006,FC_AC_NO_456,1576.800,T,BRL,FIN_INST_NO,2026-04-01,S,S,STND,TRACK_DATA_456,CA,CARD_NO_456,97,OTH_FI_NO_4,OT,4,PAY_,100000000456,COMPL_DATA_456,TRN000000000456,A,A,REV_TXN_ID_456,REC_TYPE_456,13901.800,46,4844.200,85,ERR_CODE_45,ERR_PARAM_456,EXTEN,8,56,2026-04-01 23:05:00,2026-04-01 23:05:00,456
TXN0000000000000457,T,243406,2026-04-02,2026-04-02,SOUCE_CODE_457,MS,SCR_FI_NO_4,SCR_TERM,817113,TRANS_,T,SC,2026-04-02,SCR_ABA_NO_,007,SCR_RCPT_N,SCR_PASS_THRU_457,HOST_2_REG_DATA_457,N,Y,TRANS_AC_NO_457,007,FC_AC_NO_457,2148.700,T,USD,FIN_INST_NO,2026-04-02,S,S,STND,TRACK_DATA_457,CA,CARD_NO_457,51,OTH_FI_NO_4,OT,7,PAY_,100000000457,COMPL_DATA_457,TRN000000000457,A,A,REV_TXN_ID_457,REC_TYPE_457,18906.500,36,5492.300,95,ERR_CODE_45,ERR_PARAM_457,EXTEN,1,57,2026-04-02 00:12:00,2026-04-02 00:12:00,457
TXN0000000000000458,T,116897,2026-04-03,2026-04-03,SOUCE_CODE_458,MS,SCR_FI_NO_4,SCR_TERM,186597,TRANS_,T,SC,2026-04-03,SCR_ABA_NO_,008,SCR_RCPT_N,SCR_PASS_THRU_458,HOST_2_REG_DATA_458,N,N,TRANS_AC_NO_458,008,FC_AC_NO_458,13701.600,T,PEN,FIN_INST_NO,2026-04-03,S,S,STND,TRACK_DATA_458,CA,CARD_NO_458,7178,OTH_FI_NO_4,OT,8,PAY_,100000000458,COMPL_DATA_458,TRN000000000458,A,A,REV_TXN_ID_458,REC_TYPE_458,18535.500,79,7803.700,39,ERR_CODE_45,ERR_PARAM_458,EXTEN,6,58,2026-04-03 01:19:00,2026-04-03 01:19:00,458
TXN0000000000000459,T,107141,2026-04-04,2026-04-04,SOUCE_CODE_459,MS,SCR_FI_NO_4,SCR_TERM,305342,TRANS_,T,SC,2026-04-04,SCR_ABA_NO_,009,SCR_RCPT_N,SCR_PASS_THRU_459,HOST_2_REG_DATA_459,N,N,TRANS_AC_NO_459,009,FC_AC_NO_459,7271.100,T,EUR,FIN_INST_NO,2026-04-04,S,S,STND,TRACK_DATA_459,CA,CARD_NO_459,3605,OTH_FI_NO_4,OT,5,PAY_,100000000459,COMPL_DATA_459,TRN000000000459,A,A,REV_TXN_ID_459,REC_TYPE_459,8419.100,90,7218.200,92,ERR_CODE_45,ERR_PARAM_459,EXTEN,0,59,2026-04-04 02:26:00,2026-04-04 02:26:00,459
TXN0000000000000460,T,175970,2026-04-05,2026-04-05,SOUCE_CODE_460,MS,SCR_FI_NO_4,SCR_TERM,956643,TRANS_,T,SC,2026-04-05,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_460,HOST_2_REG_DATA_460,N,N,TRANS_AC_NO_460,010,FC_AC_NO_460,16282.900,T,BRL,FIN_INST_NO,2026-04-05,S,S,STND,TRACK_DATA_460,CA,CARD_NO_460,7004,OTH_FI_NO_4,OT,2,PAY_,100000000460,COMPL_DATA_460,TRN000000000460,F,F,REV_TXN_ID_460,REC_TYPE_460,19464.600,32,16126.800,76,ERR_CODE_46,ERR_PARAM_460,EXTEN,8,60,2026-04-05 03:33:00,2026-04-05 03:33:00,460
TXN0000000000000461,T,236834,2026-04-06,2026-04-06,SOUCE_CODE_461,MS,SCR_FI_NO_4,SCR_TERM,637205,TRANS_,T,SC,2026-04-06,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_461,HOST_2_REG_DATA_461,Y,N,TRANS_AC_NO_461,011,FC_AC_NO_461,22427.500,T,USD,FIN_INST_NO,2026-04-06,S,S,STND,TRACK_DATA_461,CA,CARD_NO_461,7885,OTH_FI_NO_4,OT,4,PAY_,100000000461,COMPL_DATA_461,TRN000000000461,A,A,REV_TXN_ID_461,REC_TYPE_461,5458.700,9,22320.600,98,ERR_CODE_46,ERR_PARAM_461,EXTEN,7,61,2026-04-06 04:40:00,2026-04-06 04:40:00,461
TXN0000000000000462,T,113370,2026-04-07,2026-04-07,SOUCE_CODE_462,MS,SCR_FI_NO_4,SCR_TERM,193993,TRANS_,T,SC,2026-04-07,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_462,HOST_2_REG_DATA_462,N,N,TRANS_AC_NO_462,012,FC_AC_NO_462,13639.300,T,PEN,FIN_INST_NO,2026-04-07,S,S,STND,TRACK_DATA_462,CA,CARD_NO_462,4403,OTH_FI_NO_4,OT,6,PAY_,100000000462,COMPL_DATA_462,TRN000000000462,A,A,REV_TXN_ID_462,REC_TYPE_462,12229.700,66,7389.400,37,ERR_CODE_46,ERR_PARAM_462,EXTEN,1,62,2026-04-07 05:47:00,2026-04-07 05:47:00,462
