TRN_REF_NO,TRN_DT,TXN_BRANCH,PRODUCT_CODE,VALUE_DATE,AC_BRANCH,ACCOUNT_NO,TRN_CODE,LCY_AMOUNT,AMOUNT,DRCR_IND,MODULE,INSTRUMENT_NO,EXTENDED_CODE,RELATED_CUSTOMER,TXN_INIT_DATE,EXTRACTION_DATE,AC_ENTRY_SR_NO,EVENT,AMOUNT_TAG,OFS_ACC,OFS_BRANCH,EVENT_SR_NO,AC_CCY,GROUP_TXN_COUNT,HIDE_TXN_IN_STMT,AUTH_STAT,PERIOD_CODE,TXN_ID,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,REAL_DT_TIME,SOURCE_CODE
TRN000000000248,2026-09-05,023,CURR,2026-09-05,023,100000000248,PAY,2452.900,879.800,C,MOD,INSTRUMENT_NO_24,873622,CUST000248,2026-09-05,2026-09-05,658203,EVEN,AMOUNT_TAG_248,100000000248,023,914394,BRL,4,Y,A,PER,TXN0000000000000248,EXT_OFSTXN_CODE,DATA_1_248,DATA_2_248,DATA_3_248,DATA_4_248,DATA_5_248,DATA_6_248,DATA_7_248,DATA_8_248,DATA_9_248,C,BATCH_REF_NO_248,PAY,2026-09-05 07:49:00,SOURCE_CODE_248
TRN000000000249,2026-09-06,024,LOAN,2026-09-06,024,100000000249,ATM,20131.600,11238.200,D,MOD,INSTRUMENT_NO_24,419554,CUST000249,2026-09-06,2026-09-06,438901,EVEN,AMOUNT_TAG_249,100000000249,024,422991,USD,12,N,A,PER,TXN0000000000000249,EXT_OFSTXN_CODE,DATA_1_249,DATA_2_249,DATA_3_249,DATA_4_249,DATA_5_249,DATA_6_249,DATA_7_249,DATA_8_249,DATA_9_249,C,BATCH_REF_NO_249,ATM,2026-09-06 08:56:00,SOURCE_CODE_249
TRN000000000250,2026-09-07,025,TD01,2026-09-07,025,100000000250,DEP,14632.700,11947.800,C,MOD,INSTRUMENT_NO_25,738103,CUST000250,2026-09-07,2026-09-07,617857,EVEN,AMOUNT_TAG_250,100000000250,025,150174,PEN,30,N,A,PER,TXN0000000000000250,EXT_OFSTXN_CODE,DATA_1_250,DATA_2_250,DATA_3_250,DATA_4_250,DATA_5_250,DATA_6_250,DATA_7_250,DATA_8_250,DATA_9_250,C,BATCH_REF_NO_250,DEP,2026-09-07 09:03:00,SOURCE_CODE_250
TRN000000000251,2026-09-08,001,CARD,2026-09-08,001,100000000251,WDR,21249.900,23105.600,D,MOD,INSTRUMENT_NO_25,765835,CUST000251,2026-09-08,2026-09-08,998624,EVEN,AMOUNT_TAG_251,100000000251,001,33161,EUR,0,N,A,PER,TXN0000000000000251,EXT_OFSTXN_CODE,DATA_1_251,DATA_2_251,DATA_3_251,DATA_4_251,DATA_5_251,DATA_6_251,DATA_7_251,DATA_8_251,DATA_9_251,C,BATCH_REF_NO_251,WDR,2026-09-08 10:10:00,SOURCE_CODE_251
TRN000000000252,2026-09-09,002,CLRG,2026-09-09,002,100000000252,TRF,313.800,20972.700,C,MOD,INSTRUMENT_NO_25,556202,CUST000252,2026-09-09,2026-09-09,341440,EVEN,AMOUNT_TAG_252,100000000252,002,223101,BRL,13,N,A,PER,TXN0000000000000252,EXT_OFSTXN_CODE,DATA_1_252,DATA_2_252,DATA_3_252,DATA_4_252,DATA_5_252,DATA_6_252,DATA_7_252,DATA_8_252,DATA_9_252,C,BATCH_REF_NO_252,TRF,2026-09-09 11:17:00,SOURCE_CODE_252
TRN000000000253,2026-09-10,003,SAV1,2026-09-10,003,100000000253,FEE,8240.800,1823.300,D,MOD,INSTRUMENT_NO_25,408760,CUST000253,2026-09-10,2026-09-10,813587,EVEN,AMOUNT_TAG_253,100000000253,003,54173,USD,23,N,A,PER,TXN0000000000000253,EXT_OFSTXN_CODE,DATA_1_253,DATA_2_253,DATA_3_253,DATA_4_253,DATA_5_253,DATA_6_253,DATA_7_253,DATA_8_253,DATA_9_253,C,BATCH_REF_NO_253,FEE,2026-09-10 12:24:00,SOURCE_CODE_253
TRN000000000254,2026-09-11,004,CURR,2026-09-11,004,100000000254,INT,18638.800,13790.700,C,MOD,INSTRUMENT_NO_25,885993,CUST000254,2026-09-11,2026-09-11,659287,EVEN,AMOUNT_TAG_254,100000000254,004,533041,PEN,18,N,U,PER,TXN0000000000000254,EXT_OFSTXN_CODE,DATA_1_254,DATA_2_254,DATA_3_254,DATA_4_254,DATA_5_254,DATA_6_254,DATA_7_254,DATA_8_254,DATA_9_254,C,BATCH_REF_NO_254,INT,2026-09-11 13:31:00,SOURCE_CODE_254
TRN000000000255,2026-09-12,005,LOAN,2026-09-12,005,100000000255,REV,15272.100,24900.600,D,MOD,INSTRUMENT_NO_25,625995,CUST000255,2026-09-12,2026-09-12,366166,EVEN,AMOUNT_TAG_255,100000000255,005,98811,EUR,0,N,A,PER,TXN0000000000000255,EXT_OFSTXN_CODE,DATA_1_255,DATA_2_255,DATA_3_255,DATA_4_255,DATA_5_255,DATA_6_255,DATA_7_255,DATA_8_255,DATA_9_255,C,BATCH_REF_NO_255,REV,2026-09-12 14:38:00,SOURCE_CODE_255
TRN000000000256,2026-09-13,006,TD01,2026-09-13,006,100000000256,PAY,1282.200,21551.700,C,MOD,INSTRUMENT_NO_25,270132,CUST000256,2026-09-13,2026-09-13,700962,EVEN,AMOUNT_TAG_256,100000000256,006,951059,BRL,25,N,A,PER,TXN0000000000000256,EXT_OFSTXN_CODE,DATA_1_256,DATA_2_256,DATA_3_256,DATA_4_256,DATA_5_256,DATA_6_256,DATA_7_256,DATA_8_256,DATA_9_256,C,BATCH_REF_NO_256,PAY,2026-09-13 15:45:00,SOURCE_CODE_256
TRN000000000257,2026-09-14,007,CARD,2026-09-14,007,100000000257,ATM,13315.400,24389.300,D,MOD,INSTRUMENT_NO_25,264998,CUST000257,2026-09-14,2026-09-14,909574,EVEN,AMOUNT_TAG_257,100000000257,007,208888,USD,16,N,A,PER,TXN0000000000000257,EXT_OFSTXN_CODE,DATA_1_257,DATA_2_257,DATA_3_257,DATA_4_257,DATA_5_257,DATA_6_257,DATA_7_257,DATA_8_257,DATA_9_257,C,BATCH_REF_NO_257,ATM,2026-09-14 16:52:00,SOURCE_CODE_257
TRN000000000258,2026-09-15,008,CLRG,2026-09-15,008,100000000258,DEP,3242.500,777.500,C,MOD,INSTRUMENT_NO_25,541566,CUST000258,2026-09-15,2026-09-15,413241,EVEN,AMOUNT_TAG_258,100000000258,008,719403,PEN,7,N,A,PER,TXN0000000000000258,EXT_OFSTXN_CODE,DATA_1_258,DATA_2_258,DATA_3_258,DATA_4_258,DATA_5_258,DATA_6_258,DATA_7_258,DATA_8_258,DATA_9_258,C,BATCH_REF_NO_258,DEP,2026-09-15 17:59:00,SOURCE_CODE_258
TRN000000000259,2026-09-16,009,SAV1,2026-09-16,009,100000000259,WDR,24908.900,2839.600,D,MOD,INSTRUMENT_NO_25,524952,CUST000259,2026-09-16,2026-09-16,980224,EVEN,AMOUNT_TAG_259,100000000259,009,134697,EUR,29,N,A,PER,TXN0000000000000259,EXT_OFSTXN_CODE,DATA_1_259,DATA_2_259,DATA_3_259,DATA_4_259,DATA_5_259,DATA_6_259,DATA_7_259,DATA_8_259,DATA_9_259,C,BATCH_REF_NO_259,WDR,2026-09-16 18:06:00,SOURCE_CODE_259
TRN000000000260,2026-09-17,010,CURR,2026-09-17,010,100000000260,TRF,29436.800,11404.000,C,MOD,INSTRUMENT_NO_26,782392,CUST000260,2026-09-17,2026-09-17,589551,EVEN,AMOUNT_TAG_260,100000000260,010,644178,BRL,17,N,A,PER,TXN0000000000000260,EXT_OFSTXN_CODE,DATA_1_260,DATA_2_260,DATA_3_260,DATA_4_260,DATA_5_260,DATA_6_260,DATA_7_260,DATA_8_260,DATA_9_260,C,BATCH_REF_NO_260,TRF,2026-09-17 19:13:00,SOURCE_CODE_260
TRN000000000261,2026-09-18,011,LOAN,2026-09-18,011,100000000261,FEE,3775.200,11655.000,D,MOD,INSTRUMENT_NO_26,412419,CUST000261,2026-09-18,2026-09-18,503286,EVEN,AMOUNT_TAG_261,100000000261,011,608670,USD,26,N,A,PER,TXN0000000000000261,EXT_OFSTXN_CODE,DATA_1_261,DATA_2_261,DATA_3_261,DATA_4_261,DATA_5_261,DATA_6_261,DATA_7_261,DATA_8_261,DATA_9_261,C,BATCH_REF_NO_261,FEE,2026-09-18 20:20:00,SOURCE_CODE_261
TRN000000000262,2026-09-19,012,TD01,2026-09-19,012,100000000262,INT,17485.900,19661.600,C,MOD,INSTRUMENT_NO_26,756585,CUST000262,2026-09-19,2026-09-19,642286,EVEN,AMOUNT_TAG_262,100000000262,012,519439,PEN,34,N,A,PER,TXN0000000000000262,EXT_OFSTXN_CODE,DATA_1_262,DATA_2_262,DATA_3_262,DATA_4_262,DATA_5_262,DATA_6_262,DATA_7_262,DATA_8_262,DATA_9_262,C,BATCH_REF_NO_262,INT,2026-09-19 21:27:00,SOURCE_CODE_262
TRN000000000263,2026-09-20,013,CARD,2026-09-20,013,100000000263,REV,15215.400,2593.300,D,MOD,INSTRUMENT_NO_26,662742,CUST000263,2026-09-20,2026-09-20,108060,EVEN,AMOUNT_TAG_263,100000000263,013,8020,EUR,0,N,A,PER,TXN0000000000000263,EXT_OFSTXN_CODE,DATA_1_263,DATA_2_263,DATA_3_263,DATA_4_263,DATA_5_263,DATA_6_263,DATA_7_263,DATA_8_263,DATA_9_263,C,BATCH_REF_NO_263,REV,2026-09-20 22:34:00,SOURCE_CODE_263
TRN000000000264,2026-09-21,014,CLRG,2026-09-21,014,100000000264,PAY,1809.500,11834.300,C,MOD,INSTRUMENT_NO_26,705354,CUST000264,2026-09-21,2026-09-21,806136,EVEN,AMOUNT_TAG_264,100000000264,014,275030,BRL,25,N,A,PER,TXN0000000000000264,EXT_OFSTXN_CODE,DATA_1_264,DATA_2_264,DATA_3_264,DATA_4_264,DATA_5_264,DATA_6_264,DATA_7_264,DATA_8_264,DATA_9_264,C,BATCH_REF_NO_264,PAY,2026-09-21 23:41:00,SOURCE_CODE_264
TRN000000000265,2026-09-22,015,SAV1,2026-09-22,015,100000000265,ATM,23534.200,22534.900,D,MOD,INSTRUMENT_NO_26,998792,CUST000265,2026-09-22,2026-09-22,883950,EVEN,AMOUNT_TAG_265,100000000265,015,76594,USD,4,N,A,PER,TXN0000000000000265,EXT_OFSTXN_CODE,DATA_1_265,DATA_2_265,DATA_3_265,DATA_4_265,DATA_5_265,DATA_6_265,DATA_7_265,DATA_8_265,DATA_9_265,C,BATCH_REF_NO_265,ATM,2026-09-22 00:48:00,SOURCE_CODE_265
TRN000000000266,2026-09-23,016,CURR,2026-09-23,016,100000000266,DEP,137.400,12329.000,C,MOD,INSTRUMENT_NO_26,24133,CUST000266,2026-09-23,2026-09-23,878588,EVEN,AMOUNT_TAG_266,100000000266,016,169557,PEN,22,N,A,PER,TXN0000000000000266,EXT_OFSTXN_CODE,DATA_1_266,DATA_2_266,DATA_3_266,DATA_4_266,DATA_5_266,DATA_6_266,DATA_7_266,DATA_8_266,DATA_9_266,C,BATCH_REF_NO_266,DEP,2026-09-23 01:55:00,SOURCE_CODE_266
TRN000000000267,2026-09-24,017,LOAN,2026-09-24,017,100000000267,WDR,19864.000,23289.500,D,MOD,INSTRUMENT_NO_26,675438,CUST000267,2026-09-24,2026-09-24,470721,EVEN,AMOUNT_TAG_267,100000000267,017,993096,EUR,29,Y,A,PER,TXN0000000000000267,EXT_OFSTXN_CODE,DATA_1_267,DATA_2_267,DATA_3_267,DATA_4_267,DATA_5_267,DATA_6_267,DATA_7_267,DATA_8_267,DATA_9_267,C,BATCH_REF_NO_267,WDR,2026-09-24 02:02:00,SOURCE_CODE_267
TRN000000000268,2026-09-25,018,TD01,2026-09-25,018,100000000268,TRF,2081.700,13771.400,C,MOD,INSTRUMENT_NO_26,958536,CUST000268,2026-09-25,2026-09-25,884113,EVEN,AMOUNT_TAG_268,100000000268,018,461744,BRL,11,N,A,PER,TXN0000000000000268,EXT_OFSTXN_CODE,DATA_1_268,DATA_2_268,DATA_3_268,DATA_4_268,DATA_5_268,DATA_6_268,DATA_7_268,DATA_8_268,DATA_9_268,C,BATCH_REF_NO_268,TRF,2026-09-25 03:09:00,SOURCE_CODE_268
TRN000000000269,2026-09-26,019,CARD,2026-09-26,019,100000000269,FEE,20192.400,16548.500,D,MOD,INSTRUMENT_NO_26,901186,CUST000269,2026-09-26,2026-09-26,988858,EVEN,AMOUNT_TAG_269,100000000269,019,902546,USD,0,N,A,PER,TXN0000000000000269,EXT_OFSTXN_CODE,DATA_1_269,DATA_2_269,DATA_3_269,DATA_4_269,DATA_5_269,DATA_6_269,DATA_7_269,DATA_8_269,DATA_9_269,C,BATCH_REF_NO_269,FEE,2026-09-26 04:16:00,SOURCE_CODE_269
TRN000000000270,2026-09-27,020,CLRG,2026-09-27,020,100000000270,INT,15353.900,18233.300,C,MOD,INSTRUMENT_NO_27,448138,CUST000270,2026-09-27,2026-09-27,448554,EVEN,AMOUNT_TAG_270,100000000270,020,333128,PEN,19,N,A,PER,TXN0000000000000270,EXT_OFSTXN_CODE,DATA_1_270,DATA_2_270,DATA_3_270,DATA_4_270,DATA_5_270,DATA_6_270,DATA_7_270,DATA_8_270,DATA_9_270,C,BATCH_REF_NO_270,INT,2026-09-27 05:23:00,SOURCE_CODE_270
TRN000000000271,2026-09-28,021,SAV1,2026-09-28,021,100000000271,REV,17715.100,15612.400,D,MOD,INSTRUMENT_NO_27,970970,CUST000271,2026-09-28,2026-09-28,82932,EVEN,AMOUNT_TAG_271,100000000271,021,305277,EUR,15,N,A,PER,TXN0000000000000271,EXT_OFSTXN_CODE,DATA_1_271,DATA_2_271,DATA_3_271,DATA_4_271,DATA_5_271,DATA_6_271,DATA_7_271,DATA_8_271,DATA_9_271,C,BATCH_REF_NO_271,REV,2026-09-28 06:30:00,SOURCE_CODE_271
TRN000000000272,2026-09-29,022,CURR,2026-09-29,022,100000000272,PAY,18954.000,20582.500,C,MOD,INSTRUMENT_NO_27,45432,CUST000272,2026-09-29,2026-09-29,352759,EVEN,AMOUNT_TAG_272,100000000272,022,446764,BRL,31,N,A,PER,TXN0000000000000272,EXT_OFSTXN_CODE,DATA_1_272,DATA_2_272,DATA_3_272,DATA_4_272,DATA_5_272,DATA_6_272,DATA_7_272,DATA_8_272,DATA_9_272,C,BATCH_REF_NO_272,PAY,2026-09-29 07:37:00,SOURCE_CODE_272
TRN000000000273,2026-09-30,023,LOAN,2026-09-30,023,100000000273,ATM,12046.900,24178.900,D,MOD,INSTRUMENT_NO_27,765317,CUST000273,2026-09-30,2026-09-30,636331,EVEN,AMOUNT_TAG_273,100000000273,023,59739,USD,12,N,A,PER,TXN0000000000000273,EXT_OFSTXN_CODE,DATA_1_273,DATA_2_273,DATA_3_273,DATA_4_273,DATA_5_273,DATA_6_273,DATA_7_273,DATA_8_273,DATA_9_273,C,BATCH_REF_NO_273,ATM,2026-09-30 08:44:00,SOURCE_CODE_273
TRN000000000274,2026-10-01,024,TD01,2026-10-01,024,100000000274,DEP,23359.500,19512.200,C,MOD,INSTRUMENT_NO_27,152073,CUST000274,2026-10-01,2026-10-01,105092,EVEN,AMOUNT_TAG_274,100000000274,024,865068,PEN,6,N,A,PER,TXN0000000000000274,EXT_OFSTXN_CODE,DATA_1_274,DATA_2_274,DATA_3_274,DATA_4_274,DATA_5_274,DATA_6_274,DATA_7_274,DATA_8_274,DATA_9_274,C,BATCH_REF_NO_274,DEP,2026-10-01 09:51:00,SOURCE_CODE_274
TRN000000000275,2026-10-02,025,CARD,2026-10-02,025,100000000275,WDR,3215.700,24767.100,D,MOD,INSTRUMENT_NO_27,501864,CUST000275,2026-10-02,2026-10-02,919884,EVEN,AMOUNT_TAG_275,100000000275,025,727780,EUR,8,N,A,PER,TXN0000000000000275,EXT_OFSTXN_CODE,DATA_1_275,DATA_2_275,DATA_3_275,DATA_4_275,DATA_5_275,DATA_6_275,DATA_7_275,DATA_8_275,DATA_9_275,C,BATCH_REF_NO_275,WDR,2026-10-02 10:58:00,SOURCE_CODE_275
TRN000000000276,2026-10-03,001,CLRG,2026-10-03,001,100000000276,TRF,3527.900,5510.700,C,MOD,INSTRUMENT_NO_27,405253,CUST000276,2026-10-03,2026-10-03,215249,EVEN,AMOUNT_TAG_276,100000000276,001,302636,BRL,17,N,A,PER,TXN0000000000000276,EXT_OFSTXN_CODE,DATA_1_276,DATA_2_276,DATA_3_276,DATA_4_276,DATA_5_276,DATA_6_276,DATA_7_276,DATA_8_276,DATA_9_276,C,BATCH_REF_NO_276,TRF,2026-10-03 11:05:00,SOURCE_CODE_276
TRN000000000277,2026-10-04,002,SAV1,2026-10-04,002,100000000277,FEE,21497.500,5276.800,D,MOD,INSTRUMENT_NO_27,187291,CUST000277,2026-10-04,2026-10-04,791684,EVEN,AMOUNT_TAG_277,100000000277,002,682202,USD,1,N,U,PER,TXN0000000000000277,EXT_OFSTXN_CODE,DATA_1_277,DATA_2_277,DATA_3_277,DATA_4_277,DATA_5_277,DATA_6_277,DATA_7_277,DATA_8_277,DATA_9_277,C,BATCH_REF_NO_277,FEE,2026-10-04 12:12:00,SOURCE_CODE_277
TRN000000000278,2026-10-05,003,CURR,2026-10-05,003,100000000278,INT,22185.500,14177.600,C,MOD,INSTRUMENT_NO_27,535425,CUST000278,2026-10-05,2026-10-05,340122,EVEN,AMOUNT_TAG_278,100000000278,003,712649,PEN,14,N,A,PER,TXN0000000000000278,EXT_OFSTXN_CODE,DATA_1_278,DATA_2_278,DATA_3_278,DATA_4_278,DATA_5_278,DATA_6_278,DATA_7_278,DATA_8_278,DATA_9_278,C,BATCH_REF_NO_278,INT,2026-10-05 13:19:00,SOURCE_CODE_278
TRN000000000279,2026-10-06,004,LOAN,2026-10-06,004,100000000279,REV,10342.700,20353.600,D,MOD,INSTRUMENT_NO_27,523329,CUST000279,2026-10-06,2026-10-06,411673,EVEN,AMOUNT_TAG_279,100000000279,004,766649,EUR,0,N,A,PER,TXN0000000000000279,EXT_OFSTXN_CODE,DATA_1_279,DATA_2_279,DATA_3_279,DATA_4_279,DATA_5_279,DATA_6_279,DATA_7_279,DATA_8_279,DATA_9_279,C,BATCH_REF_NO_279,REV,2026-10-06 14:26:00,SOURCE_CODE_279
TRN000000000280,2026-10-07,005,TD01,2026-10-07,005,100000000280,PAY,14440.200,19439.600,C,MOD,INSTRUMENT_NO_28,195982,CUST000280,2026-10-07,2026-10-07,860049,EVEN,AMOUNT_TAG_280,100000000280,005,386390,BRL,20,N,A,PER,TXN0000000000000280,EXT_OFSTXN_CODE,DATA_1_280,DATA_2_280,DATA_3_280,DATA_4_280,DATA_5_280,DATA_6_280,DATA_7_280,DATA_8_280,DATA_9_280,C,BATCH_REF_NO_280,PAY,2026-10-07 15:33:00,SOURCE_CODE_280
TRN000000000281,2026-10-08,006,CARD,2026-10-08,006,100000000281,ATM,24787.200,23073.000,D,MOD,INSTRUMENT_NO_28,8791,CUST000281,2026-10-08,2026-10-08,215776,EVEN,AMOUNT_TAG_281,100000000281,006,98924,USD,16,N,A,PER,TXN0000000000000281,EXT_OFSTXN_CODE,DATA_1_281,DATA_2_281,DATA_3_281,DATA_4_281,DATA_5_281,DATA_6_281,DATA_7_281,DATA_8_281,DATA_9_281,C,BATCH_REF_NO_281,ATM,2026-10-08 16:40:00,SOURCE_CODE_281
TRN000000000282,2026-10-09,007,CLRG,2026-10-09,007,100000000282,DEP,22545.100,2884.200,C,MOD,INSTRUMENT_NO_28,618246,CUST000282,2026-10-09,2026-10-09,432636,EVEN,AMOUNT_TAG_282,100000000282,007,800208,PEN,19,N,A,PER,TXN0000000000000282,EXT_OFSTXN_CODE,DATA_1_282,DATA_2_282,DATA_3_282,DATA_4_282,DATA_5_282,DATA_6_282,DATA_7_282,DATA_8_282,DATA_9_282,C,BATCH_REF_NO_282,DEP,2026-10-09 17:47:00,SOURCE_CODE_282
TRN000000000283,2026-10-10,008,SAV1,2026-10-10,008,100000000283,WDR,1206.400,19891.900,D,MOD,INSTRUMENT_NO_28,851191,CUST000283,2026-10-10,2026-10-10,950524,EVEN,AMOUNT_TAG_283,100000000283,008,352961,EUR,28,N,A,PER,TXN0000000000000283,EXT_OFSTXN_CODE,DATA_1_283,DATA_2_283,DATA_3_283,DATA_4_283,DATA_5_283,DATA_6_283,DATA_7_283,DATA_8_283,DATA_9_283,C,BATCH_REF_NO_283,WDR,2026-10-10 18:54:00,SOURCE_CODE_283
TRN000000000284,2026-10-11,009,CURR,2026-10-11,009,100000000284,TRF,13087.000,19987.900,C,MOD,INSTRUMENT_NO_28,54145,CUST000284,2026-10-11,2026-10-11,801523,EVEN,AMOUNT_TAG_284,100000000284,009,958549,BRL,28,N,A,PER,TXN0000000000000284,EXT_OFSTXN_CODE,DATA_1_284,DATA_2_284,DATA_3_284,DATA_4_284,DATA_5_284,DATA_6_284,DATA_7_284,DATA_8_284,DATA_9_284,C,BATCH_REF_NO_284,TRF,2026-10-11 19:01:00,SOURCE_CODE_284
TRN000000000285,2026-10-12,010,LOAN,2026-10-12,010,100000000285,FEE,17693.400,19919.400,D,MOD,INSTRUMENT_NO_28,843304,CUST000285,2026-10-12,2026-10-12,343117,EVEN,AMOUNT_TAG_285,100000000285,010,2930,USD,23,N,A,PER,TXN0000000000000285,EXT_OFSTXN_CODE,DATA_1_285,DATA_2_285,DATA_3_285,DATA_4_285,DATA_5_285,DATA_6_285,DATA_7_285,DATA_8_285,DATA_9_285,C,BATCH_REF_NO_285,FEE,2026-10-12 20:08:00,SOURCE_CODE_285
TRN000000000286,2026-10-13,011,TD01,2026-10-13,011,100000000286,INT,5806.200,22879.300,C,MOD,INSTRUMENT_NO_28,954874,CUST000286,2026-10-13,2026-10-13,168559,EVEN,AMOUNT_TAG_286,100000000286,011,101351,PEN,12,Y,A,PER,TXN0000000000000286,EXT_OFSTXN_CODE,DATA_1_286,DATA_2_286,DATA_3_286,DATA_4_286,DATA_5_286,DATA_6_286,DATA_7_286,DATA_8_286,DATA_9_286,C,BATCH_REF_NO_286,INT,2026-10-13 21:15:00,SOURCE_CODE_286
TRN000000000287,2026-10-14,012,CARD,2026-10-14,012,100000000287,REV,10102.200,9864.500,D,MOD,INSTRUMENT_NO_28,797153,CUST000287,2026-10-14,2026-10-14,258086,EVEN,AMOUNT_TAG_287,100000000287,012,502617,EUR,14,N,A,PER,TXN0000000000000287,EXT_OFSTXN_CODE,DATA_1_287,DATA_2_287,DATA_3_287,DATA_4_287,DATA_5_287,DATA_6_287,DATA_7_287,DATA_8_287,DATA_9_287,C,BATCH_REF_NO_287,REV,2026-10-14 22:22:00,SOURCE_CODE_287
TRN000000000288,2026-10-15,013,CLRG,2026-10-15,013,100000000288,PAY,11252.200,12978.800,C,MOD,INSTRUMENT_NO_28,770350,CUST000288,2026-10-15,2026-10-15,501766,EVEN,AMOUNT_TAG_288,100000000288,013,298071,BRL,24,N,A,PER,TXN0000000000000288,EXT_OFSTXN_CODE,DATA_1_288,DATA_2_288,DATA_3_288,DATA_4_288,DATA_5_288,DATA_6_288,DATA_7_288,DATA_8_288,DATA_9_288,C,BATCH_REF_NO_288,PAY,2026-10-15 23:29:00,SOURCE_CODE_288
TRN000000000289,2026-10-16,014,SAV1,2026-10-16,014,100000000289,ATM,785.000,22003.700,D,MOD,INSTRUMENT_NO_28,630843,CUST000289,2026-10-16,2026-10-16,464566,EVEN,AMOUNT_TAG_289,100000000289,014,794175,USD,1,N,A,PER,TXN0000000000000289,EXT_OFSTXN_CODE,DATA_1_289,DATA_2_289,DATA_3_289,DATA_4_289,DATA_5_289,DATA_6_289,DATA_7_289,DATA_8_289,DATA_9_289,C,BATCH_REF_NO_289,ATM,2026-10-16 00:36:00,SOURCE_CODE_289
TRN000000000290,2026-10-17,015,CURR,2026-10-17,015,100000000290,DEP,20391.000,24812.700,C,MOD,INSTRUMENT_NO_29,282632,CUST000290,2026-10-17,2026-10-17,333096,EVEN,AMOUNT_TAG_290,100000000290,015,62803,PEN,8,N,A,PER,TXN0000000000000290,EXT_OFSTXN_CODE,DATA_1_290,DATA_2_290,DATA_3_290,DATA_4_290,DATA_5_290,DATA_6_290,DATA_7_290,DATA_8_290,DATA_9_290,C,BATCH_REF_NO_290,DEP,2026-10-17 01:43:00,SOURCE_CODE_290
TRN000000000291,2026-10-18,016,LOAN,2026-10-18,016,100000000291,WDR,14510.600,4721.800,D,MOD,INSTRUMENT_NO_29,705564,CUST000291,2026-10-18,2026-10-18,323856,EVEN,AMOUNT_TAG_291,100000000291,016,938628,EUR,23,N,A,PER,TXN0000000000000291,EXT_OFSTXN_CODE,DATA_1_291,DATA_2_291,DATA_3_291,DATA_4_291,DATA_5_291,DATA_6_291,DATA_7_291,DATA_8_291,DATA_9_291,C,BATCH_REF_NO_291,WDR,2026-10-18 02:50:00,SOURCE_CODE_291
TRN000000000292,2026-10-19,017,TD01,2026-10-19,017,100000000292,TRF,7082.700,17187.600,C,MOD,INSTRUMENT_NO_29,248742,CUST000292,2026-10-19,2026-10-19,79193,EVEN,AMOUNT_TAG_292,100000000292,017,182346,BRL,26,N,A,PER,TXN0000000000000292,EXT_OFSTXN_CODE,DATA_1_292,DATA_2_292,DATA_3_292,DATA_4_292,DATA_5_292,DATA_6_292,DATA_7_292,DATA_8_292,DATA_9_292,C,BATCH_REF_NO_292,TRF,2026-10-19 03:57:00,SOURCE_CODE_292
TRN000000000293,2026-10-20,018,CARD,2026-10-20,018,100000000293,FEE,12728.300,6101.200,D,MOD,INSTRUMENT_NO_29,538171,CUST000293,2026-10-20,2026-10-20,660730,EVEN,AMOUNT_TAG_293,100000000293,018,76836,USD,7,N,A,PER,TXN0000000000000293,EXT_OFSTXN_CODE,DATA_1_293,DATA_2_293,DATA_3_293,DATA_4_293,DATA_5_293,DATA_6_293,DATA_7_293,DATA_8_293,DATA_9_293,C,BATCH_REF_NO_293,FEE,2026-10-20 04:04:00,SOURCE_CODE_293
TRN000000000294,2026-10-21,019,CLRG,2026-10-21,019,100000000294,INT,11733.400,1072.200,C,MOD,INSTRUMENT_NO_29,788623,CUST000294,2026-10-21,2026-10-21,432661,EVEN,AMOUNT_TAG_294,100000000294,019,191383,PEN,22,N,A,PER,TXN0000000000000294,EXT_OFSTXN_CODE,DATA_1_294,DATA_2_294,DATA_3_294,DATA_4_294,DATA_5_294,DATA_6_294,DATA_7_294,DATA_8_294,DATA_9_294,C,BATCH_REF_NO_294,INT,2026-10-21 05:11:00,SOURCE_CODE_294
TRN000000000295,2026-10-22,020,SAV1,2026-10-22,020,100000000295,REV,16704.300,17494.200,D,MOD,INSTRUMENT_NO_29,641317,CUST000295,2026-10-22,2026-10-22,706438,EVEN,AMOUNT_TAG_295,100000000295,020,961412,EUR,26,N,A,PER,TXN0000000000000295,EXT_OFSTXN_CODE,DATA_1_295,DATA_2_295,DATA_3_295,DATA_4_295,DATA_5_295,DATA_6_295,DATA_7_295,DATA_8_295,DATA_9_295,C,BATCH_REF_NO_295,REV,2026-10-22 06:18:00,SOURCE_CODE_295
TRN000000000296,2026-10-23,021,CURR,2026-10-23,021,100000000296,PAY,9340.500,18016.200,C,MOD,INSTRUMENT_NO_29,356071,CUST000296,2026-10-23,2026-10-23,173995,EVEN,AMOUNT_TAG_296,100000000296,021,538045,BRL,8,N,A,PER,TXN0000000000000296,EXT_OFSTXN_CODE,DATA_1_296,DATA_2_296,DATA_3_296,DATA_4_296,DATA_5_296,DATA_6_296,DATA_7_296,DATA_8_296,DATA_9_296,C,BATCH_REF_NO_296,PAY,2026-10-23 07:25:00,SOURCE_CODE_296
